phonemes,phoneme_onset,phoneme_offset,words,word_onset,word_offset
A,70.89,70.98,alles,70.89,71.13
l,70.98,71.03,alles,70.89,71.13
@,71.03,71.07,alles,70.89,71.13
z,71.07,71.13,alles,70.89,71.13
b,71.13,71.17,bij,71.13,71.21
Ei,71.17,71.21,bij,71.13,71.21
E,71.21,71.24,elkaâr,71.21,71.62
l,71.24,71.34,elkaâr,71.21,71.62
k,71.34,71.44,elkaâr,71.21,71.62
a:,71.44,71.62,elkaâr,71.21,71.62
d,71.62,71.65,dacht,71.62,71.81
A,71.65,71.68,dacht,71.62,71.81
x,71.68,71.76,dacht,71.62,71.81
t,71.76,71.81,dacht,71.62,71.81
h,71.81,71.85,hij,71.81,72.09
Ei,71.85,72.09,hij,71.81,72.09
E,72.51,72.6,en,72.51,72.65
n,72.6,72.65,en,72.51,72.65
t,72.7,72.75,’t,72.7,72.75
I,72.75,72.89,is,72.75,72.98
z,72.89,72.98,is,72.75,72.98
O,72.98,73.02,of,72.98,73.07
f,73.02,73.07,of,72.98,73.07
m,73.07,73.15,mijn,73.07,73.23
Ei,73.15,73.19,mijn,73.07,73.23
n,73.19,73.23,mijn,73.07,73.23
x,73.23,73.35,geluk,73.23,73.57
@,73.35,73.44,geluk,73.23,73.57
l,73.44,73.49,geluk,73.23,73.57
Y,73.49,73.54,geluk,73.23,73.57
k,73.54,73.57,geluk,73.23,73.57
n,73.65,73.68,nog,73.65,73.76
O,73.68,73.72,nog,73.65,73.76
x,73.72,73.76,nog,73.65,73.76
n,73.76,73.86,niet,73.76,73.99
i,73.86,73.95,niet,73.76,73.99
t,73.95,73.99,niet,73.76,73.99
t,73.99,74.04,ten,73.99,74.09
E,74.04,74.09,ten,73.99,74.09
Ei,74.09,74.29,einde,74.09,74.49
n,74.29,74.37,einde,74.09,74.49
d,74.37,74.43,einde,74.09,74.49
@,74.43,74.49,einde,74.09,74.49
@,74.54,74.64,is,74.54,74.87
s,74.64,74.87,is,74.54,74.87
E,76.72,76.82,En,76.72,76.82
z,76.82,76.92,zijn,76.82,76.99
Ei,76.92,76.99,zijn,76.82,76.99
G,76.99,77.09,gedachten,76.99,77.49
@,77.09,77.13,gedachten,76.99,77.49
d,77.13,77.21,gedachten,76.99,77.49
A,77.21,77.28,gedachten,76.99,77.49
x,77.28,77.37,gedachten,76.99,77.49
t,77.37,77.44,gedachten,76.99,77.49
@,77.44,77.49,gedachten,76.99,77.49
h,77.49,77.56,hadden,77.49,77.69
A,77.56,77.62,hadden,77.49,77.69
d,77.62,77.66,hadden,77.49,77.69
@,77.66,77.69,hadden,77.49,77.69
@,77.69,77.74,hem,77.69,77.77
m,77.74,77.77,hem,77.69,77.77
n,77.77,77.8,niet,77.77,77.89
i,77.8,77.86,niet,77.77,77.89
d,77.86,77.89,niet,77.77,77.89
b,77.89,77.97,bedrogen,77.89,78.51
@,77.97,78.04,bedrogen,77.89,78.51
d,78.04,78.15,bedrogen,77.89,78.51
r,78.15,78.19,bedrogen,77.89,78.51
o:,78.19,78.34,bedrogen,77.89,78.51
G,78.34,78.44,bedrogen,77.89,78.51
@,78.44,78.51,bedrogen,77.89,78.51
t,79.45,79.5,Toen,79.45,79.57
Y,79.5,79.54,Toen,79.45,79.57
n,79.54,79.57,Toen,79.45,79.57
h,79.57,79.62,hij,79.57,79.73
Ei,79.62,79.73,hij,79.57,79.73
w,79.73,79.8,weêr,79.73,79.99
e:,79.8,79.95,weêr,79.73,79.99
r,79.95,79.99,weêr,79.73,79.99
@,79.99,80.06,een,79.99,80.09
n,80.06,80.09,een,79.99,80.09
d,80.09,80.14,dag,80.09,80.27
A,80.14,80.2,dag,80.09,80.27
x,80.2,80.27,dag,80.09,80.27
x,80.27,80.35,geloopen,80.27,80.72
@,80.35,80.38,geloopen,80.27,80.72
l,80.38,80.43,geloopen,80.27,80.72
o:,80.43,80.6,geloopen,80.27,80.72
p,80.6,80.68,geloopen,80.27,80.72
@,80.68,80.72,geloopen,80.27,80.72
h,80.72,80.8,had,80.72,81.02
A,80.8,80.91,had,80.72,81.02
t,80.91,81.02,had,80.72,81.02
k,81.45,81.49,kwam,81.45,81.61
w,81.49,81.52,kwam,81.45,81.61
A,81.52,81.58,kwam,81.45,81.61
m,81.58,81.61,kwam,81.45,81.61
Ei,81.61,81.69,hij,81.61,81.69
b,81.69,81.75,bij,81.69,81.87
Ei,81.75,81.87,bij,81.69,81.87
@,81.87,81.9,een,81.87,81.96
n,81.9,81.96,een,81.87,81.96
d,81.96,82.0,derden,81.96,82.21
E,82.0,82.11,derden,81.96,82.21
r,82.11,82.14,derden,81.96,82.21
d,82.14,82.17,derden,81.96,82.21
@,82.17,82.21,derden,81.96,82.21
k,82.21,82.29,kolenbrander,82.21,82.98
o:,82.29,82.44,kolenbrander,82.21,82.98
l,82.44,82.48,kolenbrander,82.21,82.98
@,82.48,82.51,kolenbrander,82.21,82.98
b,82.51,82.58,kolenbrander,82.21,82.98
r,82.58,82.63,kolenbrander,82.21,82.98
A,82.63,82.75,kolenbrander,82.21,82.98
n,82.75,82.79,kolenbrander,82.21,82.98
d,82.79,82.83,kolenbrander,82.21,82.98
@,82.83,82.98,kolenbrander,82.21,82.98
d,83.38,83.44,die,83.38,83.55
i,83.44,83.55,die,83.38,83.55
E,83.55,83.63,hem,83.55,83.7
m,83.63,83.7,hem,83.55,83.7
A,83.7,83.81,als,83.7,83.9
s,83.81,83.9,als,83.7,83.9
t,83.9,83.95,de,83.9,84.0
@,83.95,84.0,de,83.9,84.0
v,84.0,84.09,vorigen,84.0,84.61
O,84.09,84.23,vorigen,84.0,84.61
r,84.23,84.36,vorigen,84.0,84.61
@,84.36,84.46,vorigen,84.0,84.61
Z,84.46,84.49,vorigen,84.0,84.61
@,84.49,84.52,vorigen,84.0,84.61
m,84.52,84.61,vorigen,84.0,84.61
O,85.03,85.13,op,85.03,85.16
p,85.13,85.16,op,85.03,85.16
d,85.16,85.28,droge,85.16,85.55
r,85.28,85.33,droge,85.16,85.55
o:,85.33,85.45,droge,85.16,85.55
G,85.45,85.52,droge,85.16,85.55
@,85.52,85.55,droge,85.16,85.55
a:,85.55,85.73,aardappelen,85.55,86.12
r,85.73,85.79,aardappelen,85.55,86.12
d,85.79,85.83,aardappelen,85.55,86.12
A,85.83,85.91,aardappelen,85.55,86.12
p,85.91,86.01,aardappelen,85.55,86.12
@,86.01,86.04,aardappelen,85.55,86.12
l,86.04,86.07,aardappelen,85.55,86.12
@,86.07,86.12,aardappelen,85.55,86.12
n,86.12,86.22,noodde,86.12,86.56
o:,86.22,86.41,noodde,86.12,86.56
d,86.41,86.44,noodde,86.12,86.56
@,86.44,86.56,noodde,86.12,86.56
h,87.83,87.93,Hij,87.83,88.02
Ei,87.93,88.02,Hij,87.83,88.02
l,88.02,88.08,liet,88.02,88.23
i,88.08,88.17,liet,88.02,88.23
t,88.17,88.23,liet,88.02,88.23
E,88.23,88.3,hem,88.23,88.38
m,88.3,88.38,hem,88.23,88.38
w,88.38,88.42,weêr,88.38,88.66
e:,88.42,88.59,weêr,88.38,88.66
r,88.59,88.66,weêr,88.38,88.66
f,88.66,88.73,van,88.66,88.77
A,88.73,88.77,van,88.66,88.77
z,88.77,88.84,zijn,88.77,88.9
Ei,88.84,88.9,zijn,88.77,88.9
t,88.95,88.99,tooverkleedje,88.95,89.7
o:,88.99,89.14,tooverkleedje,88.95,89.7
v,89.14,89.2,tooverkleedje,88.95,89.7
@,89.2,89.23,tooverkleedje,88.95,89.7
k,89.23,89.33,tooverkleedje,88.95,89.7
l,89.33,89.38,tooverkleedje,88.95,89.7
e:,89.38,89.53,tooverkleedje,88.95,89.7
t,89.53,89.62,tooverkleedje,88.95,89.7
j,89.62,89.67,tooverkleedje,88.95,89.7
@,89.67,89.7,tooverkleedje,88.95,89.7
m,89.7,89.75,meêeten,89.7,90.3
e:,89.75,89.89,meêeten,89.7,90.3
e:,89.89,90.1,meêeten,89.7,90.3
t,90.1,90.22,meêeten,89.7,90.3
@,90.22,90.3,meêeten,89.7,90.3
E,90.76,90.81,en,90.76,90.81
d,90.81,90.84,dat,90.81,90.93
A,90.84,90.89,dat,90.81,90.93
t,90.89,90.93,dat,90.81,90.93
s,90.93,91.0,smaakte,90.93,91.32
m,91.0,91.06,smaakte,90.93,91.32
a:,91.06,91.18,smaakte,90.93,91.32
k,91.18,91.26,smaakte,90.93,91.32
t,91.26,91.29,smaakte,90.93,91.32
@,91.29,91.32,smaakte,90.93,91.32
d,91.32,91.37,den,91.32,91.41
E,91.37,91.41,den,91.32,91.41
k,91.41,91.54,kolenbrander,91.41,92.07
o:,91.54,91.68,kolenbrander,91.41,92.07
l,91.68,91.72,kolenbrander,91.41,92.07
@,91.72,91.78,kolenbrander,91.41,92.07
b,91.78,91.82,kolenbrander,91.41,92.07
r,91.82,91.85,kolenbrander,91.41,92.07
A,91.85,91.94,kolenbrander,91.41,92.07
n,91.94,92.0,kolenbrander,91.41,92.07
d,92.0,92.04,kolenbrander,91.41,92.07
@,92.04,92.07,kolenbrander,91.41,92.07
s,92.07,92.21,zóó,92.07,92.42
o:,92.21,92.42,zóó,92.07,92.42
x,92.42,92.52,goed,92.42,92.76
u,92.52,92.66,goed,92.42,92.76
t,92.66,92.76,goed,92.42,92.76
d,93.16,93.2,dat,93.16,93.37
A,93.2,93.3,dat,93.16,93.37
t,93.3,93.37,dat,93.16,93.37
Ei,93.37,93.44,hij,93.37,93.44
h,93.44,93.48,hem,93.44,93.57
E,93.48,93.52,hem,93.44,93.57
m,93.52,93.57,hem,93.44,93.57
t,93.57,93.66,ten,93.57,93.76
E,93.66,93.7,ten,93.57,93.76
n,93.7,93.76,ten,93.57,93.76
l,93.76,93.79,laatste,93.76,94.26
a:,93.79,93.96,laatste,93.76,94.26
t,93.96,94.09,laatste,93.76,94.26
s,94.09,94.12,laatste,93.76,94.26
t,94.12,94.15,laatste,93.76,94.26
@,94.15,94.26,laatste,93.76,94.26
@,94.49,94.53,een,94.49,94.61
N,94.53,94.61,een,94.49,94.61
h,94.61,94.65,hoorntje,94.61,95.06
o:,94.65,94.84,hoorntje,94.61,95.06
r,94.84,94.89,hoorntje,94.61,95.06
n,94.89,94.95,hoorntje,94.61,95.06
t,94.95,94.99,hoorntje,94.61,95.06
j,94.99,95.06,hoorntje,94.61,95.06
E,95.06,95.14,er,95.06,95.19
r,95.14,95.19,er,95.06,95.19
f,95.19,95.25,voor,95.19,95.28
O,95.25,95.28,voor,95.19,95.28
a:,95.28,95.48,aanbood,95.28,95.85
m,95.48,95.54,aanbood,95.28,95.85
b,95.54,95.57,aanbood,95.28,95.85
o:,95.57,95.76,aanbood,95.28,95.85
t,95.76,95.85,aanbood,95.28,95.85
t,96.13,96.19,dat,96.13,96.28
A,96.19,96.25,dat,96.13,96.28
d,96.25,96.28,dat,96.13,96.28
n,96.28,96.31,nog,96.28,96.45
O,96.31,96.39,nog,96.28,96.45
x,96.39,96.45,nog,96.28,96.45
h,96.45,96.54,heel,96.45,96.73
e:,96.54,96.68,heel,96.45,96.73
l,96.68,96.73,heel,96.45,96.73
A,96.73,96.9,andere,96.73,97.08
n,96.9,96.96,andere,96.73,97.08
d,96.96,96.99,andere,96.73,97.08
@,96.99,97.02,andere,96.73,97.08
r,97.02,97.05,andere,96.73,97.08
@,97.05,97.08,andere,96.73,97.08
Ei,97.08,97.27,eigenschappen,97.08,97.69
G,97.27,97.32,eigenschappen,97.08,97.69
@,97.32,97.35,eigenschappen,97.08,97.69
s,97.35,97.42,eigenschappen,97.08,97.69
x,97.42,97.51,eigenschappen,97.08,97.69
A,97.51,97.57,eigenschappen,97.08,97.69
p,97.57,97.64,eigenschappen,97.08,97.69
@,97.64,97.69,eigenschappen,97.08,97.69
h,97.69,97.79,had,97.69,97.97
A,97.79,97.92,had,97.69,97.97
t,97.92,97.97,had,97.69,97.97
A,97.97,98.17,als,97.97,98.25
s,98.17,98.25,als,97.97,98.25
@,98.25,98.28,het,98.25,98.32
t,98.28,98.32,het,98.25,98.32
h,98.32,98.39,hoedje,98.32,98.66
u,98.39,98.47,hoedje,98.32,98.66
t,98.47,98.55,hoedje,98.32,98.66
j,98.55,98.61,hoedje,98.32,98.66
@,98.61,98.66,hoedje,98.32,98.66
A,99.87,99.97,Als,99.87,100.04
s,99.97,100.04,Als,99.87,100.04
m,100.04,100.1,men,100.04,100.15
E,100.1,100.15,men,100.04,100.15
@,100.15,100.21,er,100.15,100.21
O,100.21,100.28,op,100.21,100.32
b,100.28,100.32,op,100.21,100.32
b,100.37,100.4,blies,100.37,100.7
l,100.4,100.44,blies,100.37,100.7
i,100.44,100.56,blies,100.37,100.7
s,100.56,100.7,blies,100.37,100.7
t,101.08,101.11,dan,101.08,101.2
A,101.11,101.2,dan,101.08,101.2
f,101.2,101.33,vielen,101.2,101.63
i,101.33,101.44,vielen,101.2,101.63
l,101.44,101.5,vielen,101.2,101.63
@,101.5,101.63,vielen,101.2,101.63
v,101.69,101.78,vele,101.69,102.08
e:,101.78,101.95,vele,101.69,102.08
l,101.95,102.02,vele,101.69,102.08
@,102.02,102.08,vele,101.69,102.08
m,102.08,102.15,muren,102.08,102.43
y,102.15,102.35,muren,102.08,102.43
r,102.35,102.39,muren,102.08,102.43
@,102.39,102.43,muren,102.08,102.43
E,102.43,102.53,en,102.43,102.53
f,102.53,102.64,vestingwerken,102.53,103.38
E,102.64,102.68,vestingwerken,102.53,103.38
s,102.68,102.79,vestingwerken,102.53,103.38
t,102.79,102.83,vestingwerken,102.53,103.38
I,102.83,102.86,vestingwerken,102.53,103.38
N,102.86,102.94,vestingwerken,102.53,103.38
w,102.94,103.04,vestingwerken,102.53,103.38
E,103.04,103.07,vestingwerken,102.53,103.38
r,103.07,103.14,vestingwerken,102.53,103.38
@,103.14,103.22,vestingwerken,102.53,103.38
k,103.22,103.32,vestingwerken,102.53,103.38
@,103.32,103.38,vestingwerken,102.53,103.38
E,103.75,103.83,en,103.75,103.86
n,103.83,103.86,en,103.75,103.86
Ei,103.97,104.14,eindelijk,103.97,104.36
n,104.14,104.17,eindelijk,103.97,104.36
d,104.17,104.21,eindelijk,103.97,104.36
l,104.21,104.25,eindelijk,103.97,104.36
@,104.25,104.28,eindelijk,103.97,104.36
g,104.28,104.36,eindelijk,103.97,104.36
A,104.42,104.54,alle,104.42,104.6
l,104.54,104.57,alle,104.42,104.6
@,104.57,104.6,alle,104.42,104.6
s,104.6,104.73,steden,104.6,104.98
t,104.73,104.79,steden,104.6,104.98
e:,104.79,104.95,steden,104.6,104.98
d,104.95,104.98,steden,104.6,104.98
E,104.98,105.08,en,104.98,105.14
n,105.08,105.14,en,104.98,105.14
d,105.14,105.19,dorpen,105.14,105.45
O,105.19,105.28,dorpen,105.14,105.45
r,105.28,105.35,dorpen,105.14,105.45
p,105.35,105.42,dorpen,105.14,105.45
@,105.42,105.45,dorpen,105.14,105.45
I,105.45,105.5,in,105.45,105.58
n,105.5,105.58,in,105.45,105.58
p,105.68,105.71,puin,105.68,105.97
ui,105.71,105.88,puin,105.68,105.97
n,105.88,105.97,puin,105.68,105.97
h,106.86,106.9,Hij,106.86,106.96
Ei,106.9,106.96,Hij,106.86,106.96
x,106.96,107.06,gaf,106.96,107.22
A,107.06,107.16,gaf,106.96,107.22
v,107.16,107.22,gaf,106.96,107.22
@,107.22,107.27,er,107.22,107.27
d,107.27,107.33,den,107.27,107.36
E,107.33,107.36,den,107.27,107.36
k,107.36,107.46,kolenbrander,107.36,108.03
o:,107.46,107.6,kolenbrander,107.36,108.03
l,107.6,107.63,kolenbrander,107.36,108.03
@,107.63,107.68,kolenbrander,107.36,108.03
b,107.68,107.73,kolenbrander,107.36,108.03
r,107.73,107.77,kolenbrander,107.36,108.03
A,107.77,107.87,kolenbrander,107.36,108.03
n,107.87,107.92,kolenbrander,107.36,108.03
d,107.92,107.97,kolenbrander,107.36,108.03
@,107.97,108.0,kolenbrander,107.36,108.03
r,108.0,108.03,kolenbrander,107.36,108.03
w,108.03,108.06,wel,108.03,108.18
E,108.06,108.15,wel,108.03,108.18
l,108.15,108.18,wel,108.03,108.18
t,108.18,108.25,het,108.18,108.25
k,108.25,108.33,kleedje,108.25,108.66
l,108.33,108.37,kleedje,108.25,108.66
e:,108.37,108.52,kleedje,108.25,108.66
t,108.52,108.59,kleedje,108.25,108.66
j,108.59,108.66,kleedje,108.25,108.66
f,108.66,108.79,voor,108.66,109.05
O,108.79,108.95,voor,108.66,109.05
r,108.95,109.05,voor,108.66,109.05
m,109.38,109.44,maar,109.38,109.51
A,109.44,109.48,maar,109.38,109.51
r,109.48,109.51,maar,109.38,109.51
l,109.51,109.56,liet,109.51,109.68
i,109.56,109.62,liet,109.51,109.68
t,109.62,109.68,liet,109.51,109.68
@,109.68,109.75,het,109.68,109.78
d,109.75,109.78,het,109.68,109.78
d,109.78,109.81,door,109.78,109.92
o:,109.81,109.88,door,109.78,109.92
r,109.88,109.92,door,109.78,109.92
s,109.92,109.99,zijn,109.92,110.05
@,109.99,110.02,zijn,109.92,110.05
n,110.02,110.05,zijn,109.92,110.05
m,110.05,110.08,manschappen,110.05,110.53
A,110.08,110.15,manschappen,110.05,110.53
n,110.15,110.18,manschappen,110.05,110.53
s,110.18,110.27,manschappen,110.05,110.53
x,110.27,110.33,manschappen,110.05,110.53
A,110.33,110.43,manschappen,110.05,110.53
p,110.43,110.48,manschappen,110.05,110.53
@,110.48,110.53,manschappen,110.05,110.53
w,110.53,110.57,weer,110.53,110.61
e:,110.57,110.61,weer,110.53,110.61
O,110.61,110.75,opeischen,110.61,111.27
p,110.75,110.78,opeischen,110.61,111.27
Ei,110.78,111.07,opeischen,110.61,111.27
s,111.07,111.2,opeischen,110.61,111.27
@,111.2,111.27,opeischen,110.61,111.27
z,111.59,111.69,zoodat,111.59,111.86
u,111.69,111.73,zoodat,111.59,111.86
d,111.73,111.76,zoodat,111.59,111.86
A,111.76,111.79,zoodat,111.59,111.86
t,111.79,111.86,zoodat,111.59,111.86
Ei,111.86,111.92,hij,111.86,111.92
Ei,112.01,112.19,eindelijk,112.01,112.44
n,112.19,112.22,eindelijk,112.01,112.44
d,112.22,112.26,eindelijk,112.01,112.44
l,112.26,112.36,eindelijk,112.01,112.44
@,112.36,112.39,eindelijk,112.01,112.44
g,112.39,112.44,eindelijk,112.01,112.44
d,112.44,112.51,den,112.44,112.59
E,112.51,112.55,den,112.44,112.59
n,112.55,112.59,den,112.44,112.59
r,112.59,112.71,ransel,112.59,113.14
A,112.71,112.8,ransel,112.59,113.14
n,112.8,112.85,ransel,112.59,113.14
s,112.85,112.97,ransel,112.59,113.14
l,112.97,113.14,ransel,112.59,113.14
E,113.43,113.5,het,113.43,113.55
t,113.5,113.55,het,113.43,113.55
h,113.55,113.6,hoedje,113.55,113.85
u,113.6,113.73,hoedje,113.55,113.85
t,113.73,113.76,hoedje,113.55,113.85
j,113.76,113.82,hoedje,113.55,113.85
@,113.82,113.85,hoedje,113.55,113.85
E,114.21,114.28,en,114.21,114.28
h,114.28,114.31,het,114.28,114.4
E,114.31,114.35,het,114.28,114.4
t,114.35,114.4,het,114.28,114.4
h,114.4,114.44,hoorntje,114.4,114.81
o:,114.44,114.6,hoorntje,114.4,114.81
r,114.6,114.67,hoorntje,114.4,114.81
n,114.67,114.71,hoorntje,114.4,114.81
t,114.71,114.76,hoorntje,114.4,114.81
j,114.76,114.81,hoorntje,114.4,114.81
b,114.81,114.88,bijeen,114.81,115.13
Ei,114.88,115.04,bijeen,114.81,115.13
e:,115.04,115.08,bijeen,114.81,115.13
N,115.08,115.13,bijeen,114.81,115.13
h,115.13,115.19,had,115.13,115.39
A,115.19,115.26,had,115.13,115.39
t,115.26,115.39,had,115.13,115.39
n,116.63,116.66,Nu,116.63,116.7
y,116.66,116.7,Nu,116.63,116.7
b,116.7,116.73,ben,116.7,116.79
E,116.73,116.76,ben,116.7,116.79
N,116.76,116.79,ben,116.7,116.79
I,116.79,116.89,ik,116.79,116.93
k,116.89,116.93,ik,116.79,116.93
@,116.93,116.97,het,116.93,117.0
d,116.97,117.0,het,116.93,117.0
h,117.0,117.03,heertje,117.0,117.6
e:,117.03,117.46,heertje,117.0,117.6
r,117.46,117.49,heertje,117.0,117.6
t,117.49,117.56,heertje,117.0,117.6
j,117.56,117.6,heertje,117.0,117.6
z,117.6,117.71,zei,117.6,117.88
Ei,117.71,117.88,zei,117.6,117.88
h,117.88,117.93,hij,117.88,118.23
Ei,117.93,118.23,hij,117.88,118.23
E,120.11,120.19,en,120.11,120.33
m,120.19,120.33,en,120.11,120.33
n,120.33,120.37,nu,120.33,120.47
y,120.37,120.47,nu,120.33,120.47
I,120.47,120.61,is,120.47,120.69
z,120.61,120.69,is,120.47,120.69
@,120.69,120.72,het,120.69,120.76
t,120.72,120.76,het,120.69,120.76
t,120.83,120.86,tijd,120.83,121.17
Ei,120.86,121.12,tijd,120.83,121.17
t,121.12,121.17,tijd,120.83,121.17
t,121.22,121.26,dat,121.22,121.33
A,121.26,121.29,dat,121.22,121.33
d,121.29,121.33,dat,121.22,121.33
I,121.33,121.37,ik,121.33,121.4
k,121.37,121.4,ik,121.33,121.4
n,121.45,121.48,naar,121.45,121.52
a:,121.48,121.52,naar,121.45,121.52
h,121.52,121.66,huis,121.52,121.85
9y,121.66,121.76,huis,121.52,121.85
s,121.76,121.85,huis,121.52,121.85
x,121.85,121.95,ga,121.85,122.11
a:,121.95,122.11,ga,121.85,122.11
E,122.59,122.68,en,122.59,122.74
n,122.68,122.74,en,122.59,122.74
e:,122.74,122.79,eens,122.74,122.93
n,122.79,122.82,eens,122.74,122.93
s,122.82,122.93,eens,122.74,122.93
k,122.93,123.0,kijk,122.93,123.29
Ei,123.0,123.26,kijk,122.93,123.29
k,123.26,123.29,kijk,122.93,123.29
h,123.35,123.38,hoe,123.35,123.44
u,123.38,123.44,hoe,123.35,123.44
m,123.44,123.48,mijn,123.44,123.61
Ei,123.48,123.61,mijn,123.44,123.61
b,123.61,123.64,broêrs,123.61,123.9
r,123.64,123.67,broêrs,123.61,123.9
u,123.67,123.79,broêrs,123.61,123.9
r,123.79,123.84,broêrs,123.61,123.9
s,123.84,123.9,broêrs,123.61,123.9
t,123.9,123.93,het,123.9,123.93
m,123.99,124.05,maken,123.99,124.38
a:,124.05,124.1,maken,123.99,124.38
k,124.1,124.29,maken,123.99,124.38
@,124.29,124.38,maken,123.99,124.38
t,126.79,126.86,Toen,126.79,126.92
Y,126.86,126.89,Toen,126.79,126.92
n,126.89,126.92,Toen,126.79,126.92
Ei,126.92,127.02,hij,126.92,127.02
a:,127.02,127.2,aankwam,127.02,127.63
N,127.2,127.23,aankwam,127.02,127.63
k,127.23,127.33,aankwam,127.02,127.63
w,127.33,127.38,aankwam,127.02,127.63
A,127.38,127.49,aankwam,127.02,127.63
m,127.49,127.63,aankwam,127.02,127.63
h,127.68,127.74,hadden,127.68,127.88
A,127.74,127.81,hadden,127.68,127.88
d,127.81,127.84,hadden,127.68,127.88
@,127.84,127.88,hadden,127.68,127.88
z,127.88,127.97,zijn,127.88,128.09
@,127.97,128.01,zijn,127.88,128.09
n,128.01,128.09,zijn,127.88,128.09
b,128.09,128.14,broêrs,128.09,128.5
r,128.14,128.17,broêrs,128.09,128.5
u,128.17,128.35,broêrs,128.09,128.5
r,128.35,128.38,broêrs,128.09,128.5
s,128.38,128.5,broêrs,128.09,128.5
f,128.5,128.54,van,128.5,128.61
A,128.54,128.58,van,128.5,128.61
n,128.58,128.61,van,128.5,128.61
h,128.61,128.69,hun,128.61,128.75
Y,128.69,128.72,hun,128.61,128.75
n,128.72,128.75,hun,128.61,128.75
z,128.75,128.87,zilver,128.75,129.1
I,128.87,128.92,zilver,128.75,129.1
l,128.92,129.02,zilver,128.75,129.1
f,129.02,129.07,zilver,128.75,129.1
@,129.07,129.1,zilver,128.75,129.1
E,129.1,129.18,en,129.1,129.18
x,129.18,129.33,goud,129.18,129.57
Au,129.33,129.49,goud,129.18,129.57
t,129.49,129.57,goud,129.18,129.57
@,129.57,129.62,een,129.57,129.62
m,129.62,129.7,mooi,129.62,129.82
o:,129.7,129.79,mooi,129.62,129.82
j,129.79,129.82,mooi,129.62,129.82
h,129.82,129.9,huis,129.82,130.08
9y,129.9,130.0,huis,129.82,130.08
s,130.0,130.08,huis,129.82,130.08
x,130.08,130.15,gebouwd,130.08,130.53
@,130.15,130.19,gebouwd,130.08,130.53
b,130.19,130.24,gebouwd,130.08,130.53
Au,130.24,130.47,gebouwd,130.08,130.53
t,130.47,130.53,gebouwd,130.08,130.53
E,130.99,131.06,en,130.99,131.06
l,131.06,131.15,leefden,131.06,131.4
e:,131.15,131.31,leefden,131.06,131.4
v,131.31,131.34,leefden,131.06,131.4
d,131.34,131.4,leefden,131.06,131.4
@,131.4,131.47,een,131.4,131.52
n,131.47,131.52,een,131.4,131.52
l,131.52,131.56,leventje,131.52,132.03
e:,131.56,131.73,leventje,131.52,132.03
f,131.73,131.84,leventje,131.52,132.03
@,131.84,131.88,leventje,131.52,132.03
t,131.88,131.93,leventje,131.52,132.03
j,131.93,131.99,leventje,131.52,132.03
@,131.99,132.03,leventje,131.52,132.03
v,132.03,132.12,van,132.03,132.18
A,132.12,132.18,van,132.03,132.18
v,132.18,132.26,vroolijken,132.18,132.6
r,132.26,132.29,vroolijken,132.18,132.6
o:,132.29,132.43,vroolijken,132.18,132.6
l,132.43,132.46,vroolijken,132.18,132.6
@,132.46,132.49,vroolijken,132.18,132.6
k,132.49,132.57,vroolijken,132.18,132.6
@,132.57,132.6,vroolijken,132.18,132.6
f,132.6,132.7,Frans,132.6,133.13
r,132.7,132.73,Frans,132.6,133.13
A,132.73,132.83,Frans,132.6,133.13
n,132.83,132.88,Frans,132.6,133.13
s,132.88,133.13,Frans,132.6,133.13
Ei,134.54,134.63,Hij,134.54,134.63
x,134.63,134.74,ging,134.63,134.89
I,134.74,134.78,ging,134.63,134.89
N,134.78,134.89,ging,134.63,134.89
b,134.89,134.93,bij,134.89,134.97
Ei,134.93,134.97,bij,134.89,134.97
h,134.97,135.05,hen,134.97,135.19
E,135.05,135.11,hen,134.97,135.19
n,135.11,135.19,hen,134.97,135.19
b,135.19,135.32,binnen,135.19,135.58
I,135.32,135.41,binnen,135.19,135.58
n,135.41,135.5,binnen,135.19,135.58
@,135.5,135.58,binnen,135.19,135.58
m,136.09,136.12,maar,136.09,136.25
a:,136.12,136.22,maar,136.09,136.25
r,136.22,136.25,maar,136.09,136.25
O,136.25,136.28,omdat,136.25,136.52
m,136.28,136.31,omdat,136.25,136.52
d,136.31,136.35,omdat,136.25,136.52
A,136.35,136.45,omdat,136.25,136.52
t,136.45,136.52,omdat,136.25,136.52
h,136.52,136.59,hij,136.52,136.82
Ei,136.59,136.82,hij,136.52,136.82
I,136.82,136.86,in,136.82,136.91
m,136.86,136.91,in,136.82,136.91
@,136.91,136.97,een,136.91,136.97
v,136.97,137.0,versleten,136.97,137.42
@,137.0,137.03,versleten,136.97,137.42
s,137.03,137.16,versleten,136.97,137.42
l,137.16,137.19,versleten,136.97,137.42
e:,137.19,137.32,versleten,136.97,137.42
t,137.32,137.39,versleten,136.97,137.42
@,137.39,137.42,versleten,136.97,137.42
j,137.42,137.51,jas,137.42,137.71
A,137.51,137.59,jas,137.42,137.71
s,137.59,137.71,jas,137.42,137.71
w,137.71,137.75,was,137.71,138.05
A,137.75,137.89,was,137.71,138.05
s,137.89,138.05,was,137.71,138.05
@,138.18,138.21,het,138.18,138.24
t,138.21,138.24,het,138.18,138.24
s,138.24,138.34,schunnige,138.24,138.66
x,138.34,138.42,schunnige,138.24,138.66
u,138.42,138.46,schunnige,138.24,138.66
n,138.46,138.54,schunnige,138.24,138.66
