,Language,Word Entropy,hemisphere,model,time,subject,accuracy
8293,French,High,Left,Phoneme_onset,14,sub-021,-3.219423496369871e-07
8294,French,High,Right,Surprisal,14,sub-021,-2.8187775543786584e-07
8295,French,High,Left,Surprisal,14,sub-021,-2.178903067133647e-06
8296,French,High,Right,Entropy,14,sub-021,-2.155794779022587e-06
8297,French,High,Left,Entropy,14,sub-021,-2.6758422254989905e-06
8298,French,High,Right,Phoneme_onset,14,sub-023,3.0989368470031328e-06
8299,French,High,Left,Phoneme_onset,14,sub-023,2.8408844071615813e-06
8300,French,High,Right,Surprisal,14,sub-023,-2.454216268326907e-06
8301,French,High,Left,Surprisal,14,sub-023,-1.015443509974448e-06
8302,French,High,Right,Entropy,14,sub-023,-5.824954104692341e-07
8303,French,High,Left,Entropy,14,sub-023,-2.796474095928831e-06
8304,French,High,Right,Phoneme_onset,14,sub-025,2.7962947026085172e-06
8305,French,High,Left,Phoneme_onset,14,sub-025,1.8121120537480834e-06
8306,French,High,Right,Surprisal,14,sub-025,-3.456166502676911e-06
8307,French,High,Left,Surprisal,14,sub-025,-1.5104557703665101e-06
8308,French,High,Right,Entropy,14,sub-025,-5.761565883876604e-06
8309,French,High,Left,Entropy,14,sub-025,5.3046745523930015e-06
8310,French,High,Right,Phoneme_onset,14,sub-026,3.435799769371658e-06
8311,French,High,Left,Phoneme_onset,14,sub-026,5.49664621617777e-06
8312,French,High,Right,Surprisal,14,sub-026,-6.470417359051742e-07
8313,French,High,Left,Surprisal,14,sub-026,3.0279638617805395e-07
8314,French,High,Right,Entropy,14,sub-026,3.18455698969895e-07
8315,French,High,Left,Entropy,14,sub-026,-1.4290971444174678e-06
8316,French,High,Right,Phoneme_onset,14,sub-027,6.927522507352386e-07
8317,French,High,Left,Phoneme_onset,14,sub-027,-3.021662908259454e-07
8318,French,High,Right,Surprisal,14,sub-027,-1.4886883365720885e-06
8319,French,High,Left,Surprisal,14,sub-027,-1.640818658045278e-06
8320,French,High,Right,Entropy,14,sub-027,-1.6481255197865246e-06
8321,French,High,Left,Entropy,14,sub-027,-1.034230574192176e-06
8322,French,High,Right,Phoneme_onset,14,sub-028,1.3590222835509776e-06
8323,French,High,Left,Phoneme_onset,14,sub-028,1.6658903629493808e-06
8324,French,High,Right,Surprisal,14,sub-028,-1.6223167047603929e-06
8325,French,High,Left,Surprisal,14,sub-028,-2.096688613707951e-06
8326,French,High,Right,Entropy,14,sub-028,-5.221083757753355e-06
8327,French,High,Left,Entropy,14,sub-028,-5.864747886300278e-06
8328,French,High,Right,Phoneme_onset,14,sub-029,6.385254826024201e-07
8329,French,High,Left,Phoneme_onset,14,sub-029,2.5771252596095343e-06
8330,French,High,Right,Surprisal,14,sub-029,-1.5236196824288574e-06
8331,French,High,Left,Surprisal,14,sub-029,-1.5026441592816378e-06
8332,French,High,Right,Entropy,14,sub-029,-4.287119026403024e-06
8333,French,High,Left,Entropy,14,sub-029,-2.0083879659676432e-06
8334,French,High,Right,Phoneme_onset,14,sub-030,-7.213202440717629e-07
8335,French,High,Left,Phoneme_onset,14,sub-030,8.886634547904962e-07
8336,French,High,Right,Surprisal,14,sub-030,-6.761990838822431e-07
8337,French,High,Left,Surprisal,14,sub-030,-1.7402914280373153e-06
8338,French,High,Right,Entropy,14,sub-030,6.721897144141997e-07
8339,French,High,Left,Entropy,14,sub-030,-1.7831260590047623e-06
8340,French,High,Right,Phoneme_onset,14,sub-032,1.7624563162934103e-06
8341,French,High,Left,Phoneme_onset,14,sub-032,6.172500386710815e-06
8342,French,High,Right,Surprisal,14,sub-032,3.344870044451179e-07
8343,French,High,Left,Surprisal,14,sub-032,-8.649149369056916e-08
8344,French,High,Right,Entropy,14,sub-032,-5.697551502730696e-07
8345,French,High,Left,Entropy,14,sub-032,8.169350430829122e-06
8346,French,High,Right,Phoneme_onset,14,sub-033,6.231755401955315e-07
8347,French,High,Left,Phoneme_onset,14,sub-033,2.633429312418639e-06
8348,French,High,Right,Surprisal,14,sub-033,1.6112289410072812e-07
8349,French,High,Left,Surprisal,14,sub-033,7.691195497269625e-07
8350,French,High,Right,Entropy,14,sub-033,-4.9720322432004116e-06
8351,French,High,Left,Entropy,14,sub-033,-5.340025072611207e-06
8352,Dutch,Low,Right,Phoneme_onset,14,sub-001,-1.2172282079775572e-06
8353,Dutch,Low,Left,Phoneme_onset,14,sub-001,3.1054461398978025e-06
8354,Dutch,Low,Right,Surprisal,14,sub-001,-1.6000697016638776e-06
8355,Dutch,Low,Left,Surprisal,14,sub-001,-2.652753207476132e-06
8356,Dutch,Low,Right,Entropy,14,sub-001,-4.112735416861398e-06
8357,Dutch,Low,Left,Entropy,14,sub-001,7.52179029622675e-06
8358,Dutch,Low,Right,Phoneme_onset,14,sub-003,2.191782909099036e-06
8359,Dutch,Low,Left,Phoneme_onset,14,sub-003,1.260359460046498e-06
8360,Dutch,Low,Right,Surprisal,14,sub-003,-1.179177486985982e-06
8361,Dutch,Low,Left,Surprisal,14,sub-003,-3.2795922709653406e-06
8362,Dutch,Low,Right,Entropy,14,sub-003,-1.8145040599078266e-06
8363,Dutch,Low,Left,Entropy,14,sub-003,-8.864322890972007e-06
8364,Dutch,Low,Right,Phoneme_onset,14,sub-004,-2.641634522406791e-06
8365,Dutch,Low,Left,Phoneme_onset,14,sub-004,-2.1879595954957817e-07
8366,Dutch,Low,Right,Surprisal,14,sub-004,-2.6706880704058527e-06
8367,Dutch,Low,Left,Surprisal,14,sub-004,-2.1734470631062475e-06
8368,Dutch,Low,Right,Entropy,14,sub-004,-6.252479209729349e-06
8369,Dutch,Low,Left,Entropy,14,sub-004,8.396771487690593e-06
8370,Dutch,Low,Right,Phoneme_onset,14,sub-008,4.012512888051826e-06
8371,Dutch,Low,Left,Phoneme_onset,14,sub-008,-1.6203836526134704e-06
8372,Dutch,Low,Right,Surprisal,14,sub-008,5.134564340111192e-06
8373,Dutch,Low,Left,Surprisal,14,sub-008,-1.7815852910991004e-06
8374,Dutch,Low,Right,Entropy,14,sub-008,1.2115048065535938e-05
8375,Dutch,Low,Left,Entropy,14,sub-008,-1.2677391254750136e-06
8376,Dutch,Low,Right,Phoneme_onset,14,sub-009,4.9157525551917e-07
8377,Dutch,Low,Left,Phoneme_onset,14,sub-009,-1.915107282203105e-06
8378,Dutch,Low,Right,Surprisal,14,sub-009,-1.5175224063935894e-06
8379,Dutch,Low,Left,Surprisal,14,sub-009,-2.6968690051957308e-06
8380,Dutch,Low,Right,Entropy,14,sub-009,1.3333385887217769e-07
8381,Dutch,Low,Left,Entropy,14,sub-009,-4.286347083062742e-06
8382,Dutch,Low,Right,Phoneme_onset,14,sub-010,1.5226267000427546e-07
8383,Dutch,Low,Left,Phoneme_onset,14,sub-010,-2.0430986407792382e-06
8384,Dutch,Low,Right,Surprisal,14,sub-010,5.0990904952055045e-06
8385,Dutch,Low,Left,Surprisal,14,sub-010,9.840008387404036e-06
8386,Dutch,Low,Right,Entropy,14,sub-010,-8.013991384244652e-06
8387,Dutch,Low,Left,Entropy,14,sub-010,-9.57052787875547e-07
8388,Dutch,Low,Right,Phoneme_onset,14,sub-011,-4.154836082275893e-07
8389,Dutch,Low,Left,Phoneme_onset,14,sub-011,1.0604361995390473e-06
8390,Dutch,Low,Right,Surprisal,14,sub-011,-2.6327908090020554e-06
8391,Dutch,Low,Left,Surprisal,14,sub-011,-9.71420200724186e-07
8392,Dutch,Low,Right,Entropy,14,sub-011,-8.09835298448248e-06
8393,Dutch,Low,Left,Entropy,14,sub-011,-1.0877790564444396e-05
8394,Dutch,Low,Right,Phoneme_onset,14,sub-013,-4.5336177330582914e-07
8395,Dutch,Low,Left,Phoneme_onset,14,sub-013,4.246668905549094e-07
8396,Dutch,Low,Right,Surprisal,14,sub-013,-1.6979948763908216e-06
8397,Dutch,Low,Left,Surprisal,14,sub-013,-8.039439906729906e-07
8398,Dutch,Low,Right,Entropy,14,sub-013,-2.9949580660974218e-06
8399,Dutch,Low,Left,Entropy,14,sub-013,-9.858482885750413e-07
8400,Dutch,Low,Right,Phoneme_onset,14,sub-014,-8.834952485589993e-07
8401,Dutch,Low,Left,Phoneme_onset,14,sub-014,-4.2434111789066535e-06
8402,Dutch,Low,Right,Surprisal,14,sub-014,-3.1891315291035536e-06
8403,Dutch,Low,Left,Surprisal,14,sub-014,-5.838246293684087e-06
8404,Dutch,Low,Right,Entropy,14,sub-014,-1.442190188876186e-06
8405,Dutch,Low,Left,Entropy,14,sub-014,-2.425760618934492e-06
8406,Dutch,Low,Right,Phoneme_onset,14,sub-015,6.606301060400996e-07
8407,Dutch,Low,Left,Phoneme_onset,14,sub-015,1.3576908658651401e-06
8408,Dutch,Low,Right,Surprisal,14,sub-015,-2.1354346236979317e-06
8409,Dutch,Low,Left,Surprisal,14,sub-015,-1.5099151393417777e-06
8410,Dutch,Low,Right,Entropy,14,sub-015,-5.936938149985892e-06
8411,Dutch,Low,Left,Entropy,14,sub-015,-5.111403496951158e-06
8412,Dutch,Low,Right,Phoneme_onset,14,sub-017,1.3256331600726933e-06
8413,Dutch,Low,Left,Phoneme_onset,14,sub-017,-2.887158413024774e-07
8414,Dutch,Low,Right,Surprisal,14,sub-017,-1.435134635086578e-06
8415,Dutch,Low,Left,Surprisal,14,sub-017,2.9085296551374555e-06
8416,Dutch,Low,Right,Entropy,14,sub-017,6.977925912082397e-06
8417,Dutch,Low,Left,Entropy,14,sub-017,4.318412387829535e-06
8418,Dutch,Low,Right,Phoneme_onset,14,sub-018,7.911901989305037e-08
8419,Dutch,Low,Left,Phoneme_onset,14,sub-018,-9.604941603275664e-07
8420,Dutch,Low,Right,Surprisal,14,sub-018,-2.3077693961276014e-06
8421,Dutch,Low,Left,Surprisal,14,sub-018,4.0683871520132974e-06
8422,Dutch,Low,Right,Entropy,14,sub-018,-2.5168297262349197e-06
8423,Dutch,Low,Left,Entropy,14,sub-018,-6.058981987476558e-06
8424,Dutch,Low,Right,Phoneme_onset,14,sub-019,-5.266115227122388e-07
8425,Dutch,Low,Left,Phoneme_onset,14,sub-019,-6.829214846781997e-07
8426,Dutch,Low,Right,Surprisal,14,sub-019,-1.8802752333043803e-06
8427,Dutch,Low,Left,Surprisal,14,sub-019,-4.4286136452271426e-06
8428,Dutch,Low,Right,Entropy,14,sub-019,9.374239406566493e-06
8429,Dutch,Low,Left,Entropy,14,sub-019,7.827471892087522e-06
8430,Dutch,Low,Right,Phoneme_onset,14,sub-020,3.202745067429403e-06
8431,Dutch,Low,Left,Phoneme_onset,14,sub-020,6.655682314235168e-06
8432,Dutch,Low,Right,Surprisal,14,sub-020,2.5423914992735893e-06
8433,Dutch,Low,Left,Surprisal,14,sub-020,-3.2933570330790925e-06
8434,Dutch,Low,Right,Entropy,14,sub-020,1.6738910377917483e-06
8435,Dutch,Low,Left,Entropy,14,sub-020,-2.971868946972807e-07
8436,Dutch,Low,Right,Phoneme_onset,14,sub-021,-7.198561694948809e-07
8437,Dutch,Low,Left,Phoneme_onset,14,sub-021,-1.9412185369387023e-06
8438,Dutch,Low,Right,Surprisal,14,sub-021,-2.1533240112907057e-06
8439,Dutch,Low,Left,Surprisal,14,sub-021,-4.119214533898182e-06
8440,Dutch,Low,Right,Entropy,14,sub-021,-5.4273430348620345e-06
8441,Dutch,Low,Left,Entropy,14,sub-021,-9.142632624173233e-06
8442,Dutch,Low,Right,Phoneme_onset,14,sub-023,-8.172449298866588e-07
8443,Dutch,Low,Left,Phoneme_onset,14,sub-023,-1.5439941896176943e-06
8444,Dutch,Low,Right,Surprisal,14,sub-023,-3.7185644507432844e-06
8445,Dutch,Low,Left,Surprisal,14,sub-023,-5.875133495294239e-06
8446,Dutch,Low,Right,Entropy,14,sub-023,-7.3079193475842e-06
8447,Dutch,Low,Left,Entropy,14,sub-023,-8.333875819478113e-06
8448,Dutch,Low,Right,Phoneme_onset,14,sub-025,-1.2623860381109138e-06
8449,Dutch,Low,Left,Phoneme_onset,14,sub-025,3.5263975570953214e-06
8450,Dutch,Low,Right,Surprisal,14,sub-025,-2.4240952820148835e-06
8451,Dutch,Low,Left,Surprisal,14,sub-025,-4.683201869493006e-08
8452,Dutch,Low,Right,Entropy,14,sub-025,-3.954205596335405e-06
8453,Dutch,Low,Left,Entropy,14,sub-025,-1.5245675845959003e-06
8454,Dutch,Low,Right,Phoneme_onset,14,sub-026,-3.2707091236984736e-06
8455,Dutch,Low,Left,Phoneme_onset,14,sub-026,-2.194577881102986e-06
8456,Dutch,Low,Right,Surprisal,14,sub-026,-4.906686121450239e-06
8457,Dutch,Low,Left,Surprisal,14,sub-026,-3.973112876432274e-06
8458,Dutch,Low,Right,Entropy,14,sub-026,-5.006684515676008e-06
8459,Dutch,Low,Left,Entropy,14,sub-026,-5.815179391339457e-06
8460,Dutch,Low,Right,Phoneme_onset,14,sub-027,-1.257285358427862e-06
8461,Dutch,Low,Left,Phoneme_onset,14,sub-027,-1.902998424928893e-06
8462,Dutch,Low,Right,Surprisal,14,sub-027,-2.0716982297866453e-06
8463,Dutch,Low,Left,Surprisal,14,sub-027,1.2497162029287053e-06
8464,Dutch,Low,Right,Entropy,14,sub-027,-6.515998871959241e-06
8465,Dutch,Low,Left,Entropy,14,sub-027,-4.474609469550673e-06
8466,Dutch,Low,Right,Phoneme_onset,14,sub-028,1.486433251053376e-06
8467,Dutch,Low,Left,Phoneme_onset,14,sub-028,-1.3103052837160698e-06
8468,Dutch,Low,Right,Surprisal,14,sub-028,-1.757437420769075e-06
8469,Dutch,Low,Left,Surprisal,14,sub-028,-1.1384497509824894e-06
8470,Dutch,Low,Right,Entropy,14,sub-028,-4.173841024476556e-06
8471,Dutch,Low,Left,Entropy,14,sub-028,-5.81193075650773e-06
8472,Dutch,Low,Right,Phoneme_onset,14,sub-029,-1.6354552972717557e-06
8473,Dutch,Low,Left,Phoneme_onset,14,sub-029,-2.5276848028054357e-06
8474,Dutch,Low,Right,Surprisal,14,sub-029,-5.848687486379243e-07
8475,Dutch,Low,Left,Surprisal,14,sub-029,-4.5242890194959184e-06
8476,Dutch,Low,Right,Entropy,14,sub-029,-8.36798119210188e-06
8477,Dutch,Low,Left,Entropy,14,sub-029,-8.68320289442576e-06
8478,Dutch,Low,Right,Phoneme_onset,14,sub-030,4.5378389876824367e-07
8479,Dutch,Low,Left,Phoneme_onset,14,sub-030,4.005583427500278e-06
8480,Dutch,Low,Right,Surprisal,14,sub-030,1.8451882899319077e-06
8481,Dutch,Low,Left,Surprisal,14,sub-030,4.1250558850182e-06
8482,Dutch,Low,Right,Entropy,14,sub-030,-4.406253464341048e-06
8483,Dutch,Low,Left,Entropy,14,sub-030,9.00607057100961e-06
8484,Dutch,Low,Right,Phoneme_onset,14,sub-032,-4.259056984009923e-07
8485,Dutch,Low,Left,Phoneme_onset,14,sub-032,-2.9342140710081414e-06
8486,Dutch,Low,Right,Surprisal,14,sub-032,2.4622519042737197e-06
8487,Dutch,Low,Left,Surprisal,14,sub-032,-3.289574143461522e-06
8488,Dutch,Low,Right,Entropy,14,sub-032,1.3237406029615885e-07
8489,Dutch,Low,Left,Entropy,14,sub-032,-7.513499801737308e-06
8490,Dutch,Low,Right,Phoneme_onset,14,sub-033,-2.8294372496770097e-07
8491,Dutch,Low,Left,Phoneme_onset,14,sub-033,8.827729918216118e-07
8492,Dutch,Low,Right,Surprisal,14,sub-033,-2.2522415260831743e-06
8493,Dutch,Low,Left,Surprisal,14,sub-033,-4.901720910783065e-06
8494,Dutch,Low,Right,Entropy,14,sub-033,-6.08757962768758e-06
8495,Dutch,Low,Left,Entropy,14,sub-033,-8.16857211522767e-06
8496,Dutch,High,Right,Phoneme_onset,14,sub-001,2.8854419203044236e-06
8497,Dutch,High,Left,Phoneme_onset,14,sub-001,7.26089880090807e-06
8498,Dutch,High,Right,Surprisal,14,sub-001,7.806077589894633e-07
8499,Dutch,High,Left,Surprisal,14,sub-001,-3.304074836344133e-07
8500,Dutch,High,Right,Entropy,14,sub-001,4.6035996450227334e-07
8501,Dutch,High,Left,Entropy,14,sub-001,1.5674027099847027e-05
8502,Dutch,High,Right,Phoneme_onset,14,sub-003,-4.606154608417564e-07
8503,Dutch,High,Left,Phoneme_onset,14,sub-003,-1.465646580478725e-06
8504,Dutch,High,Right,Surprisal,14,sub-003,3.2141095307418885e-06
8505,Dutch,High,Left,Surprisal,14,sub-003,5.318251789105532e-06
8506,Dutch,High,Right,Entropy,14,sub-003,-6.800853175398695e-07
8507,Dutch,High,Left,Entropy,14,sub-003,5.05080827685158e-06
8508,Dutch,High,Right,Phoneme_onset,14,sub-004,7.024152773811092e-06
8509,Dutch,High,Left,Phoneme_onset,14,sub-004,2.60679810558972e-07
8510,Dutch,High,Right,Surprisal,14,sub-004,1.4297059377951266e-06
8511,Dutch,High,Left,Surprisal,14,sub-004,1.1916846531807877e-05
8512,Dutch,High,Right,Entropy,14,sub-004,1.8146301814327412e-06
8513,Dutch,High,Left,Entropy,14,sub-004,1.0072384578869026e-05
8514,Dutch,High,Right,Phoneme_onset,14,sub-008,6.123963027701027e-06
8515,Dutch,High,Left,Phoneme_onset,14,sub-008,4.560323170922856e-06
8516,Dutch,High,Right,Surprisal,14,sub-008,3.52325429486423e-06
8517,Dutch,High,Left,Surprisal,14,sub-008,6.4292229830648135e-06
8518,Dutch,High,Right,Entropy,14,sub-008,1.4010638652064757e-05
8519,Dutch,High,Left,Entropy,14,sub-008,4.752503464102848e-06
8520,Dutch,High,Right,Phoneme_onset,14,sub-009,3.009536943033415e-06
8521,Dutch,High,Left,Phoneme_onset,14,sub-009,1.763614342269737e-06
8522,Dutch,High,Right,Surprisal,14,sub-009,3.8297167670352e-06
8523,Dutch,High,Left,Surprisal,14,sub-009,3.181491242577534e-06
8524,Dutch,High,Right,Entropy,14,sub-009,-5.65002489978614e-06
8525,Dutch,High,Left,Entropy,14,sub-009,7.2374205514077465e-06
8526,Dutch,High,Right,Phoneme_onset,14,sub-010,-1.9088448801953317e-06
8527,Dutch,High,Left,Phoneme_onset,14,sub-010,7.484655834666602e-06
8528,Dutch,High,Right,Surprisal,14,sub-010,-4.637905356955659e-06
8529,Dutch,High,Left,Surprisal,14,sub-010,-6.237790160364305e-07
8530,Dutch,High,Right,Entropy,14,sub-010,-6.103755563632883e-06
8531,Dutch,High,Left,Entropy,14,sub-010,6.585344444281952e-06
8532,Dutch,High,Right,Phoneme_onset,14,sub-011,8.827687021969469e-07
8533,Dutch,High,Left,Phoneme_onset,14,sub-011,2.9086745849879715e-06
8534,Dutch,High,Right,Surprisal,14,sub-011,-2.8746601878258163e-06
8535,Dutch,High,Left,Surprisal,14,sub-011,2.154800168968437e-06
8536,Dutch,High,Right,Entropy,14,sub-011,-3.5436724547946794e-06
8537,Dutch,High,Left,Entropy,14,sub-011,-2.4598308635665466e-07
8538,Dutch,High,Right,Phoneme_onset,14,sub-013,-6.164335562423269e-07
8539,Dutch,High,Left,Phoneme_onset,14,sub-013,2.9183245780275076e-07
8540,Dutch,High,Right,Surprisal,14,sub-013,-2.5589573656820506e-06
8541,Dutch,High,Left,Surprisal,14,sub-013,-1.7450917643116812e-06
8542,Dutch,High,Right,Entropy,14,sub-013,-2.98720773507353e-06
8543,Dutch,High,Left,Entropy,14,sub-013,-4.442227835168911e-08
8544,Dutch,High,Right,Phoneme_onset,14,sub-014,1.133212090436287e-06
8545,Dutch,High,Left,Phoneme_onset,14,sub-014,-1.7788689622832945e-06
8546,Dutch,High,Right,Surprisal,14,sub-014,-1.7537268264642382e-06
8547,Dutch,High,Left,Surprisal,14,sub-014,-3.867088654708124e-06
8548,Dutch,High,Right,Entropy,14,sub-014,-2.8428461403541286e-06
8549,Dutch,High,Left,Entropy,14,sub-014,2.7157467620602995e-06
8550,Dutch,High,Right,Phoneme_onset,14,sub-015,-4.6409371947486193e-07
8551,Dutch,High,Left,Phoneme_onset,14,sub-015,6.566240720474749e-07
8552,Dutch,High,Right,Surprisal,14,sub-015,1.2106206245537511e-08
8553,Dutch,High,Left,Surprisal,14,sub-015,6.513973258121033e-07
8554,Dutch,High,Right,Entropy,14,sub-015,8.482835820671432e-06
8555,Dutch,High,Left,Entropy,14,sub-015,-1.8449588396073192e-06
8556,Dutch,High,Right,Phoneme_onset,14,sub-017,6.70068090106034e-06
8557,Dutch,High,Left,Phoneme_onset,14,sub-017,4.864552048283564e-06
8558,Dutch,High,Right,Surprisal,14,sub-017,-2.738687991215147e-06
8559,Dutch,High,Left,Surprisal,14,sub-017,2.0108641690585397e-06
8560,Dutch,High,Right,Entropy,14,sub-017,5.489730443727084e-06
8561,Dutch,High,Left,Entropy,14,sub-017,8.17058971166133e-06
8562,Dutch,High,Right,Phoneme_onset,14,sub-018,3.383871971000638e-06
8563,Dutch,High,Left,Phoneme_onset,14,sub-018,-7.36738670329023e-07
8564,Dutch,High,Right,Surprisal,14,sub-018,-6.282130389965604e-07
8565,Dutch,High,Left,Surprisal,14,sub-018,-1.309101514924773e-06
8566,Dutch,High,Right,Entropy,14,sub-018,-1.642875529368642e-06
8567,Dutch,High,Left,Entropy,14,sub-018,-2.6334193086804116e-06
8568,Dutch,High,Right,Phoneme_onset,14,sub-019,5.4491884189299104e-06
8569,Dutch,High,Left,Phoneme_onset,14,sub-019,-3.6088248860116835e-06
8570,Dutch,High,Right,Surprisal,14,sub-019,5.8101482138941576e-06
8571,Dutch,High,Left,Surprisal,14,sub-019,-4.288166762276172e-07
8572,Dutch,High,Right,Entropy,14,sub-019,1.1136250009604248e-05
8573,Dutch,High,Left,Entropy,14,sub-019,1.1053766154876456e-06
8574,Dutch,High,Right,Phoneme_onset,14,sub-020,1.978160137178864e-06
8575,Dutch,High,Left,Phoneme_onset,14,sub-020,5.591187511970875e-07
8576,Dutch,High,Right,Surprisal,14,sub-020,-7.380003508996518e-07
8577,Dutch,High,Left,Surprisal,14,sub-020,-2.5079637511075146e-06
8578,Dutch,High,Right,Entropy,14,sub-020,-4.9495343250612325e-06
8579,Dutch,High,Left,Entropy,14,sub-020,-4.971106982333339e-06
8580,Dutch,High,Right,Phoneme_onset,14,sub-021,7.802116812027706e-06
8581,Dutch,High,Left,Phoneme_onset,14,sub-021,5.350515207639679e-07
8582,Dutch,High,Right,Surprisal,14,sub-021,4.8552743295102885e-06
8583,Dutch,High,Left,Surprisal,14,sub-021,4.244389857355083e-06
8584,Dutch,High,Right,Entropy,14,sub-021,8.643748397312205e-06
8585,Dutch,High,Left,Entropy,14,sub-021,-3.661091388205021e-07
8586,Dutch,High,Right,Phoneme_onset,14,sub-023,1.5795612186000096e-06
8587,Dutch,High,Left,Phoneme_onset,14,sub-023,-1.5460493734456712e-06
8588,Dutch,High,Right,Surprisal,14,sub-023,1.4587364577585905e-06
8589,Dutch,High,Left,Surprisal,14,sub-023,-2.8464327262224875e-06
8590,Dutch,High,Right,Entropy,14,sub-023,5.696916534629304e-06
8591,Dutch,High,Left,Entropy,14,sub-023,-3.149732053230514e-06
8592,Dutch,High,Right,Phoneme_onset,14,sub-025,1.8929426191870728e-07
8593,Dutch,High,Left,Phoneme_onset,14,sub-025,5.407244734847103e-06
8594,Dutch,High,Right,Surprisal,14,sub-025,3.628295387786406e-07
8595,Dutch,High,Left,Surprisal,14,sub-025,-4.448542046785388e-06
8596,Dutch,High,Right,Entropy,14,sub-025,-3.6092521770854537e-06
8597,Dutch,High,Left,Entropy,14,sub-025,2.3284875306028246e-06
8598,Dutch,High,Right,Phoneme_onset,14,sub-026,-2.7045234581646754e-06
8599,Dutch,High,Left,Phoneme_onset,14,sub-026,1.3319601522079675e-06
8600,Dutch,High,Right,Surprisal,14,sub-026,1.5564252980272574e-06
8601,Dutch,High,Left,Surprisal,14,sub-026,1.8271272970166222e-06
8602,Dutch,High,Right,Entropy,14,sub-026,-2.3554295310188575e-06
8603,Dutch,High,Left,Entropy,14,sub-026,-2.849410504533412e-06
8604,Dutch,High,Right,Phoneme_onset,14,sub-027,5.47640846586105e-07
8605,Dutch,High,Left,Phoneme_onset,14,sub-027,-1.0268131229563502e-06
8606,Dutch,High,Right,Surprisal,14,sub-027,-1.2911532053248246e-06
8607,Dutch,High,Left,Surprisal,14,sub-027,9.980898263252405e-07
8608,Dutch,High,Right,Entropy,14,sub-027,6.663654635692722e-06
8609,Dutch,High,Left,Entropy,14,sub-027,5.287511444500104e-06
8610,Dutch,High,Right,Phoneme_onset,14,sub-028,1.143830165562713e-06
8611,Dutch,High,Left,Phoneme_onset,14,sub-028,8.059343127801854e-07
8612,Dutch,High,Right,Surprisal,14,sub-028,-2.647131355622675e-06
8613,Dutch,High,Left,Surprisal,14,sub-028,-3.112850368551493e-06
8614,Dutch,High,Right,Entropy,14,sub-028,-2.3607229297747566e-06
8615,Dutch,High,Left,Entropy,14,sub-028,-1.0071759274285037e-06
8616,Dutch,High,Right,Phoneme_onset,14,sub-029,-8.151455083405336e-07
8617,Dutch,High,Left,Phoneme_onset,14,sub-029,-6.06870357695116e-07
8618,Dutch,High,Right,Surprisal,14,sub-029,4.243060118612268e-07
8619,Dutch,High,Left,Surprisal,14,sub-029,-3.975171901334505e-08
8620,Dutch,High,Right,Entropy,14,sub-029,-4.669335812965442e-06
8621,Dutch,High,Left,Entropy,14,sub-029,8.046251556830171e-06
8622,Dutch,High,Right,Phoneme_onset,14,sub-030,4.190786151502557e-06
8623,Dutch,High,Left,Phoneme_onset,14,sub-030,7.714086636478457e-06
8624,Dutch,High,Right,Surprisal,14,sub-030,-3.176764653288226e-07
8625,Dutch,High,Left,Surprisal,14,sub-030,4.178941617252068e-06
8626,Dutch,High,Right,Entropy,14,sub-030,-3.225543303349292e-07
8627,Dutch,High,Left,Entropy,14,sub-030,7.209373237152798e-06
8628,Dutch,High,Right,Phoneme_onset,14,sub-032,-2.0130322595216523e-07
8629,Dutch,High,Left,Phoneme_onset,14,sub-032,3.554513838733668e-07
8630,Dutch,High,Right,Surprisal,14,sub-032,-1.589612545412123e-06
8631,Dutch,High,Left,Surprisal,14,sub-032,1.7176683852627156e-06
8632,Dutch,High,Right,Entropy,14,sub-032,3.395008044216607e-06
8633,Dutch,High,Left,Entropy,14,sub-032,1.1884811254982343e-06
8634,Dutch,High,Right,Phoneme_onset,14,sub-033,-9.669726105891065e-07
8635,Dutch,High,Left,Phoneme_onset,14,sub-033,8.861867516844488e-08
8636,Dutch,High,Right,Surprisal,14,sub-033,-1.4806582399774454e-06
8637,Dutch,High,Left,Surprisal,14,sub-033,-5.250209253578457e-07
8638,Dutch,High,Right,Entropy,14,sub-033,-5.882106359315377e-06
8639,Dutch,High,Left,Entropy,14,sub-033,-2.814205232143789e-06
8640,French,Low,Right,Phoneme_onset,15,sub-001,2.5942951990551164e-06
8641,French,Low,Left,Phoneme_onset,15,sub-001,5.3038542028994785e-06
8642,French,Low,Right,Surprisal,15,sub-001,-2.646067964224406e-06
8643,French,Low,Left,Surprisal,15,sub-001,4.969617923799419e-07
8644,French,Low,Right,Entropy,15,sub-001,-2.5290388334213527e-06
8645,French,Low,Left,Entropy,15,sub-001,-2.9112660987262097e-06
8646,French,Low,Right,Phoneme_onset,15,sub-003,4.168075309328961e-06
8647,French,Low,Left,Phoneme_onset,15,sub-003,1.2761245540347422e-06
8648,French,Low,Right,Surprisal,15,sub-003,6.504277273092018e-06
8649,French,Low,Left,Surprisal,15,sub-003,-1.4281051189695195e-06
8650,French,Low,Right,Entropy,15,sub-003,-2.443419103196622e-07
8651,French,Low,Left,Entropy,15,sub-003,-5.835609076758428e-06
8652,French,Low,Right,Phoneme_onset,15,sub-004,1.7305605808480313e-06
8653,French,Low,Left,Phoneme_onset,15,sub-004,1.1264355496677381e-06
8654,French,Low,Right,Surprisal,15,sub-004,-7.617858436401744e-07
8655,French,Low,Left,Surprisal,15,sub-004,1.0272424951083581e-06
