,Language,Word Entropy,hemisphere,subject,model,accuracy
180,Dutch,High,Right,sub-027,equal_signal_acoustic+phonemes+surprisal+entrop,0.00023817606261014433
181,Dutch,High,Left,sub-027,equal_signal_acoustic+phonemes+surprisal+entrop,0.00034047760705188955
182,Dutch,High,Right,sub-028,equal_signal_acoustic+phonemes+surprisal+entrop,0.00048097320765486573
183,Dutch,High,Left,sub-028,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003747140510098656
184,Dutch,High,Right,sub-029,equal_signal_acoustic+phonemes+surprisal+entrop,0.00039046754938368175
185,Dutch,High,Left,sub-029,equal_signal_acoustic+phonemes+surprisal+entrop,0.000602585912191166
186,Dutch,High,Right,sub-030,equal_signal_acoustic+phonemes+surprisal+entrop,0.0006973258741362521
187,Dutch,High,Left,sub-030,equal_signal_acoustic+phonemes+surprisal+entrop,0.0005166101013089386
188,Dutch,High,Right,sub-032,equal_signal_acoustic+phonemes+surprisal+entrop,0.0008798777733526375
189,Dutch,High,Left,sub-032,equal_signal_acoustic+phonemes+surprisal+entrop,0.0003278516720731176
190,Dutch,High,Right,sub-033,equal_signal_acoustic+phonemes+surprisal+entrop,0.0004486420282802934
191,Dutch,High,Left,sub-033,equal_signal_acoustic+phonemes+surprisal+entrop,0.00041889616292732954
