,onset,offset,words
1070,322.92,323.2,
1071,323.2,323.29,en
1072,323.29,323.41,als
1073,323.41,323.51,je
1074,323.51,323.62,haar
1075,323.62,324.18,vasthebt
1076,324.18,324.66,trek
1077,324.66,324.96,haar
1078,324.96,325.16,dan
1079,325.16,325.36,in
1080,325.36,325.55,één
1081,325.55,325.86,zwaai
1082,325.86,325.96,bij
1083,325.96,326.13499,je
1084,326.13499,326.23,op
1085,326.23,326.52,het
1086,326.52,326.78,paard
1087,326.78,326.87,
1088,326.87,327.0,en
1089,327.0,327.29,jaag
1090,327.29,327.33,er
1091,327.33,327.47,meê
1092,327.47,327.85,weg
1093,327.85,328.4,
1094,328.4,328.8,niemand
1095,328.8,329.05,kan
1096,329.05,329.13,je
1097,329.13,329.63,inhalen
1098,329.63,329.95,
1099,329.95,330.14,want
1100,330.14,330.24499,het
1101,330.24499,330.49,paard
1102,330.49,330.6,is
1103,330.6,331.12,sneller
1104,331.12,331.26,
1105,331.26,331.42,dan
1106,331.42,331.46,de
1107,331.46,331.92,wind
1108,331.92,332.861,
