,onset,offset,words
1090,290.1,290.18,
1091,290.18,290.21,het
1092,290.21,290.51,moeras
1093,290.51,290.72,in
1094,290.72,291.89,
1095,291.89,292.33,Plof
1096,292.33,292.56,
1097,292.56,293.04,plof
1098,293.04,293.5,
1099,293.5,293.68,het
1100,293.68,293.87,riet
1101,293.87,293.99,
1102,293.99,294.24,boog
1103,294.24,294.36,zich
1104,294.36,294.46,naar
1105,294.46,294.66,alle
1106,294.66,294.94,kanten
1107,294.94,295.25,heen
1108,295.25,295.8,
1109,295.8,296.02,Dat
1110,296.02,296.16,was
1111,296.16,296.24,een
1112,296.24,296.54,schrik
1113,296.54,296.68,voor
1114,296.68,296.76,het
1115,296.76,297.06,arme
1116,297.06,297.44,eendje
1117,297.44,297.89,
1118,297.89,298.03,Het
1119,298.03,298.32,draaide
1120,298.32,298.52,zijn
1121,298.52,298.72,kop
1122,298.72,298.95,om
1123,298.95,299.13,
1124,299.13,299.28,om
1125,299.28,299.39,hem
1126,299.39,299.63,onder
1127,299.63,299.67,de
1128,299.67,300.05,vleugels
1129,300.05,300.15,te
1130,300.15,300.55,steken
1131,300.55,301.06,
1132,301.06,301.16,maar
1133,301.16,301.25,op
1134,301.25,301.61,hetzelfde
1135,301.61,302.01,oogenblik
1136,302.01,302.23,
1137,302.23,302.4,stond
1138,302.4,302.47,er
1139,302.47,302.53,een
1140,302.53,303.1,vreeselijk
1141,303.1,303.37,groote
1142,303.37,303.67,hond
1143,303.67,303.86,dicht
1144,303.86,304.04,bij
1145,304.04,304.12,het
1146,304.12,304.45,eendje
1147,304.45,304.87,
1148,304.87,304.98,de
1149,304.98,305.09,
1150,305.09,305.32,tong
1151,305.32,305.41,
1152,305.41,305.58,hing
1153,305.58,305.68,hem
1154,305.68,305.81,uit
1155,305.81,305.89,den
1156,305.89,306.13,bek
1157,306.13,306.45,
1158,306.45,306.57,en
1159,306.57,306.7,zijn
1160,306.7,306.78,
1161,306.78,307.16,oogen
1162,307.16,307.32,
1163,307.32,307.67,schoten
1164,307.67,308.05,vlammen
1165,308.05,308.71,
1166,308.71,308.83,hij
1167,308.83,309.22,strekte
1168,309.22,309.38,zijn
1169,309.38,309.69,snoet
1170,309.69,309.86,
1171,309.86,310.21,juist
1172,310.21,310.34,naar
1173,310.34,310.47,het
1174,310.47,310.72,eendje
1175,310.72,311.03,uit
1176,311.03,311.53,
1177,311.53,311.72,liet
1178,311.72,311.85,het
1179,311.85,312.01,zijn
1180,312.01,312.47499,scherpe
1181,312.47499,312.79,landen
1182,312.79,313.01,zien
1183,313.01,313.23,en
1184,313.23,313.79,
1185,313.79,314.24,Plof
1186,314.24,314.3,
1187,314.3,314.8,plof
1188,314.8,315.06,
1189,315.06,315.29,ging
1190,315.29,315.38,het
1191,315.38,315.6,weer
1192,315.6,315.94,
1193,315.94,316.32,zonder
1194,316.32,316.45,dat
1195,316.45,316.58,hij
1196,316.58,316.66,het
1197,316.66,317.19,beetpakte
1198,317.19,317.7,
