,onset,offset,words
1079,329.33,329.48,Nu
1080,329.48,329.93,
1081,329.93,329.97,’t
1082,329.97,330.12,is
1083,330.12,330.51,goed
1084,330.51,331.21,
1085,331.21,331.39,als
1086,331.39,331.42,’t
1087,331.42,331.77499,zoo
1088,331.77499,331.99,zijn
1089,331.99,332.09,moet
1090,332.09,332.43,
1091,332.43,332.57,dan
1092,332.57,332.82,zullen
1093,332.82,333.24,wij
1094,333.24,333.4,ruilen
1095,333.4,334.01,
1096,334.01,334.15,en
1097,334.15,334.21,hij
1098,334.21,334.45,gaf
1099,334.45,334.58,den
1100,334.58,335.27,kolenbrander
1101,335.27,335.37499,het
1102,335.37499,335.81,kleedje
1103,335.81,335.95,voor
1104,335.95,336.06,den
1105,336.06,336.6,ransel
1106,336.6,336.72,
1107,336.72,336.79,en
1108,336.79,336.94,nam
1109,336.94,337.44,afscheid
1110,337.44,339.1,
1111,339.1,339.28,Toen
1112,339.28,339.47,hij
1113,339.47,339.5,een
1114,339.5,339.77,eindje
1115,339.77,340.24,geloopen
1116,340.24,340.58,had
1117,340.58,340.86,
1118,340.86,341.05,wou
1119,341.05,341.19,hij
1120,341.19,341.28,de
1121,341.28,341.93,wonderkracht
1122,341.93,342.07,van
1123,342.07,342.13,den
1124,342.13,342.51,ransel
1125,342.51,342.6,wel
1126,342.6,342.7,eens
1127,342.7,343.12,probeeren
1128,343.12,343.28,en
1129,343.28,343.62,klopte
1130,343.62,343.76,er
1131,343.76,343.93,op
1132,343.93,344.74,
1133,344.74,345.14,Dadelijk
1134,345.14,345.45,stonden
1135,345.45,345.49,de
1136,345.49,345.89,zeven
1137,345.89,346.52,krijgshelden
1138,346.52,346.8,voor
1139,346.8,346.92,hem
1140,346.92,347.17,
1141,347.17,347.27,en
1142,347.27,347.33,de
1143,347.33,347.89,korporaal
1144,347.89,348.24,vroeg
1145,348.24,348.62,
1146,348.62,348.91,wat
1147,348.91,349.23,verlangt
1148,349.23,349.4,mijn
1149,349.4,349.65,heer
1150,349.65,349.7,en
1151,349.7,350.24,gebieder
1152,350.24,351.84,
1153,351.84,352.35,Marcheer
1154,352.35,352.51,naar
1155,352.51,352.59,den
1156,352.59,353.39,kolenbrander
1157,353.39,353.74,
1158,353.74,353.87,en
1159,353.87,354.17,vraag
1160,354.17,354.32,mijn
1161,354.32,354.95,tooverkleedje
1162,354.95,355.36,terug
1163,355.36,356.38,
1164,356.38,356.51,Zij
1165,356.51,356.85,maakten
1166,356.85,357.12,rechts
1167,357.12,357.21,om
1168,357.21,357.26,
1169,357.26,357.67,keert
1170,357.67,358.03,
1171,358.03,358.17,en
1172,358.17,358.29,in
1173,358.29,358.38,een
1174,358.38,358.94499,oogenblik
1175,358.94499,359.42,brachten
1176,359.42,359.73,zij
1177,359.73,359.77,het
1178,359.77,360.36,verlangde
1179,360.36,361.13,
1180,361.13,361.26,zij
1181,361.26,361.44,hadden
1182,361.44,361.52,het
1183,361.52,361.67,den
1184,361.67,362.32,kolenbrander
1185,362.32,362.65,zonder
1186,362.65,363.14,complimenten
1187,363.14,363.84,afgenomen
1188,363.84,364.89,
1189,364.89,365.01,Hij
1190,365.01,365.31,dankte
1191,365.31,365.4,ze
1192,365.4,365.61,af
1193,365.61,365.7,
1194,365.7,365.79,en
1195,365.79,365.99499,ging
1196,365.99499,366.31,verder
1197,366.31,366.58533,
