,onset,offset,words
1088,277.41,277.7,
1089,277.7,277.95,zoodat
1090,277.95,278.04,zij
1091,278.04,278.14,in
1092,278.14,278.22,de
1093,278.22,278.58,rondte
1094,278.58,279.09,dansten
1095,279.09,279.44,
1096,279.44,279.58,en
1097,279.58,279.96,boven
1098,279.96,280.04,in
1099,280.04,280.21,de
1100,280.21,280.41,lucht
1101,280.41,280.57,was
1102,280.57,280.7,het
1103,280.7,281.24,snerpend
1104,281.24,281.31,
1105,281.31,281.64,koud
1106,281.64,282.23,
1107,282.23,282.36,de
1108,282.36,282.83,wolken
1109,282.83,283.11,zaten
1110,283.11,283.43,vol
1111,283.43,283.99,hagel
1112,283.99,284.08,en
1113,284.08,284.44,sneeuw
1114,284.44,284.59,en
1115,284.59,285.06,
1116,285.06,285.27,op
1117,285.27,285.31,de
1118,285.31,285.63,heg
1119,285.63,285.85,
1120,285.85,286.01,zat
1121,286.01,286.13,een
1122,286.13,286.51,raaf
1123,286.51,286.71,
1124,286.71,286.84,en
1125,286.84,286.98,deed
1126,286.98,287.1,haar
1127,287.1,287.15,
1128,287.15,287.58,klagend
1129,287.58,288.13,gekras
1130,288.13,288.46,hooren
1131,288.46,289.0,
