,onset,offset,words
1086,301.63,302.11,geworpen
1087,302.11,302.46,
1088,302.46,302.57,en
1089,302.57,302.64,zij
1090,302.64,302.88,zeiden
1091,302.88,303.37,allemaal
1092,303.37,304.14,
1093,304.14,304.28,Die
1094,304.28,304.68,nieuwe
1095,304.68,304.87,
1096,304.87,305.02499,is
1097,305.02499,305.19,nog
1098,305.19,305.28,de
1099,305.28,305.83,mooiste
1100,305.83,306.19,
1101,306.19,306.31,Hij
1102,306.31,306.49,is
1103,306.49,306.65,zoo
1104,306.65,306.96,jong
1105,306.96,307.25,
1106,307.25,307.34,en
1107,307.34,307.52,ziet
1108,307.52,307.63,er
1109,307.63,307.92,zoo
1110,307.92,308.36,prachtig
1111,308.36,308.67,uit
1112,308.67,309.5,
1113,309.5,309.64,En
1114,309.64,309.71,de
1115,309.71,310.11,andere
1116,310.11,310.58,zwanen
1117,310.58,310.78,
1118,310.78,311.13,bogen
1119,311.13,311.29499,zich
1120,311.29499,311.47,voor
1121,311.47,311.65,hem
1122,311.65,312.64,
1123,312.64,312.89,Nu
1124,312.89,313.13,
1125,313.13,313.59,gevoelde
1126,313.59,313.65,het
1127,313.65,313.77,zich
1128,313.77,314.17,geheel
1129,314.17,314.68,beschaamd
1130,314.68,314.97,
1131,314.97,315.09,en
1132,315.09,315.3,stak
1133,315.3,315.46,zijn
1134,315.46,315.51,
1135,315.51,315.75,kop
1136,315.75,315.93,onder
1137,315.93,316.09,zijn
1138,316.09,316.63,vleugels
1139,316.63,317.25,
1140,317.25,317.41,het
1141,317.41,317.65,wist
1142,317.65,317.93,zelf
1143,317.93,318.1,niet
1144,318.1,318.39,
1145,318.39,318.57,hoe
1146,318.57,318.64,het
1147,318.64,318.76,zich
1148,318.76,318.96,zou
1149,318.96,319.32,houden
1150,319.32,319.87,
1151,319.87,319.97,het
1152,319.97,320.1,was
1153,320.1,320.22,
1154,320.22,321.16,overgelukkig
1155,321.16,321.43,
1156,321.43,321.54,maar
1157,321.54,322.06,volstrekt
1158,322.06,322.23499,niet
1159,322.23499,322.6,trotsch
1160,322.6,323.3,
1161,323.3,323.45,Het
1162,323.45,323.72,dacht
1163,323.72,323.78,er
1164,323.78,323.99,aan
1165,323.99,324.28,
1166,324.28,324.53,hoe
1167,324.53,324.6,het
1168,324.6,325.25,vervolgd
1169,325.25,325.35,en
1170,325.35,325.78,bespot
1171,325.78,325.85,
1172,325.85,326.1,was
1173,326.1,326.46,
1174,326.46,326.6,en
1175,326.6,326.94,hoorde
1176,326.94,327.14,nu
1177,327.14,327.49,allen
1178,327.49,327.83,zeggen
1179,327.83,328.16,
1180,328.16,328.31,dat
1181,328.31,328.34,het
1182,328.34,328.41,
1183,328.41,328.5,de
1184,328.5,329.04,mooiste
1185,329.04,329.17,van
1186,329.17,329.26,
1187,329.26,329.45,al
1188,329.45,329.54,die
1189,329.54,329.96,mooie
1190,329.96,330.38,vogels
1191,330.38,330.62,was
1192,330.62,331.48,
1193,331.48,331.75,Zelfs
1194,331.75,331.83,de
1195,331.83,332.48,vlierboom
1196,332.48,332.71,
1197,332.71,333.0,boog
1198,333.0,333.18,zich
1199,333.18,333.33,met
1200,333.33,333.52,zijn
1201,333.52,333.82,takken
1202,333.82,334.12,
1203,334.12,334.25,tot
1204,334.25,334.45,hem
1205,334.45,334.55,in
1206,334.55,334.64,het
1207,334.64,334.94,water
1208,334.94,335.24,neer
1209,335.24,335.79,
1210,335.79,335.93,en
1211,335.93,336.04,de
1212,336.04,336.3,zon
1213,336.3,336.52,
1214,336.52,336.87,scheen
1215,336.87,337.18,warm
1216,337.18,337.27,
1217,337.27,337.47,en
1218,337.47,337.86,liefelijk
1219,337.86,338.57,
1220,338.57,338.85,Nu
1221,338.85,339.11,
1222,339.11,339.41,klapte
1223,339.41,339.47,hij
1224,339.47,339.63,met
1225,339.63,339.77,zijn
1226,339.77,340.28,vleugels
1227,340.28,340.71,
1228,340.71,341.09,richtte
1229,341.09,341.22,zijn
1230,341.22,341.68,slanken
1231,341.68,341.97,hals
1232,341.97,342.2,op
1233,342.2,342.51,
1234,342.51,342.67,en
1235,342.67,343.06,jubelde
1236,343.06,343.21,van
1237,343.21,343.69,ganscher
1238,343.69,344.0,harte
1239,344.0,345.26,
1240,345.26,345.68,Zooveel
1241,345.68,346.05,geluk
1242,346.05,346.37,
1243,346.37,346.51,had
1244,346.51,346.62,ik
1245,346.62,346.72,mij
1246,346.72,347.14,niet
1247,347.14,347.2,
1248,347.2,347.4,kunnen
1249,347.4,347.97,voorstellen
1250,347.97,348.18,
1251,348.18,348.32,toen
1252,348.32,348.38,ik
1253,348.38,348.52,nog
1254,348.52,348.74,een
1255,348.74,349.09,leelijk
1256,349.09,349.19,
1257,349.19,349.54,eendje
1258,349.54,349.88,was
1259,349.88,350.8,
