phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_surprisal_GPT;word_number
a;308.51;308.56;la;308.47;308.56;0.2258054342494331;1.7693520610671605;5.814498696260873;4.4646535;2.1361024;1046
f;308.56;308.69;forêt;308.56;308.92;4.409139780035069;5.119777020762284;14.896750353201776;5.635479;4.9189315;1047
o;308.69;308.78;forêt;308.56;308.92;0.1443510723472446;4.337641174151544;14.896750353201776;5.635479;4.9189315;1047
R;308.78;308.85;forêt;308.56;308.92;0.0105384828881206;4.291019873925163;14.896750353201776;5.635479;4.9189315;1047
E;308.85;308.92;forêt;308.56;308.92;0.0014348692377512;1.087679869462992;14.896750353201776;5.635479;4.9189315;1047
p;308.92;308.99;pour;308.92;309.08;4.409139780035069;3.530081653227226;6.98794199305955;3.7678833;3.645522;1048
u;308.99;309.04;pour;308.92;309.08;0.3111310643031198;1.659107205015853;6.98794199305955;3.7678833;3.645522;1048
R;309.04;309.08;pour;308.92;309.08;0.0890557504954808;0.146099826600985;6.98794199305955;3.7678833;3.645522;1048
a;309.08;309.14;aller;309.08;309.24;4.409139780035069;3.7941932878383366;10.078961014541175;5.1235743;1.4180472;1049
l;309.14;309.2;aller;309.08;309.24;0.2290040949793377;2.822961061731484;10.078961014541175;5.1235743;1.4180472;1049
e;309.2;309.24;aller;309.08;309.24;0.0407948838050389;3.9907357351475383;10.078961014541175;5.1235743;1.4180472;1049
S;309.24;309.37;chercher;309.24;309.6;4.409139780035069;6.628288652147766;11.36914245537108;5.930806;4.358185;1050
E;309.37;309.41;chercher;309.24;309.6;0.0657095430179095;4.2119322108426855;11.36914245537108;5.930806;4.358185;1050
R;309.41;309.45;chercher;309.24;309.6;0.0051304327683909;0.4730985909933649;11.36914245537108;5.930806;4.358185;1050
S;309.45;309.57;chercher;309.24;309.6;0.0036659693831721;0.2755577060461633;11.36914245537108;5.930806;4.358185;1050
e;309.57;309.6;chercher;309.24;309.6;0.0024115941416455;4.3068166488876924;11.36914245537108;5.930806;4.358185;1050
s;309.6;309.72;sa;309.6;309.77;4.409139780035069;3.649530068972855;9.464970499021046;4.986751;3.9295247;1051
a;309.72;309.77;sa;309.6;309.77;0.2796023770778397;4.40267523135141;9.464970499021046;4.986751;3.9295247;1051
f;309.77;309.92;fiancée;309.77;310.32;4.409139780035069;5.119777020762284;14.766672988892124;6.1157756;3.3571439;1052
i;309.92;309.96;fiancée;309.77;310.32;0.1443510723472446;1.8983860241084425;14.766672988892124;6.1157756;3.3571439;1052
a~;309.96;310.05;fiancée;309.77;310.32;0.0402765998666145;6.864541093925249;14.766672988892124;6.1157756;3.3571439;1052
s;310.05;310.19;fiancée;309.77;310.32;0.0013485945581858;1.0881341624447909;14.766672988892124;6.1157756;3.3571439;1052
e;310.19;310.32;fiancée;309.77;310.32;0.0013681192900186;1.3702676291588216;14.766672988892124;6.1157756;3.3571439;1052
e;310.32;310.41;et;310.32;310.41;4.409139780035069;4.815820454336018;6.126714125197328;3.6841645;3.781822;1053
u;310.41;310.48;oublier;310.41;310.78;4.409139780035069;6.699320083304941;13.357219113894317;6.264573;12.639981;1054
b;310.48;310.59;oublier;310.41;310.78;0.0111755514943445;3.4781765490293592;13.357219113894317;6.264573;12.639981;1054
l;310.59;310.62;oublier;310.41;310.78;0.0019496959623761;0.5732477016873128;13.357219113894317;6.264573;12.639981;1054
j;310.62;310.74;oublier;310.41;310.78;0.0020001701945467;2.982210686556472;13.357219113894317;6.264573;12.639981;1054
e;310.74;310.78;oublier;310.41;310.78;0.0010639200102903;5.680324356844016;13.357219113894317;6.264573;12.639981;1054
s;310.78;310.9;ses;310.78;310.94;4.409139780035069;3.649530068972855;10.217063212178532;4.7252116;3.5523624;1055
e;310.9;310.94;ses;310.78;310.94;0.2796023770778397;3.393971351818192;10.217063212178532;4.7252116;3.5523624;1055
S;310.94;311.08;chagrins;310.94;311.32;4.409139780035069;6.628288652147766;19.48415437598286;7.015504;3.135499;1056
a;311.08;311.18;chagrins;310.94;311.32;0.0657095430179095;3.103105305359027;19.48415437598286;7.015504;3.135499;1056
g;311.18;311.25;chagrins;310.94;311.32;0.0099939483469352;7.441632662364402;19.48415437598286;7.015504;3.135499;1056
R;311.25;311.28;chagrins;310.94;311.32;0.0008913150912714;3.355708080210247;19.48415437598286;7.015504;3.135499;1056
9~;311.28;311.32;chagrins;310.94;311.32;0.0008914546571673;3.567131800690492;19.48415437598286;7.015504;3.135499;1056
a;311.32;311.48;avec;311.32;311.78;4.409139780035069;3.7941932878383366;7.927597698041188;2.856257;7.550548;1057
v;311.48;311.54;avec;311.32;311.78;0.2290040949793377;1.6606541598025746;7.927597698041188;2.856257;7.550548;1057
E;311.54;311.6;avec;311.32;311.78;0.0678906809470009;0.2283406347506434;7.927597698041188;2.856257;7.550548;1057
k;311.6;311.78;avec;311.32;311.78;0.0335738898199015;0.0185394136993338;7.927597698041188;2.856257;7.550548;1057
E;311.78;311.86;elle;311.78;312.01;4.409139780035069;4.0795115792220695;7.64053647859299;5.4063225;3.0886543;1058
l;311.86;312.01;elle;311.78;312.01;0.2597697586726956;4.507222435123561;7.64053647859299;5.4063225;3.0886543;1058
i;312.56;312.6;Il;312.56;312.6;4.409139780035069;5.083806629288413;6.09201368788793;1.8814114;14.277956;1059
s;312.6;312.73;se;312.6;312.77;4.409139780035069;3.649530068972855;8.32452400063517;6.804911;4.563812;1060
@;312.73;312.77;se;312.6;312.77;0.2796023770778397;3.156702398958208;8.32452400063517;6.804911;4.563812;1060
d;312.77;312.87;dirigea;312.77;313.2;4.409139780035069;3.5165938505373133;23.841706380600947;8.14212;7.052629;1061
i;312.87;312.93;dirigea;312.77;313.2;0.3164590011854679;4.23229525991868;23.841706380600947;8.14212;7.052629;1061
R;312.93;313.0;dirigea;312.77;313.2;0.0303322095773931;1.6432868275491976;23.841706380600947;8.14212;7.052629;1061
i;313.0;313.04;dirigea;312.77;313.2;0.0102730254555877;4.078458236746363;23.841706380600947;8.14212;7.052629;1061
Z;313.04;313.1;dirigea;312.77;313.2;0.0015920595723644;1.207122661192813;23.841706380600947;8.14212;7.052629;1061
a;313.1;313.2;dirigea;312.77;313.2;0.0014234377972218;5.543235375111433;23.841706380600947;8.14212;7.052629;1061
d;313.2;313.26;donc;313.2;313.41;4.409139780035069;3.5165938505373133;10.524223103644971;2.9706533;3.6168149;1062
o~;313.26;313.38;donc;313.2;313.41;0.3164590011854679;5.1082371986025485;10.524223103644971;2.9706533;3.6168149;1062
k;313.38;313.41;donc;313.2;313.41;0.0080312258964533;0.0916065984530601;10.524223103644971;2.9706533;3.6168149;1062
v;313.41;313.44;vers;313.41;313.58;4.409139780035069;4.287664674052159;11.773375935939287;2.764755;0.593653;1063
E;313.44;313.51;vers;313.41;313.58;0.4276229925312583;7.094035737391905;11.773375935939287;2.764755;0.593653;1063
R;313.51;313.58;vers;313.41;313.58;0.0075711215258536;1.0242046486617988;11.773375935939287;2.764755;0.593653;1063
l;313.58;313.63;le;313.58;313.68;4.409139780035069;3.755260160408023;5.733517167758018;4.0931067;1.9649539;1064
@;313.63;313.68;le;313.58;313.68;0.2258054342494331;0.8278069017369164;5.733517167758018;4.0931067;1.9649539;1064
p;313.68;313.78;palais;313.68;314.07;4.409139780035069;3.530081653227226;14.897726466257206;8.577506;5.435527;1065
a;313.78;313.88;palais;313.68;314.07;0.3111310643031198;3.304444954031691;14.897726466257206;8.577506;5.435527;1065
l;313.88;313.93;palais;313.68;314.07;0.0395702697469887;6.839904892673622;14.897726466257206;8.577506;5.435527;1065
E;313.93;314.07;palais;313.68;314.07;0.0014178671421265;2.713960857794711;14.897726466257206;8.577506;5.435527;1065
u;314.07;314.18;où;314.07;314.18;4.409139780035069;6.699320083304941;8.694521334199559;4.7090755;4.849648;1066
i;314.18;314.25;il;314.18;314.3;4.409139780035069;5.083806629288413;6.09201368788793;5.943962;2.3088627;1067
l;314.25;314.3;il;314.18;314.3;0.0463767441475439;5.529353029942597;6.09201368788793;5.943962;2.3088627;1067
l;314.3;314.39;l';314.3;314.39;4.409139780035069;3.755260160408023;6.307238837151082;6.1373334;6.9160867;1068
a;314.39;314.44;avait;314.39;314.57;4.409139780035069;3.7941932878383366;9.828107455548036;2.1401486;2.4975295;1069
v;314.44;314.53;avait;314.39;314.57;0.2290040949793377;1.6606541598025746;9.828107455548036;2.1401486;2.4975295;1069
E;314.53;314.57;avait;314.39;314.57;0.0678906809470009;0.2283406347506434;9.828107455548036;2.1401486;2.4975295;1069
R;314.57;314.67;rencontrée;314.57;315.32;4.409139780035069;5.400144139330587;16.179928282828957;7.384418;8.585423;1070
a~;314.67;314.78;rencontrée;314.57;315.32;0.0953729016601603;2.803010467340581;16.179928282828957;7.384418;8.585423;1070
k;314.78;314.84;rencontrée;314.57;315.32;0.0129963757686165;2.293585049839113;16.179928282828957;7.384418;8.585423;1070
o~;314.84;314.95;rencontrée;314.57;315.32;0.0034292132950125;0.3414424540403759;16.179928282828957;7.384418;8.585423;1070
t;314.95;315.02;rencontrée;314.57;315.32;0.0032382525033929;0.2726688027120884;16.179928282828957;7.384418;8.585423;1070
R;315.02;315.1;rencontrée;314.57;315.32;0.0032382525033929;0.2726688027120884;16.179928282828957;7.384418;8.585423;1070
e;315.1;315.24;rencontrée;314.57;315.32;0.0029790965345514;0.491015831407659;16.179928282828957;7.384418;8.585423;1070
t;315.24;315.32;rencontrée;314.57;315.32;0.0008333963937691;5.247927513443586;16.179928282828957;7.384418;8.585423;1070
e;316.06;316.24;et;316.06;316.24;4.409139780035069;4.815820454336018;6.126714125197328;3.572196;3.617323;1071
t;316.24;316.3;tout;316.24;316.4;4.409139780035069;3.99745621873046;7.819219359415835;6.079154;9.531709;1072
u;316.3;316.4;tout;316.24;316.4;0.1801079616834537;3.278416644151088;7.819219359415835;6.079154;9.531709;1072
R;316.4;316.48;rempli;316.4;316.84;4.409139780035069;5.400144139330587;15.622537860138783;4.8931346;12.162124;1073
a~;316.48;316.62;rempli;316.4;316.84;0.0953729016601603;2.803010467340581;15.622537860138783;4.8931346;12.162124;1073
p;316.62;316.7;rempli;316.4;316.84;0.0129963757686165;3.926443210292311;15.622537860138783;4.8931346;12.162124;1073
l;316.7;316.73;rempli;316.4;316.84;0.0017290829172722;0.9387151099587434;15.622537860138783;4.8931346;12.162124;1073
i;316.73;316.84;rempli;316.4;316.84;0.0016126002907798;1.1376716602271246;15.622537860138783;4.8931346;12.162124;1073
d;316.84;316.87;de;316.84;316.87;4.409139780035069;3.5165938505373133;5.160477121150187;1.7798388;0.82602465;1074
s;316.87;316.9;sa;316.87;316.97;4.409139780035069;3.649530068972855;9.464970499021046;7.6852565;4.918477;1075
a;316.9;316.97;sa;316.87;316.97;0.2796023770778397;4.40267523135141;9.464970499021046;7.6852565;4.918477;1075
p;316.97;317.07;pensée;316.97;317.53;4.409139780035069;3.530081653227226;15.046749063675563;6.3969297;4.311165;1076
a~;317.07;317.21;pensée;316.97;317.53;0.3111310643031198;4.554570654539464;15.046749063675563;6.3969297;4.311165;1076
s;317.21;317.35;pensée;316.97;317.53;0.017388643826577;0.1094425034029642;15.046749063675563;6.3969297;4.311165;1076
e;317.35;317.48;pensée;316.97;317.53;0.0036268102835966;6.759913268553307;15.046749063675563;6.3969297;4.311165;1076
t;317.48;317.53;pensée;316.97;317.53;0.0008333963937691;5.247927513443586;15.046749063675563;6.3969297;4.311165;1076
i;317.53;317.58;il;317.53;317.63;4.409139780035069;5.083806629288413;6.09201368788793;2.9402633;10.372297;1077
l;317.58;317.63;il;317.53;317.63;0.0463767441475439;5.529353029942597;6.09201368788793;2.9402633;10.372297;1077
O;317.63;317.66;aurait;317.63;317.82;4.409139780035069;7.778162152016155;11.344935806018134;6.1049356;11.87416;1078
R;317.66;317.76;aurait;317.63;317.82;0.0230617781445188;2.2594482943625174;11.344935806018134;6.1049356;11.87416;1078
E;317.76;317.82;aurait;317.63;317.82;0.0062799916934602;8.713214652998547;11.344935806018134;6.1049356;11.87416;1078
d;317.82;317.93;déjà;317.82;318.18;4.409139780035069;3.5165938505373133;10.346663347913434;6.5470414;8.716416;1079
e;317.93;318.0;déjà;317.82;318.18;0.3164590011854679;3.922555441251599;10.346663347913434;6.5470414;8.716416;1079
Z;318.0;318.13;déjà;317.82;318.18;0.0382167469953201;1.9858490983832808;10.346663347913434;6.5470414;8.716416;1079
a;318.13;318.18;déjà;317.82;318.18;0.0094752377805835;0.1543947529844836;10.346663347913434;6.5470414;8.716416;1079
v;318.18;318.27;voulu;318.18;318.48;4.409139780035069;4.287664674052159;12.50864423065477;7.764524;8.289386;1080
u;318.27;318.36;voulu;318.18;318.48;0.4276229925312583;0.6364010343267912;12.50864423065477;7.764524;8.289386;1080
l;318.36;318.4;voulu;318.18;318.48;0.0179399188192555;0.3011038946019642;12.50864423065477;7.764524;8.289386;1080
y;318.4;318.48;voulu;318.18;318.48;0.0169099814282955;6.636377571765816;12.50864423065477;7.764524;8.289386;1080
E;318.48;318.57;être;318.48;318.81;4.409139780035069;4.0795115792220695;8.879262191696832;5.9108515;5.9666443;1081
t;318.57;318.65;être;318.48;318.81;0.2597697586726956;4.883554009085438;8.879262191696832;5.9108515;5.9666443;1081
R;318.65;318.81;être;318.48;318.81;0.0015576743037047;0.900567786239075;8.879262191696832;5.9108515;5.9666443;1081
S;318.81;318.84;chez;318.81;319.09;4.409139780035069;6.628288652147766;10.064827886825398;7.97513;7.2516284;1082
e;318.84;319.0;chez;318.81;319.09;0.0657095430179095;1.770256699119079;10.064827886825398;7.97513;7.2516284;1082
t;319.0;319.09;chez;318.81;319.09;0.0010543839053731;5.406223024803979;10.064827886825398;7.97513;7.2516284;1082
E;319.09;319.23;elle;319.09;319.38;4.409139780035069;4.0795115792220695;7.64053647859299;3.0761166;1.5700468;1083
l;319.23;319.38;elle;319.09;319.38;0.2597697586726956;4.507222435123561;7.64053647859299;3.0761166;1.5700468;1083
e;319.61;319.7;et;319.61;319.7;4.409139780035069;4.815820454336018;6.126714125197328;3.4316683;4.767987;1084
n;319.7;319.82;ne;319.7;319.82;4.409139780035069;4.963258404314487;6.077501058722607;6.628771;4.3126464;1085
R;319.82;319.89;regardait;319.82;320.31;4.409139780035069;5.400144139330587;15.75601263220366;4.3926787;14.722444;1086
@;319.89;319.95;regardait;319.82;320.31;0.0953729016601603;1.4613692023253284;15.75601263220366;4.3926787;14.722444;1086
g;319.95;320.05;regardait;319.82;320.31;0.0426173616487668;3.5612663758931635;15.75601263220366;4.3926787;14.722444;1086
a;320.05;320.09;regardait;319.82;320.31;0.0046826917438303;0.4670135678068521;15.75601263220366;4.3926787;14.722444;1086
R;320.09;320.14;regardait;319.82;320.31;0.0038941849264696;0.2256760232042212;15.75601263220366;4.3926787;14.722444;1086
d;320.14;320.18;regardait;319.82;320.31;0.0036479455287133;0.2329300170539385;15.75601263220366;4.3926787;14.722444;1086
E;320.18;320.31;regardait;319.82;320.31;0.0021581588264155;1.2336750310130198;15.75601263220366;4.3926787;14.722444;1086
p;320.31;320.36;pas;320.31;320.45;4.409139780035069;3.530081653227226;5.622058069088408;4.334745;2.1137376;1087
a;320.36;320.45;pas;320.31;320.45;0.3111310643031198;3.304444954031691;5.622058069088408;4.334745;2.1137376;1087
l;320.45;320.5;la;320.45;320.55;4.409139780035069;3.755260160408023;5.814498696260873;6.365744;3.9832332;1088
a;320.5;320.55;la;320.45;320.55;0.2258054342494331;1.7693520610671605;5.814498696260873;6.365744;3.9832332;1088
R;320.55;320.62;route;320.55;320.79;4.409139780035069;5.400144139330587;12.527028734557314;7.864564;8.55586;1089
u;320.62;320.76;route;320.55;320.79;0.0953729016601603;5.463273710237405;12.527028734557314;7.864564;8.55586;1089
t;320.76;320.79;route;320.55;320.79;0.0038369307540178;2.6437444414327;12.527028734557314;7.864564;8.55586;1089
d;320.79;320.91;d';320.79;320.91;4.409139780035069;3.5165938505373133;6.964068759155997;5.10823;5.7707047;1090
O;320.91;321.14;or;320.91;321.25;4.409139780035069;7.778162152016155;12.754796147868829;5.5326977;8.557647;1091
R;321.14;321.25;or;320.91;321.25;0.0230617781445188;2.2594482943625174;12.754796147868829;5.5326977;8.557647;1091
s;321.75;321.85;son;321.75;321.92;4.409139780035069;3.649530068972855;8.985053908632072;5.290502;15.173185;1092
o~;321.85;321.92;son;321.75;321.92;0.2796023770778397;2.2886984878466143;8.985053908632072;5.290502;15.173185;1092
S;321.92;322.06;cheval;321.92;322.41;4.409139780035069;6.628288652147766;13.366310698679959;9.306701;7.4842563;1093
@;322.06;322.1;cheval;321.92;322.41;0.0657095430179095;3.6922380830045176;13.366310698679959;9.306701;7.4842563;1093
v;322.1;322.19;cheval;321.92;322.41;0.0065349758424444;0.2860233960008093;13.366310698679959;9.306701;7.4842563;1093
a;322.19;322.29;cheval;321.92;322.41;0.0064052528865021;2.1458508664634546;13.366310698679959;9.306701;7.4842563;1093
l;322.29;322.41;cheval;321.92;322.41;0.0022450906217489;0.4611796365387435;13.366310698679959;9.306701;7.4842563;1093
a;322.41;322.48;avait;322.41;322.74;4.409139780035069;3.7941932878383366;9.828107455548036;7.5794625;4.8389053;1094
v;322.48;322.52;avait;322.41;322.74;0.2290040949793377;1.6606541598025746;9.828107455548036;7.5794625;4.8389053;1094
E;322.52;322.74;avait;322.41;322.74;0.0678906809470009;0.2283406347506434;9.828107455548036;7.5794625;4.8389053;1094
p;322.74;322.89;pris;322.74;323.02;4.409139780035069;3.530081653227226;11.209809369906074;6.9059796;5.724966;1095
R;322.89;322.96;pris;322.74;323.02;0.3111310643031198;2.6666723586729733;11.209809369906074;6.9059796;5.724966;1095
i;322.96;323.02;pris;322.74;323.02;0.0650434435005669;4.46083723299389;11.209809369906074;6.9059796;5.724966;1095
Z;323.02;323.17;juste;323.02;323.46;4.409139780035069;4.696626826843674;9.93175081139265;4.8515887;14.024701;1096
y;323.17;323.22;juste;323.02;323.46;0.1987545201512666;6.2279880995932935;9.93175081139265;4.8515887;14.024701;1096
s;323.22;323.32;juste;323.02;323.46;0.0065725208591116;1.3686614658646978;9.93175081139265;4.8515887;14.024701;1096
t;323.32;323.39;juste;323.02;323.46;0.0031875050086153;0.6152519371203216;9.93175081139265;4.8515887;14.024701;1096
@;323.39;323.46;juste;323.02;323.46;0.0026802031526032;1.3282266880689857;9.93175081139265;4.8515887;14.024701;1096
l;323.46;323.5;le;323.46;323.59;4.409139780035069;3.755260160408023;5.733517167758018;4.603254;2.3322828;1097
@;323.5;323.59;le;323.46;323.59;0.2258054342494331;0.8278069017369164;5.733517167758018;4.603254;2.3322828;1097
m;323.59;323.66;milieu;323.59;324.11;4.409139780035069;4.216572460592082;13.680364513620797;3.9264607;9.040651;1098
i;323.66;323.75;milieu;323.59;324.11;0.2093762024126659;3.969362052649776;13.680364513620797;3.9264607;9.040651;1098
l;323.75;323.82;milieu;323.59;324.11;0.0182095258125022;1.6895066036722597;13.680364513620797;3.9264607;9.040651;1098
j;323.82;323.91;milieu;323.59;324.11;0.0062894001820797;0.8287782264989548;13.680364513620797;3.9264607;9.040651;1098
2;323.91;324.11;milieu;323.59;324.11;0.0043261900112188;2.0367793756895938;13.680364513620797;3.9264607;9.040651;1098
e;325.13;325.33;et;325.13;325.5;4.409139780035069;4.815820454336018;6.126714125197328;3.755079;4.6954026;1099
z;325.33;325.5;et;325.13;325.5;0.1119471762885376;8.932371460594803;6.126714125197328;3.755079;4.6954026;1099
k;325.74;325.78;quand;325.74;325.94;4.409139780035069;4.296214187739292;8.944609371830769;7.6546884;8.445136;1100
a~;325.78;325.86;quand;325.74;325.94;0.385222146039297;8.60040199188763;8.944609371830769;7.6546884;8.445136;1100
t;325.86;325.94;quand;325.74;325.94;0.0020301143246657;3.565726281858239;8.944609371830769;7.6546884;8.445136;1100
i;325.94;326.04;il;325.94;326.04;4.409139780035069;5.083806629288413;6.09201368788793;4.85048;1.6833577;1101
f;326.04;326.17;fut;326.04;326.49;4.409139780035069;5.119777020762284;13.310324920084632;6.9470696;3.8701434;1102
y;326.17;326.37;fut;326.04;326.49;0.1443510723472446;6.287146212305613;13.310324920084632;6.9470696;3.8701434;1102
s;326.37;326.49;fut;326.04;326.49;0.0036857525810766;7.021632238818458;13.310324920084632;6.9470696;3.8701434;1102
d;326.54;326.65;devant;326.54;326.91;4.409139780035069;3.5165938505373133;11.676014228280831;6.5738244;6.0746317;1103
@;326.65;326.75;devant;326.54;326.91;0.3164590011854679;0.6054282932040682;11.676014228280831;6.5738244;6.0746317;1103
v;326.75;326.81;devant;326.54;326.91;0.0445178491285776;1.012325748356244;11.676014228280831;6.5738244;6.0746317;1103
a~;326.81;326.91;devant;326.54;326.91;0.0255703780072947;8.521296505554906;11.676014228280831;6.5738244;6.0746317;1103
l;326.91;326.95;la;326.91;327.03;4.409139780035069;3.755260160408023;5.814498696260873;4.594197;1.9173346;1104
a;326.95;327.03;la;326.91;327.03;0.2258054342494331;1.7693520610671605;5.814498696260873;4.594197;1.9173346;1104
p;327.03;327.1;porte;327.03;327.33;4.409139780035069;3.530081653227226;11.207500360859939;4.666522;1.3604325;1105
O;327.1;327.19;porte;327.03;327.33;0.3111310643031198;5.681706773554123;11.207500360859939;4.666522;1.3604325;1105
R;327.19;327.25;porte;327.03;327.33;0.0105185305781768;0.9554588530974134;11.207500360859939;4.666522;1.3604325;1105
t;327.25;327.33;porte;327.03;327.33;0.0056589692178595;0.1964577109526369;11.207500360859939;4.666522;1.3604325;1105
o~;327.44;327.53;on;327.44;327.53;4.409139780035069;6.458659896157697;6.714376993558337;5.073625;6.7918043;1106
l;327.53;327.58;la;327.53;327.65;4.409139780035069;3.755260160408023;5.814498696260873;5.7403893;5.0767097;1107
a;327.58;327.65;la;327.53;327.65;0.2258054342494331;1.7693520610671605;5.814498696260873;5.7403893;5.0767097;1107
l;327.65;327.73;lui;327.65;327.85;4.409139780035069;3.755260160408023;8.606546025913323;4.9736323;6.4882836;1108
H;327.73;327.79;lui;327.65;327.85;0.2258054342494331;11.694211657307571;8.606546025913323;4.9736323;6.4882836;1108
i;327.79;327.85;lui;327.65;327.85;0.0009795730541815;2.335751933624913;8.606546025913323;4.9736323;6.4882836;1108
u;327.85;327.96;ouvrit;327.85;328.19;4.409139780035069;6.699320083304941;18.437984194549934;6.423561;2.6267242;1109
v;327.96;328.02;ouvrit;327.85;328.19;0.0111755514943445;3.0390865011772914;18.437984194549934;6.423561;2.6267242;1109
R;328.02;328.09;ouvrit;327.85;328.19;0.0024070488295827;1.1574936551684247;18.437984194549934;6.423561;2.6267242;1109
i;328.09;328.19;ouvrit;327.85;328.19;0.0013986168080726;2.3499752312876905;18.437984194549934;6.423561;2.6267242;1109
t;328.19;328.25;toute;328.19;328.48;4.409139780035069;3.99745621873046;10.631923044342697;4.5956383;9.434981;1110
u;328.25;328.42;toute;328.19;328.48;0.1801079616834537;3.278416644151088;10.631923044342697;4.5956383;9.434981;1110
t;328.42;328.48;toute;328.19;328.48;0.0249236905933185;1.4330917706911164;10.631923044342697;4.5956383;9.434981;1110
g;328.48;328.51;grande;328.48;328.86;4.409139780035069;7.296423783610177;12.078978313768852;2.1532118;0.34182307;1111
R;328.51;328.62;grande;328.48;328.86;0.0340556203406821;1.3354323272192508;12.078978313768852;2.1532118;0.34182307;1111
a~;328.62;328.8;grande;328.48;328.86;0.0159298929267109;2.2148275617855626;12.078978313768852;2.1532118;0.34182307;1111
d;328.8;328.86;grande;328.48;328.86;0.0023624629677607;0.4390981382160457;12.078978313768852;2.1532118;0.34182307;1111
e;329.11;329.2;et;329.11;329.2;4.409139780035069;4.815820454336018;6.126714125197328;3.9751823;2.7046697;1112
l;329.2;329.24;la;329.2;329.31;4.409139780035069;3.755260160408023;5.814498696260873;6.499712;4.187954;1113
a;329.24;329.31;la;329.2;329.31;0.2258054342494331;1.7693520610671605;5.814498696260873;6.499712;4.187954;1113
p;329.31;329.37;princesse;329.31;329.82;4.409139780035069;3.530081653227226;14.249560839618407;9.042608;8.402819;1114
R;329.37;329.45;princesse;329.31;329.82;0.3111310643031198;2.6666723586729733;14.249560839618407;9.042608;8.402819;1114
e~;329.45;329.51;princesse;329.31;329.82;0.0650434435005669;6.086719827202139;14.249560839618407;9.042608;8.402819;1114
s;329.51;329.65;princesse;329.31;329.82;0.0021646374197159;1.092413468298815;14.249560839618407;9.042608;8.402819;1114
E;329.65;329.69;princesse;329.31;329.82;0.0015777415900723;3.8185500092914886;14.249560839618407;9.042608;8.402819;1114
s;329.69;329.82;princesse;329.31;329.82;0.0009251606066973;2.849609757523252;14.249560839618407;9.042608;8.402819;1114
l;329.82;329.85;le;329.82;329.92;4.409139780035069;3.755260160408023;5.733517167758018;7.638871;5.0090733;1115
@;329.85;329.92;le;329.82;329.92;0.2258054342494331;0.8278069017369164;5.733517167758018;7.638871;5.0090733;1115
R;329.92;330.01;reçut;329.92;330.2;4.409139780035069;5.400144139330587;18.879774421434465;6.5261035;5.386804;1116
@;330.01;330.04;reçut;329.92;330.2;0.0953729016601603;1.4613692023253284;18.879774421434465;6.5261035;5.386804;1116
s;330.04;330.15;reçut;329.92;330.2;0.0426173616487668;3.507766105568089;18.879774421434465;6.5261035;5.386804;1116
y;330.15;330.2;reçut;329.92;330.2;0.0052794705904814;7.994222870313596;18.879774421434465;6.5261035;5.386804;1116
a;330.2;330.27;avec;330.2;330.49;4.409139780035069;3.7941932878383366;7.927597698041188;4.860276;1.5519848;1117
v;330.27;330.32;avec;330.2;330.49;0.2290040949793377;1.6606541598025746;7.927597698041188;4.860276;1.5519848;1117
E;330.32;330.37;avec;330.2;330.49;0.0678906809470009;0.2283406347506434;7.927597698041188;4.860276;1.5519848;1117
k;330.37;330.49;avec;330.2;330.49;0.0335738898199015;0.0185394136993338;7.927597698041188;4.860276;1.5519848;1117
m;330.49;330.55;mille;330.49;330.67;4.409139780035069;4.216572460592082;13.43249225616037;5.4264865;9.907726;1118
i;330.55;330.67;mille;330.49;330.67;0.2093762024126659;3.969362052649776;13.43249225616037;5.4264865;9.907726;1118
d;330.67;330.75;démonstrations;330.67;331.46;4.409139780035069;3.5165938505373133;21.472472570935224;6.8460307;4.9478126;1119
e;330.75;330.81;démonstrations;330.67;331.46;0.3164590011854679;3.922555441251599;21.472472570935224;6.8460307;4.9478126;1119
m;330.81;330.88;démonstrations;330.67;331.46;0.0382167469953201;4.344530045391791;21.472472570935224;6.8460307;4.9478126;1119
o~;330.88;330.96;démonstrations;330.67;331.46;0.0032024637085229;1.9435149457499736;21.472472570935224;6.8460307;4.9478126;1119
s;330.96;331.03;démonstrations;330.67;331.46;0.0009043012077608;4.317780430197626;21.472472570935224;6.8460307;4.9478126;1119
t;331.03;331.06;démonstrations;330.67;331.46;0.0008548375737373;4.225224737208408;21.472472570935224;6.8460307;4.9478126;1119
R;331.06;331.13;démonstrations;330.67;331.46;0.0008548375737373;4.225224737208408;21.472472570935224;6.8460307;4.9478126;1119
a;331.13;331.17;démonstrations;330.67;331.46;0.0008548375737373;4.225224737208408;21.472472570935224;6.8460307;4.9478126;1119
s;331.17;331.32;démonstrations;330.67;331.46;0.0008551459471185;4.592733866404666;21.472472570935224;6.8460307;4.9478126;1119
j;331.32;331.37;démonstrations;330.67;331.46;0.0008457439416185;4.575282446066026;21.472472570935224;6.8460307;4.9478126;1119
o~;331.37;331.46;démonstrations;330.67;331.46;0.0008457439416185;4.575282446066026;21.472472570935224;6.8460307;4.9478126;1119
d;331.46;331.5;de;331.46;331.5;4.409139780035069;3.5165938505373133;5.160477121150187;2.1303775;0.79076785;1120
Z;331.5;331.61;joie;331.5;331.87;4.409139780035069;4.696626826843674;13.631643897360714;4.6589756;1.501126;1121
