phonemes,phoneme_onset,phoneme_offset,words,word_onset,word_offset
u,71.98,72.07,allez-vous,71.71,72.07
s,72.07,72.22,si,72.07,72.32
i,72.22,72.32,si,72.07,72.32
v,72.32,72.38,vite,72.32,72.62
i,72.38,72.62,vite,72.32,72.62
p,73.41,73.44,Petit,73.41,73.97
@,73.44,73.66,Petit,73.41,73.97
t,73.66,73.78,Petit,73.41,73.97
i,73.78,73.97,Petit,73.41,73.97
n,73.97,74.11,nabot,73.97,74.64
a,74.11,74.22,nabot,73.97,74.64
b,74.22,74.35,nabot,73.97,74.64
o,74.35,74.64,nabot,73.97,74.64
R,74.96,75.07,répartit,74.96,75.47
e,75.07,75.13,répartit,74.96,75.47
p,75.13,75.19,répartit,74.96,75.47
a,75.19,75.22,répartit,74.96,75.47
R,75.22,75.33,répartit,74.96,75.47
t,75.33,75.42,répartit,74.96,75.47
i,75.42,75.47,répartit,74.96,75.47
f,75.47,75.6,fièrement,75.47,75.91
j,75.6,75.65,fièrement,75.47,75.91
E,75.65,75.69,fièrement,75.47,75.91
R,75.69,75.74,fièrement,75.47,75.91
m,75.74,75.82,fièrement,75.47,75.91
a~,75.82,75.91,fièrement,75.47,75.91
l,75.91,75.97,le,75.91,76.03
@,75.97,76.03,le,75.91,76.03
p,76.03,76.13,prince,76.03,76.7
R,76.13,76.22,prince,76.03,76.7
e~,76.22,76.43,prince,76.03,76.7
s,76.43,76.7,prince,76.03,76.7
t,76.98,77.02,tu,76.98,77.11
y,77.02,77.11,tu,76.98,77.11
a,77.17,77.32,n’as,77.17,77.32
p,77.32,77.39,pas,77.32,77.45
a,77.39,77.45,pas,77.32,77.45
b,77.45,77.54,besoin,77.45,77.86
@,77.54,77.66,besoin,77.45,77.86
z,77.66,77.69,besoin,77.45,77.86
w,77.69,77.79,besoin,77.45,77.86
e~,77.79,77.86,besoin,77.45,77.86
d,77.86,77.89,de,77.86,77.89
l,77.89,77.97,le,77.89,78.04
@,77.97,78.04,le,77.89,78.04
s,78.04,78.18,savoir,78.04,78.7
a,78.18,78.27,savoir,78.04,78.7
v,78.27,78.34,savoir,78.04,78.7
w,78.34,78.45,savoir,78.04,78.7
a,78.45,78.54,savoir,78.04,78.7
R,78.54,78.7,savoir,78.04,78.7
e,79.38,79.55,Et,79.38,79.55
i,79.55,79.61,il,79.55,79.61
k,79.61,79.68,continua,79.61,80.08
o~,79.68,79.77,continua,79.61,80.08
t,79.77,79.87,continua,79.61,80.08
i,79.87,79.92,continua,79.61,80.08
n,79.92,80.01,continua,79.61,80.08
y,80.01,80.04,continua,79.61,80.08
a,80.04,80.08,continua,79.61,80.08
s,80.08,80.22,sa,80.08,80.29
a,80.22,80.29,sa,80.08,80.29
R,80.29,80.35,route,80.29,80.58
u,80.35,80.47,route,80.29,80.58
t,80.47,80.58,route,80.29,80.58
m,81.43,81.53,Mais,81.43,81.73
E,81.53,81.73,Mais,81.43,81.73
l,81.73,81.79,le,81.73,81.84
@,81.79,81.84,le,81.73,81.84
p,81.84,81.94,petit,81.84,82.21499
@,81.94,82.0,petit,81.84,82.21499
t,82.0,82.08,petit,81.84,82.21499
i,82.08,82.21499,petit,81.84,82.21499
O,82.21499,82.31998,homme,82.21499,82.4
m,82.31998,82.4,homme,82.21499,82.4
e,82.48,82.54,s’était,82.48,82.68
t,82.54,82.62,s’était,82.48,82.68
E,82.62,82.68,s’était,82.48,82.68
f,82.68,82.79,fâché,82.68,83.38
a,82.79,82.85,fâché,82.68,83.38
S,82.85,83.06,fâché,82.68,83.38
e,83.06,83.23,fâché,82.68,83.38
t,83.23,83.38,fâché,82.68,83.38
e,83.5,83.54,et,83.5,83.54
a,83.54,83.62,avait,83.54,83.73
v,83.62,83.67,avait,83.54,83.73
E,83.67,83.73,avait,83.54,83.73
p,83.73,83.83,prononcé,83.73,84.23
R,83.83,83.86,prononcé,83.73,84.23
o,83.86,83.92,prononcé,83.73,84.23
n,83.92,83.97,prononcé,83.73,84.23
o~,83.97,84.05,prononcé,83.73,84.23
s,84.05,84.17,prononcé,83.73,84.23
e,84.17,84.23,prononcé,83.73,84.23
9~,84.23,84.36,un,84.23,84.36
v,84.36,84.48,vœu,84.36,84.61
2,84.48,84.61,vœu,84.36,84.61
m,84.61,84.7,malveillant,84.61,85.31
a,84.7,84.78,malveillant,84.61,85.31
l,84.78,84.87,malveillant,84.61,85.31
v,84.87,84.97,malveillant,84.61,85.31
E,84.97,85.1,malveillant,84.61,85.31
j,85.1,85.2,malveillant,84.61,85.31
a~,85.2,85.31,malveillant,84.61,85.31
l,86.22,86.25,Le,86.22,86.28
@,86.25,86.28,Le,86.22,86.28
p,86.28,86.36,prince,86.28,86.62
R,86.36,86.43,prince,86.28,86.62
e~,86.43,86.51,prince,86.28,86.62
s,86.51,86.62,prince,86.28,86.62
a,86.62,86.69,arriva,86.62,87.01
R,86.69,86.77,arriva,86.62,87.01
i,86.77,86.83,arriva,86.62,87.01
v,86.83,86.88,arriva,86.62,87.01
a,86.88,87.01,arriva,86.62,87.01
d,87.01,87.04,dans,87.01,87.19
a~,87.04,87.1,dans,87.01,87.19
z,87.1,87.19,dans,87.01,87.19
e~,87.19,87.26,un,87.19,87.26
R,87.26,87.4,ravin,87.26,87.84
a,87.4,87.48,ravin,87.26,87.84
v,87.48,87.58,ravin,87.26,87.84
9~,87.58,87.84,ravin,87.26,87.84
e,88.12,88.29,et,88.12,88.29
p,88.29,88.41,plus,88.29,88.66
l,88.41,88.49,plus,88.29,88.66
y,88.49,88.59,plus,88.29,88.66
s,88.59,88.66,plus,88.29,88.66
i,88.66,88.77,il,88.66,88.87
l,88.77,88.87,il,88.66,88.87
a,88.87,88.94,allait,88.87,89.3
l,88.94,89.05,allait,88.87,89.3
E,89.05,89.3,allait,88.87,89.3
p,89.59,89.69,plus,89.59,89.84
l,89.69,89.75,plus,89.59,89.84
y,89.75,89.84,plus,89.59,89.84
l,89.84,89.91,les,89.84,89.95
e,89.91,89.95,les,89.84,89.95
m,89.95,90.03,montagnes,89.95,90.44
o~,90.03,90.16,montagnes,89.95,90.44
t,90.16,90.24,montagnes,89.95,90.44
a,90.24,90.34,montagnes,89.95,90.44
J,90.34,90.44,montagnes,89.95,90.44
s,90.44,90.6,se,90.44,90.6
R,90.6,90.72,resserraient,90.6,91.41
@,90.72,90.81,resserraient,90.6,91.41
s,90.81,90.96,resserraient,90.6,91.41
E,90.96,91.08,resserraient,90.6,91.41
R,91.08,91.19,resserraient,90.6,91.41
E,91.19,91.28,resserraient,90.6,91.41
t,91.28,91.41,resserraient,90.6,91.41
a~,91.92,92.03,Enfin,91.92,92.46
f,92.03,92.17,Enfin,91.92,92.46
9~,92.17,92.46,Enfin,91.92,92.46
l,92.7,92.73,la,92.7,92.77
a,92.73,92.77,la,92.7,92.77
R,92.77,92.83,route,92.77,92.95
u,92.83,92.92,route,92.77,92.95
t,92.92,92.95,route,92.77,92.95
d,92.95,93.07,devint,92.95,93.31
@,93.07,93.12,devint,92.95,93.31
v,93.12,93.18,devint,92.95,93.31
e~,93.18,93.31,devint,92.95,93.31
t,93.31,93.37,tellement,93.31,93.64
E,93.37,93.43,tellement,93.31,93.64
l,93.43,93.51,tellement,93.31,93.64
m,93.51,93.56,tellement,93.31,93.64
a~,93.56,93.64,tellement,93.31,93.64
e,93.64,93.7,étroite,93.64,93.99
t,93.7,93.78,étroite,93.64,93.99
R,93.78,93.83,étroite,93.64,93.99
w,93.83,93.86,étroite,93.64,93.99
a,93.86,93.89,étroite,93.64,93.99
t,93.89,93.99,étroite,93.64,93.99
k,93.99,94.08,qu’il,93.99,94.17
y,94.08,94.11,qu’il,93.99,94.17
i,94.11,94.14,qu’il,93.99,94.17
j,94.14,94.17,qu’il,93.99,94.17
n,94.17,94.23,ne,94.17,94.29
@,94.23,94.29,ne,94.17,94.29
p,94.29,94.4,put,94.29,94.49
y,94.4,94.49,put,94.29,94.49
a,94.49,94.55,avancer,94.49,94.89
v,94.55,94.63,avancer,94.49,94.89
a~,94.63,94.72,avancer,94.49,94.89
s,94.72,94.83,avancer,94.49,94.89
E,94.83,94.89,avancer,94.49,94.89
d,94.89,94.92,davantage,94.89,95.35
a,94.92,95.0,davantage,94.89,95.35
v,95.0,95.07,davantage,94.89,95.35
a~,95.07,95.2,davantage,94.89,95.35
t,95.2,95.27,davantage,94.89,95.35
a,95.27,95.32,davantage,94.89,95.35
Z,95.32,95.35,davantage,94.89,95.35
a,95.35,95.42,avec,95.35,95.66
v,95.42,95.46,avec,95.35,95.66
E,95.46,95.6,avec,95.35,95.66
k,95.6,95.66,avec,95.35,95.66
s,95.66,95.74,son,95.66,95.83
o~,95.74,95.83,son,95.66,95.83
S,95.83,95.96,cheval,95.83,96.35
@,95.96,96.02,cheval,95.83,96.35
v,96.02,96.11,cheval,95.83,96.35
a,96.11,96.24,cheval,95.83,96.35
l,96.24,96.35,cheval,95.83,96.35
e,96.69,96.77,et,96.69,96.77
k,96.77,96.86,qu’il,96.77,96.95
y,96.86,96.89,qu’il,96.77,96.95
i,96.89,96.92,qu’il,96.77,96.95
j,96.92,96.95,qu’il,96.77,96.95
n,96.95,96.99,ne,96.95,97.06
@,96.99,97.06,ne,96.95,97.06
p,97.06,97.16,put,97.06,97.23
y,97.16,97.23,put,97.06,97.23
a~,97.23,97.38,en,97.23,97.48
t,97.38,97.48,en,97.23,97.48
d,97.62,97.72,descendre,97.62,98.23
E,97.72,97.78,descendre,97.62,98.23
s,97.78,97.93,descendre,97.62,98.23
a~,97.93,98.13,descendre,97.62,98.23
d,98.13,98.16,descendre,97.62,98.23
R,98.16,98.23,descendre,97.62,98.23
n,98.23,98.26,non,98.23,98.3
o~,98.26,98.3,non,98.23,98.3
p,98.3,98.33,plus,98.3,98.39
l,98.33,98.36,plus,98.3,98.39
y,98.36,98.39,plus,98.3,98.39
s,98.46,98.63,si,98.46,98.66
i,98.63,98.66,si,98.46,98.66
b,98.66,98.72,bien,98.66,98.88
j,98.72,98.82,bien,98.66,98.88
9~,98.82,98.88,bien,98.66,98.88
k,98.88,98.97,qu’il,98.88,99.07
y,98.97,99.01,qu’il,98.88,99.07
i,99.01,99.04,qu’il,98.88,99.07
j,99.04,99.07,qu’il,98.88,99.07
d,99.07,99.14,demeura,99.07,99.43
@,99.14,99.18,demeura,99.07,99.43
m,99.18,99.25,demeura,99.07,99.43
2,99.25,99.33,demeura,99.07,99.43
R,99.33,99.37,demeura,99.07,99.43
a,99.37,99.43,demeura,99.07,99.43
e~,99.43,99.56,ainsi,99.43,99.78
s,99.56,99.72,ainsi,99.43,99.78
i,99.72,99.78,ainsi,99.43,99.78
a~,99.78,99.9,emprisonné,99.78,100.51
p,99.9,99.94,emprisonné,99.78,100.51
R,99.94,100.04,emprisonné,99.78,100.51
i,100.04,100.1,emprisonné,99.78,100.51
z,100.1,100.22,emprisonné,99.78,100.51
o,100.22,100.27,emprisonné,99.78,100.51
n,100.27,100.4,emprisonné,99.78,100.51
e,100.4,100.51,emprisonné,99.78,100.51
l,101.56,101.62,Le,101.56,101.62
R,101.62,101.7,roi,101.62,101.81
w,101.7,101.77,roi,101.62,101.81
a,101.77,101.81,roi,101.62,101.81
m,101.81,101.91,malade,101.81,102.27
a,101.91,102.01,malade,101.81,102.27
l,102.01,102.06,malade,101.81,102.27
a,102.06,102.17,malade,101.81,102.27
d,102.17,102.27,malade,101.81,102.27
l,102.27,102.3,l’,102.27,102.3
a,102.3,102.37,attendait,102.3,102.71
t,102.37,102.45,attendait,102.3,102.71
a~,102.45,102.56,attendait,102.3,102.71
d,102.56,102.63,attendait,102.3,102.71
E,102.63,102.71,attendait,102.3,102.71
t,102.71,102.81,toujours,102.71,103.08
u,102.81,102.87,toujours,102.71,103.08
Z,102.87,103.02,toujours,102.71,103.08
u,103.02,103.08,toujours,102.71,103.08
m,103.08,103.12,mais,103.08,103.16
E,103.12,103.16,mais,103.08,103.16
i,103.59,103.74,il,103.59,103.74
n,103.74,103.87,ne,103.74,103.87
R,103.87,103.98,reparaissait,103.87,104.53
@,103.98,104.03,reparaissait,103.87,104.53
p,104.03,104.1,reparaissait,103.87,104.53
a,104.1,104.16,reparaissait,103.87,104.53
R,104.16,104.25,reparaissait,103.87,104.53
E,104.25,104.28,reparaissait,103.87,104.53
s,104.28,104.39,reparaissait,103.87,104.53
E,104.39,104.53,reparaissait,103.87,104.53
p,104.53,104.59,pas,104.53,104.76
a,104.59,104.76,pas,104.53,104.76
a,105.48,105.55,Alors,105.48,105.77
l,105.55,105.62,Alors,105.48,105.77
O,105.62,105.77,Alors,105.48,105.77
l,105.77,105.82,le,105.77,105.86
@,105.82,105.86,le,105.77,105.86
s,105.86,105.98,second,105.86,106.22
@,105.98,106.07,second,105.86,106.22
g,106.07,106.11,second,105.86,106.22
o~,106.11,106.22,second,105.86,106.22
f,106.22,106.36,fils,106.22,106.62
i,106.36,106.56,fils,106.22,106.62
l,106.56,106.62,fils,106.22,106.62
d,106.62,106.71,dit,106.62,106.97
i,106.71,106.97,dit,106.62,106.97
S,108.05,108.14,Je,108.05,108.14
m,108.14,108.27,m’en,108.14,108.27
v,108.27,108.36,vais,108.27,108.49
E,108.36,108.49,vais,108.27,108.49
a,108.49,108.54,aller,108.49,108.66
l,108.54,108.59,aller,108.49,108.66
e,108.59,108.66,aller,108.49,108.66
a,108.66,108.75,à,108.66,108.75
l,108.75,108.8,la,108.75,108.85
a,108.8,108.85,la,108.75,108.85
R,108.85,108.88,recherche,108.85,109.26
@,108.88,108.91,recherche,108.85,109.26
S,108.91,109.06,recherche,108.85,109.26
E,109.06,109.12,recherche,108.85,109.26
R,109.12,109.15,recherche,108.85,109.26
S,109.15,109.26,recherche,108.85,109.26
d,109.26,109.29,de,109.26,109.33
@,109.29,109.33,de,109.26,109.33
s,109.33,109.46,cette,109.33,109.66
e,109.46,109.6,cette,109.33,109.66
t,109.6,109.66,cette,109.33,109.66
o,109.66,109.86,eau,109.66,109.86
e,110.44,110.49,Et,110.44,110.49
i,110.49,110.67,il,110.49,110.76
l,110.67,110.76,il,110.49,110.76
p,110.76,110.81,pensait,110.76,111.4
a~,110.81,110.96,pensait,110.76,111.4
s,110.96,111.1,pensait,110.76,111.4
E,111.1,111.35,pensait,110.76,111.4
t,111.35,111.4,pensait,110.76,111.4
s,112.16,112.27,Cela,112.16,112.46
@,112.27,112.3,Cela,112.16,112.46
l,112.3,112.34,Cela,112.16,112.46
a,112.34,112.46,Cela,112.16,112.46
m,112.46,112.53,m’irait,112.46,112.73
i,112.53,112.6,m’irait,112.46,112.73
R,112.6,112.69,m’irait,112.46,112.73
E,112.69,112.73,m’irait,112.46,112.73
f,112.73,112.89,fort,112.73,113.17
O,112.89,113.09,fort,112.73,113.17
R,113.09,113.17,fort,112.73,113.17
k,113.17,113.23,que,113.17,113.26
@,113.23,113.26,que,113.17,113.26
m,113.26,113.35,mon,113.26,113.39
o~,113.35,113.39,mon,113.26,113.39
f,113.39,113.49,frère,113.39,113.72
R,113.49,113.6,frère,113.39,113.72
E,113.6,113.63,frère,113.39,113.72
R,113.63,113.72,frère,113.39,113.72
f,113.72,113.84,fût,113.72,113.9
y,113.84,113.9,fût,113.72,113.9
m,113.9,114.0,mort,113.9,114.24
O,114.0,114.08,mort,113.9,114.24
R,114.08,114.24,mort,113.9,114.24
k,114.54,114.59,car,114.54,114.72
a,114.59,114.64,car,114.54,114.72
R,114.64,114.72,car,114.54,114.72
Z,114.72,114.8,j’hériterais,114.72,115.23
S,114.8,114.83,j’hériterais,114.72,115.23
e,114.83,114.9,j’hériterais,114.72,115.23
R,114.9,114.95,j’hériterais,114.72,115.23
i,114.95,115.01,j’hériterais,114.72,115.23
t,115.01,115.09,j’hériterais,114.72,115.23
@,115.09,115.12,j’hériterais,114.72,115.23
R,115.12,115.16,j’hériterais,114.72,115.23
E,115.16,115.23,j’hériterais,114.72,115.23
d,115.23,115.26,du,115.23,115.31
y,115.26,115.31,du,115.23,115.31
R,115.31,115.42,royaume,115.31,116.01
w,115.42,115.53,royaume,115.31,116.01
a,115.53,115.56,royaume,115.31,116.01
j,115.56,115.69,royaume,115.31,116.01
o,115.69,115.81,royaume,115.31,116.01
m,115.81,116.01,royaume,115.31,116.01
d,117.09,117.15,D’,117.09,117.18
e,117.15,117.18,D’,117.09,117.18
a,117.18,117.21,abord,117.18,117.36
b,117.21,117.25,abord,117.18,117.36
O,117.25,117.31,abord,117.18,117.36
R,117.31,117.36,abord,117.18,117.36
l,117.36,117.41,le,117.36,117.45
@,117.41,117.45,le,117.36,117.45
R,117.45,117.53,roi,117.45,117.67
w,117.53,117.64,roi,117.45,117.67
a,117.64,117.67,roi,117.45,117.67
n,117.67,117.74,ne,117.67,117.74
v,117.74,117.81,voulut,117.74,117.97
u,117.81,117.86,voulut,117.74,117.97
l,117.86,117.9,voulut,117.74,117.97
y,117.9,117.97,voulut,117.74,117.97
p,117.97,118.05,point,117.97,118.15
w,118.05,118.08,point,117.97,118.15
e~,118.08,118.15,point,117.97,118.15
l,118.15,118.21,le,118.15,118.21
l,118.21,118.26,laisser,118.21,118.51
E,118.26,118.31,laisser,118.21,118.51
s,118.31,118.44,laisser,118.21,118.51
e,118.44,118.51,laisser,118.21,118.51
p,118.51,118.54,partir,118.51,118.95
a,118.54,118.58,partir,118.51,118.95
R,118.58,118.7,partir,118.51,118.95
t,118.7,118.75,partir,118.51,118.95
i,118.75,118.84,partir,118.51,118.95
R,118.84,118.95,partir,118.51,118.95
p,119.09,119.13,puis,119.09,119.49
H,119.13,119.26,puis,119.09,119.49
i,119.26,119.49,puis,119.09,119.49
i,119.58,119.71,il,119.58,119.71
s,119.71,119.86,céda,119.71,120.16
e,119.86,119.96,céda,119.71,120.16
d,119.96,120.04,céda,119.71,120.16
a,120.04,120.16,céda,119.71,120.16
d,120.16,120.23,de,120.16,120.37
@,120.23,120.37,de,120.16,120.37
n,120.37,120.42,nouveau,120.37,120.7
u,120.42,120.46,nouveau,120.37,120.7
v,120.46,120.57,nouveau,120.37,120.7
o,120.57,120.7,nouveau,120.37,120.7
l,121.13,121.19,Le,121.13,121.23
@,121.19,121.23,Le,121.13,121.23
p,121.23,121.31,prince,121.23,121.6
R,121.31,121.4,prince,121.23,121.6
e~,121.4,121.48,prince,121.23,121.6
s,121.48,121.6,prince,121.23,121.6
p,121.6,121.68,prit,121.6,121.81
R,121.68,121.75,prit,121.6,121.81
i,121.75,121.81,prit,121.6,121.81
l,121.81,121.84,le,121.81,121.94
@,121.84,121.94,le,121.81,121.94
m,121.94,122.04,même,121.94,122.15
E,122.04,122.07,même,121.94,122.15
m,122.07,122.15,même,121.94,122.15
S,122.15,122.32,chemin,122.15,122.58
@,122.32,122.37,chemin,122.15,122.58
m,122.37,122.46,chemin,122.15,122.58
9~,122.46,122.58,chemin,122.15,122.58
k,122.58,122.63,que,122.58,122.63
s,122.63,122.71,son,122.63,122.81
o~,122.71,122.81,son,122.63,122.81
f,122.81,122.91,frère,122.81,123.27
R,122.91,123.04,frère,122.81,123.27
E,123.04,123.17,frère,122.81,123.27
R,123.17,123.27,frère,122.81,123.27
e,123.4,123.47,et,123.4,123.47
R,123.47,123.58,rencontra,123.47,123.95
a~,123.58,123.64,rencontra,123.47,123.95
k,123.64,123.67,rencontra,123.47,123.95
o~,123.67,123.79,rencontra,123.47,123.95
t,123.79,123.84,rencontra,123.47,123.95
R,123.84,123.91,rencontra,123.47,123.95
a,123.91,123.95,rencontra,123.47,123.95
o,123.95,124.1,aussi,123.95,124.32
s,124.1,124.26,aussi,123.95,124.32
i,124.26,124.32,aussi,123.95,124.32
l,124.32,124.38,le,124.32,124.45
@,124.38,124.45,le,124.32,124.45
n,124.45,124.53,nain,124.45,124.67
e~,124.53,124.67,nain,124.45,124.67
k,124.67,124.79,qui,124.67,124.79
l,124.79,124.84,l’,124.79,124.84
a,124.84,124.92,arrêta,124.84,125.22
R,124.92,124.98,arrêta,124.84,125.22
E,124.98,125.05,arrêta,124.84,125.22
t,125.05,125.16,arrêta,124.84,125.22
a,125.16,125.22,arrêta,124.84,125.22
a~,125.22,125.3,en,125.22,125.3
l,125.3,125.38,lui,125.3,125.45
H,125.38,125.42,lui,125.3,125.45
i,125.42,125.45,lui,125.3,125.45
d,125.45,125.48,disant,125.45,126.04
i,125.48,125.51,disant,125.45,126.04
z,125.51,125.74,disant,125.45,126.04
a~,125.74,126.04,disant,125.45,126.04
u,126.75,126.85,Où,126.75,126.85
a,126.85,126.95,allez-vous,126.85,127.28
l,126.95,127.0,allez-vous,126.85,127.28
e,127.0,127.09,allez-vous,126.85,127.28
v,127.09,127.18,allez-vous,126.85,127.28
u,127.18,127.28,allez-vous,126.85,127.28
s,127.28,127.44,si,127.28,127.56
i,127.44,127.56,si,127.28,127.56
v,127.56,127.61,vite,127.56,127.9
i,127.61,127.84,vite,127.56,127.9
t,127.84,127.9,vite,127.56,127.9
p,128.87,128.96,Petit,128.87,129.16
@,128.96,129.02,Petit,128.87,129.16
t,129.02,129.11,Petit,128.87,129.16
i,129.11,129.16,Petit,128.87,129.16
b,129.16,129.19,bonhomme,129.16,129.81
o,129.19,129.22,bonhomme,129.16,129.81
n,129.22,129.25,bonhomme,129.16,129.81
O,129.25,129.36,bonhomme,129.16,129.81
m,129.36,129.41,bonhomme,129.16,129.81
@,129.41,129.81,bonhomme,129.16,129.81
R,130.43,130.59,répondit,130.43,130.96
e,130.59,130.63,répondit,130.43,130.96
p,130.63,130.73,répondit,130.43,130.96
o~,130.73,130.81,répondit,130.43,130.96
d,130.81,130.9,répondit,130.43,130.96
i,130.9,130.96,répondit,130.43,130.96
l,130.96,131.02,le,130.96,131.02
p,131.02,131.11,prince,131.02,131.42
R,131.11,131.21,prince,131.02,131.42
e~,131.21,131.34,prince,131.02,131.42
s,131.34,131.42,prince,131.02,131.42
t,131.74,131.8,tu,131.74,131.95
y,131.8,131.95,tu,131.74,131.95
a,131.95,131.99,n’as,131.95,131.99
n,131.99,132.07,nul,131.99,132.2
y,132.07,132.15,nul,131.99,132.2
l,132.15,132.2,nul,131.99,132.2
b,132.2,132.29,besoin,132.2,132.64
@,132.29,132.44,besoin,132.2,132.64
z,132.44,132.47,besoin,132.2,132.64
w,132.47,132.58,besoin,132.2,132.64
e~,132.58,132.64,besoin,132.2,132.64
d,132.64,132.71,de,132.64,132.71
l,132.71,132.76,le,132.71,132.83
@,132.76,132.83,le,132.71,132.83
s,132.83,132.96,savoir,132.83,133.45
a,132.96,133.04,savoir,132.83,133.45
v,133.04,133.1,savoir,132.83,133.45
w,133.1,133.23,savoir,132.83,133.45
a,133.23,133.31,savoir,132.83,133.45
R,133.31,133.45,savoir,132.83,133.45
m,134.01,134.07,Mais,134.01,134.12
E,134.07,134.12,Mais,134.01,134.12
l,134.12,134.17,le,134.12,134.24
@,134.17,134.24,le,134.12,134.24
n,134.24,134.33,nain,134.24,134.44
e~,134.33,134.44,nain,134.24,134.44
l,134.44,134.5,lui,134.44,134.61
H,134.5,134.55,lui,134.44,134.61
i,134.55,134.61,lui,134.44,134.61
Z,134.61,134.72,jeta,134.61,134.93
@,134.72,134.79,jeta,134.61,134.93
t,134.79,134.89,jeta,134.61,134.93
a,134.89,134.93,jeta,134.61,134.93
9~,134.93,135.08,un,134.93,135.08
S,135.08,135.28,charme,135.08,135.66
a,135.28,135.42,charme,135.08,135.66
R,135.42,135.49,charme,135.08,135.66
m,135.49,135.66,charme,135.08,135.66
e,136.05,136.14,et,136.05,136.14
l,136.14,136.24,lui,136.14,136.32
H,136.24,136.29,lui,136.14,136.32
i,136.29,136.32,lui,136.14,136.32
o,136.32,136.45,aussi,136.32,136.7
s,136.45,136.63,aussi,136.32,136.7
i,136.63,136.7,aussi,136.32,136.7
i,136.7,136.75,il,136.7,136.75
a~,136.75,136.85,entra,136.75,137.05
t,136.85,136.91,entra,136.75,137.05
R,136.91,136.98,entra,136.75,137.05
a,136.98,137.05,entra,136.75,137.05
d,137.05,137.08,dans,137.05,137.19
a~,137.08,137.19,dans,137.05,137.19
y,137.19,137.29,une,137.19,137.36
n,137.29,137.36,une,137.19,137.36
R,137.36,137.46,ravine,137.36,137.88
a,137.46,137.55,ravine,137.36,137.88
v,137.55,137.63,ravine,137.36,137.88
i,137.63,137.82,ravine,137.36,137.88
n,137.82,137.88,ravine,137.36,137.88
u,137.88,137.99,où,137.88,137.99
i,137.99,138.06,il,137.99,138.2
l,138.06,138.14,il,137.99,138.2
@,138.14,138.2,il,137.99,138.2
n,138.2,138.24,ne,138.2,138.24
p,138.24,138.31,pouvait,138.24,138.68499
u,138.31,138.39,pouvait,138.24,138.68499
v,138.39,138.46,pouvait,138.24,138.68499
E,138.46,138.68499,pouvait,138.24,138.68499
n,138.68499,138.80998,ni,138.68499,138.92
i,138.80998,138.92,ni,138.68499,138.92
a,138.92,138.96,avancer,138.92,139.46
v,138.96,139.03,avancer,138.92,139.46
a~,139.03,139.16,avancer,138.92,139.46
s,139.16,139.3,avancer,138.92,139.46
e,139.3,139.46,avancer,138.92,139.46
n,139.57,139.75,ni,139.57,139.8
i,139.75,139.8,ni,139.57,139.8
R,139.8,139.85,reculer,139.8,140.38
@,139.85,139.93,reculer,139.8,140.38
k,139.93,140.01,reculer,139.8,140.38
y,140.01,140.12,reculer,139.8,140.38
l,140.12,140.2,reculer,139.8,140.38
e,140.2,140.38,reculer,139.8,140.38
t,140.69,140.75,Tel,140.69,140.87
E,140.75,140.78,Tel,140.69,140.87
l,140.78,140.87,Tel,140.69,140.87
E,140.87,140.94,est,140.87,140.94
l,140.94,141.03,le,140.94,141.03
s,141.03,141.18,sort,141.03,141.4
O,141.18,141.4,sort,141.03,141.4
d,141.4,141.45,des,141.4,141.62
e,141.45,141.5,des,141.4,141.62
z,141.5,141.62,des,141.4,141.62
a,141.62,141.68,arrogants,141.62,142.21
R,141.68,141.73,arrogants,141.62,142.21
o,141.73,141.88,arrogants,141.62,142.21
g,141.88,141.95,arrogants,141.62,142.21
a~,141.95,142.21,arrogants,141.62,142.21
k,142.51,142.68,Comme,142.51,142.83
O,142.68,142.71,Comme,142.51,142.83
m,142.71,142.78,Comme,142.51,142.83
@,142.78,142.83,Comme,142.51,142.83
l,142.83,142.86,le,142.83,142.86
s,142.86,142.91,second,142.86,143.13
@,142.91,142.99,second,142.86,143.13
g,142.99,143.02,second,142.86,143.13
o~,143.02,143.13,second,142.86,143.13
f,143.13,143.25,fils,143.13,143.34
i,143.25,143.34,fils,143.13,143.34
n,143.45,143.5,ne,143.45,143.5
R,143.5,143.57,revenait,143.5,143.95
@,143.57,143.61,revenait,143.5,143.95
v,143.61,143.69,revenait,143.5,143.95
@,143.69,143.75,revenait,143.5,143.95
n,143.75,143.86,revenait,143.5,143.95
E,143.86,143.95,revenait,143.5,143.95
p,143.95,144.02,pas,143.95,144.09
a,144.02,144.09,pas,143.95,144.09
n,144.09,144.17,non,144.09,144.27
o~,144.17,144.27,non,144.09,144.27
p,144.27,144.4,plus,144.27,144.5
l,144.4,144.43,plus,144.27,144.5
y,144.43,144.5,plus,144.27,144.5
l,144.5,144.57,le,144.5,144.69
@,144.57,144.69,le,144.5,144.69
p,144.69,144.78,plus,144.69,144.84
l,144.78,144.81,plus,144.69,144.84
y,144.81,144.84,plus,144.69,144.84
Z,144.84,144.99,jeune,144.84,145.15
9,144.99,145.06,jeune,144.84,145.15
n,145.06,145.15,jeune,144.84,145.15
d,145.15,145.21,des,145.15,145.27
e,145.21,145.27,des,145.15,145.27
t,145.27,145.32,trois,145.27,145.43
R,145.32,145.35,trois,145.27,145.43
w,145.35,145.38,trois,145.27,145.43
a,145.38,145.43,trois,145.27,145.43
f,145.48,145.58,frères,145.48,145.83
R,145.58,145.65,frères,145.48,145.83
