phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_number;entropy_class;word_freq_log
k;91.41;91.54;kolenbrander;91.41;92.07;4.483571099;4.803206421;1.03E-06;7.852663;235;-1;9.5269
o:;91.54;91.68;kolenbrander;91.41;92.07;0.181988476;4.436768801;1.03E-06;7.852663;235;-1;9.5269
l;91.68;91.72;kolenbrander;91.41;92.07;0.012561897;3.260661637;1.03E-06;7.852663;235;-1;9.5269
@;91.72;91.78;kolenbrander;91.41;92.07;0.002101678;3.398155561;1.03E-06;7.852663;235;-1;9.5269
b;91.78;91.82;kolenbrander;91.41;92.07;0.000874166;5.309196456;1.03E-06;7.852663;235;-1;9.5269
r;91.82;91.85;kolenbrander;91.41;92.07;0.000800694;5.288783039;1.03E-06;7.852663;235;-1;9.5269
A;91.85;91.94;kolenbrander;91.41;92.07;0.000798962;5.285402219;1.03E-06;7.852663;235;-1;9.5269
n;91.94;92;kolenbrander;91.41;92.07;0.000798962;5.285402219;1.03E-06;7.852663;235;-1;9.5269
d;92;92.04;kolenbrander;91.41;92.07;0.000798962;5.285402219;1.03E-06;7.852663;235;-1;9.5269
@;92.04;92.07;kolenbrander;91.41;92.07;0.000798962;5.285402219;1.03E-06;7.852663;235;-1;9.5269
s;92.07;92.21;zóó;92.07;92.42;4.483571099;5.246233842;1.03E-06;3.8003302;236;-1;9.5269
o:;92.21;92.42;zóó;92.07;92.42;0.185596842;5.83645359;1.03E-06;3.8003302;236;-1;9.5269
x;92.42;92.52;goed;92.42;92.76;4.483571099;4.34040029;3488.1092;6.3195305;237;-1;11.76822949
u;92.52;92.66;goed;92.42;92.76;0.25552616;6.719542861;3488.1092;6.3195305;237;-1;11.76822949
t;92.66;92.76;goed;92.42;92.76;0.005584609;1.986600713;3488.1092;6.3195305;237;-1;11.76822949
d;93.16;93.2;dat;93.16;93.37;4.483571099;3.345837716;22077.2184;8.369234;238;1;14.43027079
A;93.2;93.3;dat;93.16;93.37;0.226780069;1.84007326;22077.2184;8.369234;238;1;14.43027079
t;93.3;93.37;dat;93.16;93.37;0.065186088;7.883768123;22077.2184;8.369234;238;1;14.43027079
Ei;93.37;93.44;hij;93.37;93.44;4.483571099;9.259177357;8875.7405;9.503752;239;1;13.11565177
h;93.44;93.48;hem;93.44;93.57;4.483571099;3.919556756;3698.0365;8.386522;240;1;11.85254375
E;93.48;93.52;hem;93.44;93.57;0.242825887;2.478097583;3698.0365;8.386522;240;1;11.85254375
m;93.52;93.57;hem;93.44;93.57;0.048759715;0.48828167;3698.0365;8.386522;240;1;11.85254375
t;93.57;93.66;ten;93.57;93.76;4.483571099;5.057095733;36.8631;8.729269;241;1;5.204105494
E;93.66;93.7;ten;93.57;93.76;0.143024519;3.846821803;36.8631;8.729269;241;1;5.204105494
n;93.7;93.76;ten;93.57;93.76;0.013751818;1.747807593;36.8631;8.729269;241;1;5.204105494
l;93.76;93.79;laatste;93.76;94.26;4.483571099;5.658347745;398.8162;9.706862;242;1;8.639580203
a:;93.79;93.96;laatste;93.76;94.26;0.120570667;4.248886158;398.8162;9.706862;242;1;8.639580203
t;93.96;94.09;laatste;93.76;94.26;0.008918293;0.900152715;398.8162;9.706862;242;1;8.639580203
s;94.09;94.12;laatste;93.76;94.26;0.005117034;2.47438126;398.8162;9.706862;242;1;8.639580203
t;94.12;94.15;laatste;93.76;94.26;0.00173039;0.662164067;398.8162;9.706862;242;1;8.639580203
@;94.15;94.26;laatste;93.76;94.26;0.000879179;2.956504289;398.8162;9.706862;242;1;8.639580203
@;94.49;94.53;een;94.49;94.61;4.483571099;5.103190997;17972.179;9.176335;243;1;14.13347772
N;94.53;94.61;een;94.49;94.61;0.004261526;8.284647381;17972.179;9.176335;243;1;14.13347772
h;94.61;94.65;hoorntje;94.61;95.06;4.483571099;3.919556756;0.2058;8.904574;244;1;-2.280685113
o:;94.65;94.84;hoorntje;94.61;95.06;0.242825887;3.573447514;0.2058;8.904574;244;1;-2.280685113
r;94.84;94.89;hoorntje;94.61;95.06;0.028050885;1.10983186;0.2058;8.904574;244;1;-2.280685113
n;94.89;94.95;hoorntje;94.61;95.06;0.008633785;5.632159992;0.2058;8.904574;244;1;-2.280685113
t;94.95;94.99;hoorntje;94.61;95.06;0.000879287;4.766873935;0.2058;8.904574;244;1;-2.280685113
j;94.99;95.06;hoorntje;94.61;95.06;0.000810037;4.634037206;0.2058;8.904574;244;1;-2.280685113
E;95.06;95.14;er;95.06;95.19;4.483571099;4.869410293;8170.4945;8.971616;245;1;12.99620768
r;95.14;95.19;er;95.06;95.19;0.080619888;1.318377285;8170.4945;8.971616;245;1;12.99620768
f;95.19;95.25;voor;95.19;95.28;4.483571099;7.950002851;6709.8989;9.197138;246;1;12.71207531
O;95.25;95.28;voor;95.19;95.28;0.040921709;4.399094049;6709.8989;9.197138;246;1;12.71207531
a:;95.28;95.48;aanbood;95.28;95.85;4.483571099;6.962709982;1.898;7.1071577;247;-1;0.924479992
m;95.48;95.54;aanbood;95.28;95.85;0.070521167;3.834587342;1.898;7.1071577;247;-1;0.924479992
b;95.54;95.57;aanbood;95.28;95.85;0.007927141;2.280471531;1.898;7.1071577;247;-1;0.924479992
o:;95.57;95.76;aanbood;95.28;95.85;0.002607978;5.329518302;1.898;7.1071577;247;-1;0.924479992
t;95.76;95.85;aanbood;95.28;95.85;0.000850371;3.850815157;1.898;7.1071577;247;-1;0.924479992
t;96.13;96.19;dat;96.13;96.28;4.483571099;5.057095733;22077.2184;9.2002535;248;1;14.43027079
A;96.19;96.25;dat;96.13;96.28;0.143024519;5.300799328;22077.2184;9.2002535;248;1;14.43027079
d;96.25;96.28;dat;96.13;96.28;0.00603939;7.457301319;22077.2184;9.2002535;248;1;14.43027079
n;96.28;96.31;nog;96.28;96.45;4.483571099;4.299642361;4025.6192;9.085752;249;1;11.97499499
O;96.31;96.39;nog;96.28;96.45;0.276849336;6.51634121;4025.6192;9.085752;249;1;11.97499499
x;96.39;96.45;nog;96.28;96.45;0.006343676;1.118103985;4025.6192;9.085752;249;1;11.97499499
h;96.45;96.54;heel;96.45;96.73;4.483571099;3.919556756;1038.7743;8.708537;250;1;10.02066651
e:;96.54;96.68;heel;96.45;96.73;0.242825887;2.353075671;1038.7743;8.708537;250;1;10.02066651
l;96.68;96.73;heel;96.45;96.73;0.05416244;2.950065707;1038.7743;8.708537;250;1;10.02066651
A;96.73;96.9;andere;96.73;97.08;4.483571099;5.342409176;655.3025;9.02745;251;1;9.356017225
n;96.9;96.96;andere;96.73;97.08;0.135766766;2.931452982;655.3025;9.02745;251;1;9.356017225
d;96.96;96.99;andere;96.73;97.08;0.021551101;0.184667702;655.3025;9.02745;251;1;9.356017225
@;96.99;97.02;andere;96.73;97.08;0.019444919;0.205342006;655.3025;9.02745;251;1;9.356017225
r;97.02;97.05;andere;96.73;97.08;0.01656154;0.033124188;655.3025;9.02745;251;1;9.356017225
@;97.05;97.08;andere;96.73;97.08;0.016729143;1.205996553;655.3025;9.02745;251;1;9.356017225
Ei;97.08;97.27;eigenschappen;97.08;97.69;4.483571099;9.259177357;4.7337;6.6297607;252;-1;2.242968278
G;97.27;97.32;eigenschappen;97.08;97.69;0.013712307;1.262512536;4.7337;6.6297607;252;-1;2.242968278
@;97.32;97.35;eigenschappen;97.08;97.69;0.005875447;0.121288633;4.7337;6.6297607;252;-1;2.242968278
s;97.35;97.42;eigenschappen;97.08;97.69;0.002161606;3.8572867;4.7337;6.6297607;252;-1;2.242968278
x;97.42;97.51;eigenschappen;97.08;97.69;0.000929201;2.420376112;4.7337;6.6297607;252;-1;2.242968278
A;97.51;97.57;eigenschappen;97.08;97.69;0.000929201;2.420376112;4.7337;6.6297607;252;-1;2.242968278
p;97.57;97.64;eigenschappen;97.08;97.69;0.000929201;2.420376112;4.7337;6.6297607;252;-1;2.242968278
@;97.64;97.69;eigenschappen;97.08;97.69;0.000881057;2.931207083;4.7337;6.6297607;252;-1;2.242968278
h;97.69;97.79;had;97.69;97.97;4.483571099;3.919556756;2106.2021;8.833116;253;1;11.04042816
A;97.79;97.92;had;97.69;97.97;0.242825887;3.378123927;2106.2021;8.833116;253;1;11.04042816
t;97.92;97.97;had;97.69;97.97;0.031831209;8.714598005;2106.2021;8.833116;253;1;11.04042816
A;97.97;98.17;als;97.97;98.25;4.483571099;5.342409176;6343.3493;9.1280985;254;1;12.63102907
s;98.17;98.25;als;97.97;98.25;0.135766766;7.045393283;6343.3493;9.1280985;254;1;12.63102907
@;98.25;98.28;het;98.25;98.32;4.483571099;5.103190997;24431.9717;9.190476;255;1;14.57648268
t;98.28;98.32;het;98.25;98.32;0.004261526;4.887419422;24431.9717;9.190476;255;1;14.57648268
h;98.32;98.39;hoedje;98.32;98.66;4.483571099;3.919556756;2.6298;9.283385;256;1;1.394953085
u;98.39;98.47;hoedje;98.32;98.66;0.242825887;2.476676843;2.6298;9.283385;256;1;1.394953085
t;98.47;98.55;hoedje;98.32;98.66;0.023971714;7.37521456;2.6298;9.283385;256;1;1.394953085
j;98.55;98.61;hoedje;98.32;98.66;0.000988044;3.398510251;2.6298;9.283385;256;1;1.394953085
@;98.61;98.66;hoedje;98.32;98.66;0.000864029;3.18224751;2.6298;9.283385;256;1;1.394953085
A;99.87;99.97;Als;99.87;100.04;4.483571099;5.342409176;6343.3493;9.330537;257;1;12.63102907
s;99.97;100.04;Als;99.87;100.04;0.135766766;7.045393283;6343.3493;9.330537;257;1;12.63102907
m;100.04;100.1;men;100.04;100.15;4.483571099;3.95081156;115.6887;8.499053;258;1;6.854104145
E;100.1;100.15;men;100.04;100.15;0.279820559;4.243152203;115.6887;8.499053;258;1;6.854104145
@;100.15;100.21;er;100.15;100.21;4.483571099;5.103190997;8170.4945;8.664875;259;1;12.99620768
O;100.21;100.28;op;100.21;100.32;4.483571099;5.174097309;8068.8009;8.613898;260;1;12.97813858
b;100.28;100.32;op;100.21;100.32;0.12076764;6.212748986;8068.8009;8.613898;260;1;12.97813858
b;100.37;100.4;blies;100.37;100.7;4.483571099;4.642635154;3.9333;7.9992146;261;-1;1.975740227
l;100.4;100.44;blies;100.37;100.7;0.194634275;3.118789685;3.9333;7.9992146;261;-1;1.975740227
i;100.44;100.56;blies;100.37;100.7;0.028000068;8.201090883;3.9333;7.9992146;261;-1;1.975740227
s;100.56;100.7;blies;100.37;100.7;0.000904753;3.186819714;3.9333;7.9992146;261;-1;1.975740227
t;101.08;101.11;dan;101.08;101.2;4.483571099;5.057095733;4297.953;7.714355;262;-1;12.06943399
A;101.11;101.2;dan;101.08;101.2;0.143024519;5.300799328;4297.953;7.714355;262;-1;12.06943399
f;101.2;101.33;vielen;101.2;101.63;4.483571099;7.950002851;13.7436;9.583198;263;1;3.780688048
i;101.33;101.44;vielen;101.2;101.63;0.040921709;4.217796336;13.7436;9.583198;263;1;3.780688048
l;101.44;101.5;vielen;101.2;101.63;0.003608537;2.582572898;13.7436;9.583198;263;1;3.780688048
@;101.5;101.63;vielen;101.2;101.63;0.001403443;3.232732374;13.7436;9.583198;263;1;3.780688048
v;101.69;101.78;vele;101.69;102.08;4.483571099;4.264979962;44.6839;8.286487;264;-1;5.481683204
e:;101.78;101.95;vele;101.69;102.08;0.266645248;7.224484333;44.6839;8.286487;264;-1;5.481683204
l;101.95;102.02;vele;101.69;102.08;0.003886234;2.096779363;44.6839;8.286487;264;-1;5.481683204
@;102.02;102.08;vele;101.69;102.08;0.001658333;1.21657111;44.6839;8.286487;264;-1;5.481683204
m;102.08;102.15;muren;102.08;102.43;4.483571099;3.95081156;26.0008;7.1504455;265;-1;4.700484108
y;102.15;102.35;muren;102.08;102.43;0.279820559;6.926528141;26.0008;7.1504455;265;-1;4.700484108
r;102.35;102.39;muren;102.08;102.43;0.00484321;1.739276147;26.0008;7.1504455;265;-1;4.700484108
@;102.39;102.43;muren;102.08;102.43;0.001285283;1.366976198;26.0008;7.1504455;265;-1;4.700484108
E;102.43;102.53;en;102.43;102.53;4.483571099;4.869410293;13987.4934;8.696471;266;1;13.77184983
f;102.53;102.64;vestingwerken;102.53;103.38;4.483571099;7.950002851;1.03E-06;6.971768;267;-1;9.5269
E;102.64;102.68;vestingwerken;102.53;103.38;0.040921709;5.96981392;1.03E-06;6.971768;267;-1;9.5269
s;102.68;102.79;vestingwerken;102.53;103.38;0.001661636;3.41085644;1.03E-06;6.971768;267;-1;9.5269
t;102.79;102.83;vestingwerken;102.53;103.38;0.000920149;2.500351539;1.03E-06;6.971768;267;-1;9.5269
I;102.83;102.86;vestingwerken;102.53;103.38;0.000923153;5.528496307;1.03E-06;6.971768;267;-1;9.5269
N;102.86;102.94;vestingwerken;102.53;103.38;0.000798962;5.285402219;1.03E-06;6.971768;267;-1;9.5269
w;102.94;103.04;vestingwerken;102.53;103.38;0.000798962;5.285402219;1.03E-06;6.971768;267;-1;9.5269
E;103.04;103.07;vestingwerken;102.53;103.38;0.000798962;5.285402219;1.03E-06;6.971768;267;-1;9.5269
r;103.07;103.14;vestingwerken;102.53;103.38;0.000798962;5.285402219;1.03E-06;6.971768;267;-1;9.5269
@;103.14;103.22;vestingwerken;102.53;103.38;0.000798962;5.285402219;1.03E-06;6.971768;267;-1;9.5269
k;103.22;103.32;vestingwerken;102.53;103.38;0.000798962;5.285402219;1.03E-06;6.971768;267;-1;9.5269
@;103.32;103.38;vestingwerken;102.53;103.38;0.000798962;5.285402219;1.03E-06;6.971768;267;-1;9.5269
E;103.75;103.83;en;103.75;103.86;4.483571099;4.869410293;13987.4934;8.587912;268;1;13.77184983
n;103.83;103.86;en;103.75;103.86;0.080619888;6.706842395;13987.4934;8.587912;268;1;13.77184983
Ei;103.97;104.14;eindelijk;103.97;104.36;4.483571099;9.259177357;116.329;8.211974;269;-1;6.862066985
n;104.14;104.17;eindelijk;103.97;104.36;0.013712307;2.094515754;116.329;8.211974;269;-1;6.862066985
d;104.17;104.21;eindelijk;103.97;104.36;0.004130116;1.017662589;116.329;8.211974;269;-1;6.862066985
l;104.21;104.25;eindelijk;103.97;104.36;0.002685945;7.306393541;116.329;8.211974;269;-1;6.862066985
@;104.25;104.28;eindelijk;103.97;104.36;0.000801555;5.29046864;116.329;8.211974;269;-1;6.862066985
g;104.28;104.36;eindelijk;103.97;104.36;0.000798962;5.285402219;116.329;8.211974;269;-1;6.862066985
A;104.42;104.54;alle;104.42;104.6;4.483571099;5.342409176;538.6076;9.284485;270;1;9.073090777
l;104.54;104.57;alle;104.42;104.6;0.135766766;0.87112638;538.6076;9.284485;270;1;9.073090777
@;104.57;104.6;alle;104.42;104.6;0.063603582;1.319066334;538.6076;9.284485;270;1;9.073090777
s;104.6;104.73;steden;104.6;104.98;4.483571099;5.246233842;14.9327;7.691584;271;-1;3.900403139
t;104.73;104.79;steden;104.6;104.98;0.185596842;1.722631723;14.9327;7.691584;271;-1;3.900403139
e:;104.79;104.95;steden;104.6;104.98;0.068431358;3.038903797;14.9327;7.691584;271;-1;3.900403139
d;104.95;104.98;steden;104.6;104.98;0.010274283;5.494993572;14.9327;7.691584;271;-1;3.900403139
E;104.98;105.08;en;104.98;105.14;4.483571099;4.869410293;13987.4934;8.651566;272;1;13.77184983
n;105.08;105.14;en;104.98;105.14;0.080619888;6.706842395;13987.4934;8.651566;272;1;13.77184983
d;105.14;105.19;dorpen;105.14;105.45;4.483571099;3.345837716;4.4364;8.050347;273;-1;2.149389449
O;105.19;105.28;dorpen;105.14;105.45;0.226780069;4.551254843;4.4364;8.050347;273;-1;2.149389449
r;105.28;105.35;dorpen;105.14;105.45;0.015153207;3.51429831;4.4364;8.050347;273;-1;2.149389449
p;105.35;105.42;dorpen;105.14;105.45;0.00223608;0.929258476;4.4364;8.050347;273;-1;2.149389449
@;105.42;105.45;dorpen;105.14;105.45;0.0010917;2.555916938;4.4364;8.050347;273;-1;2.149389449
I;105.45;105.5;in;105.45;105.58;4.483571099;3.740564601;8822.6412;8.190512;274;-1;13.1069949
n;105.5;105.58;in;105.45;105.58;0.078129622;0.082909247;8822.6412;8.190512;274;-1;13.1069949
p;105.68;105.71;puin;105.68;105.97;4.483571099;6.156827779;6.7003;6.557325;275;-1;2.744225692
ui;105.71;105.88;puin;105.68;105.97;0.106627015;8.570107657;6.7003;6.557325;275;-1;2.744225692
n;105.88;105.97;puin;105.68;105.97;0.00123235;1.647781659;6.7003;6.557325;275;-1;2.744225692
h;106.86;106.9;Hij;106.86;106.96;4.483571099;3.919556756;8875.7405;8.617162;276;1;13.11565177
Ei;106.9;106.96;Hij;106.86;106.96;0.242825887;8.481156837;8875.7405;8.617162;276;1;13.11565177
x;106.96;107.06;gaf;106.96;107.22;4.483571099;4.34040029;191.5187;8.047116;277;-1;7.581341454
A;107.06;107.16;gaf;106.96;107.22;0.25552616;5.683128314;191.5187;8.047116;277;-1;7.581341454
v;107.16;107.22;gaf;106.96;107.22;0.010010655;9.493740789;191.5187;8.047116;277;-1;7.581341454
@;107.22;107.27;er;107.22;107.27;4.483571099;5.103190997;8170.4945;8.356842;278;1;12.99620768
d;107.27;107.33;den;107.27;107.36;4.483571099;3.345837716;4.7565;9.736673;279;1;2.249900378
E;107.33;107.36;den;107.27;107.36;0.226780069;3.295064491;4.7565;9.736673;279;1;2.249900378
k;107.36;107.46;kolenbrander;107.36;108.03;4.483571099;4.803206421;1.03E-06;6.5106454;280;-1;9.5269
o:;107.46;107.6;kolenbrander;107.36;108.03;0.181988476;4.436768801;1.03E-06;6.5106454;280;-1;9.5269
l;107.6;107.63;kolenbrander;107.36;108.03;0.012561897;3.260661637;1.03E-06;6.5106454;280;-1;9.5269
@;107.63;107.68;kolenbrander;107.36;108.03;0.002101678;3.398155561;1.03E-06;6.5106454;280;-1;9.5269
b;107.68;107.73;kolenbrander;107.36;108.03;0.000874166;5.309196456;1.03E-06;6.5106454;280;-1;9.5269
r;107.73;107.77;kolenbrander;107.36;108.03;0.000800694;5.288783039;1.03E-06;6.5106454;280;-1;9.5269
A;107.77;107.87;kolenbrander;107.36;108.03;0.000798962;5.285402219;1.03E-06;6.5106454;280;-1;9.5269
n;107.87;107.92;kolenbrander;107.36;108.03;0.000798962;5.285402219;1.03E-06;6.5106454;280;-1;9.5269
d;107.92;107.97;kolenbrander;107.36;108.03;0.000798962;5.285402219;1.03E-06;6.5106454;280;-1;9.5269
@;107.97;108;kolenbrander;107.36;108.03;0.000798962;5.285402219;1.03E-06;6.5106454;280;-1;9.5269
r;108;108.03;kolenbrander;107.36;108.03;0.000798962;5.285402219;1.03E-06;6.5106454;280;-1;9.5269
w;108.03;108.06;wel;108.03;108.18;4.483571099;3.789347436;4103.8731;3.8022575;281;-1;12.00277041
E;108.06;108.15;wel;108.03;108.18;0.272972368;2.914807285;4103.8731;3.8022575;281;-1;12.00277041
l;108.15;108.18;wel;108.03;108.18;0.04905596;2.700172838;4103.8731;3.8022575;281;-1;12.00277041
t;108.18;108.25;het;108.18;108.25;4.483571099;5.057095733;24431.9717;9.440359;282;1;14.57648268
k;108.25;108.33;kleedje;108.25;108.66;4.483571099;4.803206421;0.8918;9.191878;283;1;-0.165207895
l;108.33;108.37;kleedje;108.25;108.66;0.181988476;2.784999366;0.8918;9.191878;283;1;-0.165207895
e:;108.37;108.52;kleedje;108.25;108.66;0.033471987;4.189652686;0.8918;9.191878;283;1;-0.165207895
t;108.52;108.59;kleedje;108.25;108.66;0.002893754;2.791750914;0.8918;9.191878;283;1;-0.165207895
j;108.59;108.66;kleedje;108.25;108.66;0.001043677;4.632305128;0.8918;9.191878;283;1;-0.165207895
f;108.66;108.79;voor;108.66;109.05;4.483571099;7.950002851;6709.8989;9.331288;284;1;12.71207531
O;108.79;108.95;voor;108.66;109.05;0.040921709;4.399094049;6709.8989;9.331288;284;1;12.71207531
r;108.95;109.05;voor;108.66;109.05;0.003099716;0.886301603;6709.8989;9.331288;284;1;12.71207531
m;109.38;109.44;maar;109.38;109.51;4.483571099;3.95081156;8385.7271;8.326138;285;-1;13.03372017
A;109.44;109.48;maar;109.38;109.51;0.279820559;4.462656708;8385.7271;8.326138;285;-1;13.03372017
r;109.48;109.51;maar;109.38;109.51;0.021148354;2.685679042;8385.7271;8.326138;285;-1;13.03372017
l;109.51;109.56;liet;109.51;109.68;4.483571099;5.658347745;169.2453;7.6287675;286;-1;7.40297196
i;109.56;109.62;liet;109.51;109.68;0.120570667;3.235484107;169.2453;7.6287675;286;-1;7.40297196
t;109.62;109.68;liet;109.51;109.68;0.015884844;4.00425874;169.2453;7.6287675;286;-1;7.40297196
@;109.68;109.75;het;109.68;109.78;4.483571099;5.103190997;24431.9717;9.055067;287;1;14.57648268
d;109.75;109.78;het;109.68;109.78;0.004261526;7.96098909;24431.9717;9.055067;287;1;14.57648268
d;109.78;109.81;door;109.78;109.92;4.483571099;3.345837716;1455.7018;8.524582;288;1;10.50749913
o:;109.81;109.88;door;109.78;109.92;0.226780069;3.44332937;1455.7018;8.524582;288;1;10.50749913
r;109.88;109.92;door;109.78;109.92;0.025253879;0.35368099;1455.7018;8.524582;288;1;10.50749913
s;109.92;109.99;zijn;109.92;110.05;4.483571099;5.246233842;7968.2279;8.726285;289;1;12.9600432
@;109.99;110.02;zijn;109.92;110.05;0.185596842;8.676234839;7968.2279;8.726285;289;1;12.9600432
n;110.02;110.05;zijn;109.92;110.05;0.001592425;3.256478652;7968.2279;8.726285;289;1;12.9600432
m;110.05;110.08;manschappen;110.05;110.53;4.483571099;3.95081156;5.6255;6.747201;290;-1;2.49198133
A;110.08;110.15;manschappen;110.05;110.53;0.279820559;4.462656708;5.6255;6.747201;290;-1;2.49198133
n;110.15;110.18;manschappen;110.05;110.53;0.021148354;1.747891204;5.6255;6.747201;290;-1;2.49198133
s;110.18;110.27;manschappen;110.05;110.53;0.006678819;5.548229615;5.6255;6.747201;290;-1;2.49198133
x;110.27;110.33;manschappen;110.05;110.53;0.000938945;2.824565995;5.6255;6.747201;290;-1;2.49198133
A;110.33;110.43;manschappen;110.05;110.53;0.000895589;2.751767095;5.6255;6.747201;290;-1;2.49198133
p;110.43;110.48;manschappen;110.05;110.53;0.000895589;2.751767095;5.6255;6.747201;290;-1;2.49198133
@;110.48;110.53;manschappen;110.05;110.53;0.000895589;2.751767095;5.6255;6.747201;290;-1;2.49198133
w;110.53;110.57;weer;110.53;110.61;4.483571099;3.789347436;1136.9462;8.364182;291;1;10.15094827
e:;110.57;110.61;weer;110.53;110.61;0.272972368;3.38703819;1136.9462;8.364182;291;1;10.15094827
O;110.61;110.75;opeischen;110.61;111.27;4.483571099;5.174097309;1.03E-06;9.486504;292;1;9.5269
p;110.75;110.78;opeischen;110.61;111.27;0.12076764;2.859072618;1.03E-06;9.486504;292;1;9.5269
Ei;110.78;111.07;opeischen;110.61;111.27;0.025901028;8.817320675;1.03E-06;9.486504;292;1;9.5269
s;111.07;111.2;opeischen;110.61;111.27;0.000861353;3.226750804;1.03E-06;9.486504;292;1;9.5269
@;111.2;111.27;opeischen;110.61;111.27;0.000862707;3.524002856;1.03E-06;9.486504;292;1;9.5269
z;111.59;111.69;zoodat;111.59;111.86;4.483571099;4.235657498;1.03E-06;8.090467;293;-1;9.5269
u;111.69;111.73;zoodat;111.59;111.86;0.287255793;4.154482794;1.03E-06;8.090467;293;-1;9.5269
d;111.73;111.76;zoodat;111.59;111.86;0.021403814;10.91757243;1.03E-06;8.090467;293;-1;9.5269
A;111.76;111.79;zoodat;111.59;111.86;0.000798962;5.285402219;1.03E-06;8.090467;293;-1;9.5269
t;111.79;111.86;zoodat;111.59;111.86;0.000798962;5.285402219;1.03E-06;8.090467;293;-1;9.5269
Ei;111.86;111.92;hij;111.86;111.92;4.483571099;9.259177357;8875.7405;9.160119;294;1;13.11565177
Ei;112.01;112.19;eindelijk;112.01;112.44;4.483571099;9.259177357;116.329;7.6863136;295;-1;6.862066985
n;112.19;112.22;eindelijk;112.01;112.44;0.013712307;2.094515754;116.329;7.6863136;295;-1;6.862066985
d;112.22;112.26;eindelijk;112.01;112.44;0.004130116;1.017662589;116.329;7.6863136;295;-1;6.862066985
l;112.26;112.36;eindelijk;112.01;112.44;0.002685945;7.306393541;116.329;7.6863136;295;-1;6.862066985
@;112.36;112.39;eindelijk;112.01;112.44;0.000801555;5.29046864;116.329;7.6863136;295;-1;6.862066985
g;112.39;112.44;eindelijk;112.01;112.44;0.000798962;5.285402219;116.329;7.6863136;295;-1;6.862066985
d;112.44;112.51;den;112.44;112.59;4.483571099;3.345837716;4.7565;8.868761;296;1;2.249900378
E;112.51;112.55;den;112.44;112.59;0.226780069;3.295064491;4.7565;8.868761;296;1;2.249900378
n;112.55;112.59;den;112.44;112.59;0.025952799;6.041578218;4.7565;8.868761;296;1;2.249900378
r;112.59;112.71;ransel;112.59;113.14;4.483571099;6.700963487;0.5717;7.7660336;297;-1;-0.806669805
A;112.71;112.8;ransel;112.59;113.14;0.073491535;4.369555486;0.5717;7.7660336;297;-1;-0.806669805
n;112.8;112.85;ransel;112.59;113.14;0.005540333;2.961532586;0.5717;7.7660336;297;-1;-0.806669805
s;112.85;112.97;ransel;112.59;113.14;0.001515018;4.888349479;0.5717;7.7660336;297;-1;-0.806669805
l;112.97;113.14;ransel;112.59;113.14;0.00083268;5.351536462;0.5717;7.7660336;297;-1;-0.806669805
E;113.43;113.5;het;113.43;113.55;4.483571099;4.869410293;24431.9717;8.800373;298;1;14.57648268
t;113.5;113.55;het;113.43;113.55;0.080619888;8.282216672;24431.9717;8.800373;298;1;14.57648268
h;113.55;113.6;hoedje;113.55;113.85;4.483571099;3.919556756;2.6298;9.042894;299;1;1.394953085
u;113.6;113.73;hoedje;113.55;113.85;0.242825887;2.476676843;2.6298;9.042894;299;1;1.394953085
t;113.73;113.76;hoedje;113.55;113.85;0.023971714;7.37521456;2.6298;9.042894;299;1;1.394953085
j;113.76;113.82;hoedje;113.55;113.85;0.000988044;3.398510251;2.6298;9.042894;299;1;1.394953085
@;113.82;113.85;hoedje;113.55;113.85;0.000864029;3.18224751;2.6298;9.042894;299;1;1.394953085
E;114.21;114.28;en;114.21;114.28;4.483571099;4.869410293;13987.4934;8.632282;300;1;13.77184983
h;114.28;114.31;het;114.28;114.4;4.483571099;3.919556756;24431.9717;8.699798;301;1;14.57648268
E;114.31;114.35;het;114.28;114.4;0.242825887;2.478097583;24431.9717;8.699798;301;1;14.57648268
t;114.35;114.4;het;114.28;114.4;0.048759715;4.607521235;24431.9717;8.699798;301;1;14.57648268
h;114.4;114.44;hoorntje;114.4;114.81;4.483571099;3.919556756;0.2058;8.874524;302;1;-2.280685113
o:;114.44;114.6;hoorntje;114.4;114.81;0.242825887;3.573447514;0.2058;8.874524;302;1;-2.280685113
r;114.6;114.67;hoorntje;114.4;114.81;0.028050885;1.10983186;0.2058;8.874524;302;1;-2.280685113
n;114.67;114.71;hoorntje;114.4;114.81;0.008633785;5.632159992;0.2058;8.874524;302;1;-2.280685113
t;114.71;114.76;hoorntje;114.4;114.81;0.000879287;4.766873935;0.2058;8.874524;302;1;-2.280685113
j;114.76;114.81;hoorntje;114.4;114.81;0.000810037;4.634037206;0.2058;8.874524;302;1;-2.280685113
b;114.81;114.88;bijeen;114.81;115.13;4.483571099;4.642635154;11.8684;8.29516;303;-1;3.569053551
Ei;114.88;115.04;bijeen;114.81;115.13;0.194634275;4.895575049;11.8684;8.29516;303;-1;3.569053551
e:;115.04;115.08;bijeen;114.81;115.13;0.010731942;4.542008066;11.8684;8.29516;303;-1;3.569053551
N;115.08;115.13;bijeen;114.81;115.13;0.001318842;1.867607834;11.8684;8.29516;303;-1;3.569053551
h;115.13;115.19;had;115.13;115.39;4.483571099;3.919556756;2106.2021;9.04204;304;1;11.04042816
