phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq
a;88.87;88.94;allait;88.87;89.3;4.409139780035069;3.794193287838337;12.737981458099565
l;88.94;89.05;allait;88.87;89.3;0.22900409497933777;2.8229610617314833;12.737981458099565
E;89.05;89.3;allait;88.87;89.3;0.04079488380503898;3.0984225462905823;12.737981458099565
p;89.59;89.69;plus;89.59;89.84;4.409139780035069;3.5300816532272266;7.785305041873124
l;89.69;89.75;plus;89.59;89.84;0.3111310643031198;4.481441229949785;7.785305041873124
y;89.75;89.84;plus;89.59;89.84;0.021980307155451583;2.3970748468662606;7.785305041873124
l;89.84;89.91;les;89.84;89.95;4.409139780035069;3.755260160408023;6.500718994619602
e;89.91;89.95;les;89.84;89.95;0.22580543424943314;7.962187142842412;6.500718994619602
m;89.95;90.03;montagnes;89.95;90.44;4.409139780035069;4.216572460592083;15.124601208795582
o~;90.03;90.16;montagnes;89.95;90.44;0.2093762024126659;5.6107578540110215;15.124601208795582
t;90.16;90.24;montagnes;89.95;90.44;0.006768078741804617;1.2156092469883688;15.124601208795582
a;90.24;90.34;montagnes;89.95;90.44;0.003628988713152895;1.9563258244904056;15.124601208795582
J;90.34;90.44;montagnes;89.95;90.44;0.0016574538364915673;0.7675614485404545;15.124601208795582
s;90.44;90.6;se;90.44;90.6;4.409139780035069;3.6495300689728554;8.32452400063517
R;90.6;90.72;resserraient;90.6;91.41;4.409139780035069;5.400144139330587;25.4266688813221
@;90.72;90.81;resserraient;90.6;91.41;0.09537290166016033;1.4613692023253284;25.4266688813221
s;90.81;90.96;resserraient;90.6;91.41;0.0426173616487669;3.5077661055680887;25.4266688813221
E;90.96;91.08;resserraient;90.6;91.41;0.005279470590481442;3.0464847927298697;25.4266688813221
R;91.08;91.19;resserraient;90.6;91.41;0.0014984812304499337;4.712281330785609;25.4266688813221
E;91.19;91.28;resserraient;90.6;91.41;0.0008663205441314519;5.22554850766565;25.4266688813221
t;91.28;91.41;resserraient;90.6;91.41;0.0008333963937691516;5.247927513443586;25.4266688813221
a~;91.92;92.03;Enfin;91.92;92.46;4.409139780035069;5.5578611269601135;11.728452573949669
f;92.03;92.17;Enfin;91.92;92.46;0.08080481839981873;2.2982200859619266;11.728452573949669
9~;92.17;92.46;Enfin;91.92;92.46;0.019272943675244084;2.5327734037817944;11.728452573949669
l;92.7;92.73;la;92.7;92.77;4.409139780035069;3.755260160408023;5.814498696260873
a;92.73;92.77;la;92.7;92.77;0.22580543424943314;1.7693520610671596;5.814498696260873
R;92.77;92.83;route;92.77;92.95;4.409139780035069;5.400144139330587;12.527028734557314
u;92.83;92.92;route;92.77;92.95;0.09537290166016033;5.463273710237405;12.527028734557314
t;92.92;92.95;route;92.77;92.95;0.0038369307540178092;2.6437444414327;12.527028734557314
d;92.95;93.07;devint;92.95;93.31;4.409139780035069;3.5165938505373138;16.983725385473374
@;93.07;93.12;devint;92.95;93.31;0.31645900118546794;0.6054282932040682;16.983725385473374
v;93.12;93.18;devint;92.95;93.31;0.04451784912857765;1.0123257483562438;16.983725385473374
e~;93.18;93.31;devint;92.95;93.31;0.025570378007294725;7.750053606900919;16.983725385473374
t;93.31;93.37;tellement;93.31;93.64;4.409139780035069;3.9974562187304596;12.261604875323389
E;93.37;93.43;tellement;93.31;93.64;0.18010796168345372;4.688395637973554;12.261604875323389
l;93.43;93.51;tellement;93.31;93.64;0.011830046851965651;1.694892201297986;12.261604875323389
m;93.51;93.56;tellement;93.31;93.64;0.0033248084581723875;0.2647908152990296;12.261604875323389
a~;93.56;93.64;tellement;93.31;93.64;0.0033205575385190835;0.2634249038848687;12.261604875323389
e;93.64;93.7;étroite;93.64;93.99;4.409139780035069;4.815820454336018;18.241793538413816
t;93.7;93.78;étroite;93.64;93.99;0.11194717628853766;0.26448132325836654;18.241793538413816
R;93.78;93.83;étroite;93.64;93.99;0.08875360946102835;6.6619069062906;18.241793538413816
w;93.83;93.86;étroite;93.64;93.99;0.002538657027153019;4.493419617923773;18.241793538413816
a;93.86;93.89;étroite;93.64;93.99;0.0009388872236954888;2.6963236096688608;18.241793538413816
t;93.89;93.99;étroite;93.64;93.99;0.0009080741354352828;3.0729340674977568;18.241793538413816
k;93.99;94.08;qu'il;93.99;94.17;4.409139780035069;4.296214187739292;NAN
y;94.08;94.11;qu'il;93.99;94.17;0.385222146039297;8.334905208781201;NAN
i;94.11;94.14;qu'il;93.99;94.17;0.0030131537440004413;7.474273787722556;NAN
j;94.14;94.17;qu'il;93.99;94.17;0.0008333963937691516;5.247927513443586;NAN
n;94.17;94.23;ne;94.17;94.29;4.409139780035069;4.963258404314488;6.077501058722607
@;94.23;94.29;ne;94.17;94.29;0.29472615507796995;1.6557989144332277;6.077501058722607
p;94.29;94.4;put;94.29;94.49;4.409139780035069;3.5300816532272266;17.432315444463242
y;94.4;94.49;put;94.29;94.49;0.3111310643031198;7.320677527000215;17.432315444463242
a;94.49;94.55;avancer;94.49;94.89;4.409139780035069;3.794193287838337;15.281373546388503
v;94.55;94.63;avancer;94.49;94.89;0.22900409497933777;1.6606541598025744;15.281373546388503
a~;94.63;94.72;avancer;94.49;94.89;0.0678906809470009;6.5631432652626565;15.281373546388503
s;94.72;94.83;avancer;94.49;94.89;0.0021204916572665467;1.9717168058636099;15.281373546388503
E;94.83;94.89;avancer;94.49;94.89;0.001079598571389538;3.0539037772583804;15.281373546388503
d;94.89;94.92;davantage;94.89;95.35;4.409139780035069;3.5165938505373138;14.89723832717595
a;94.92;95.0;davantage;94.89;95.35;0.31645900118546794;7.448667422797187;14.89723832717595
v;95.0;95.07;davantage;94.89;95.35;0.004365554694243856;3.1974433213122206;14.89723832717595
a~;95.07;95.2;davantage;94.89;95.35;0.001314951821156631;1.1449518071280531;14.89723832717595
t;95.2;95.27;davantage;94.89;95.35;0.0013145454970529555;1.1445247847656375;14.89723832717595
a;95.27;95.32;davantage;94.89;95.35;0.0013145454970529555;1.1445247847656375;14.89723832717595
Z;95.32;95.35;davantage;94.89;95.35;0.0013145454970529555;1.1445247847656375;14.89723832717595
a;95.35;95.42;avec;95.35;95.66;4.409139780035069;3.794193287838337;7.927597698041188
v;95.42;95.46;avec;95.35;95.66;0.22900409497933777;1.6606541598025744;7.927597698041188
E;95.46;95.6;avec;95.35;95.66;0.0678906809470009;0.22834063475064373;7.927597698041188
k;95.6;95.66;avec;95.35;95.66;0.03357388981990155;0.018539413699334175;7.927597698041188
s;95.66;95.74;son;95.66;95.83;4.409139780035069;3.6495300689728554;8.985053908632072
o~;95.74;95.83;son;95.66;95.83;0.2796023770778398;2.288698487846614;8.985053908632072
S;95.83;95.96;cheval;95.83;96.35;4.409139780035069;6.628288652147766;13.366310698679959
@;95.96;96.02;cheval;95.83;96.35;0.06570954301790954;3.6922380830045176;13.366310698679959
v;96.02;96.11;cheval;95.83;96.35;0.006534975842444471;0.2860233960008088;13.366310698679959
a;96.11;96.24;cheval;95.83;96.35;0.006405252886502136;2.1458508664634546;13.366310698679959
l;96.24;96.35;cheval;95.83;96.35;0.002245090621748907;0.4611796365387435;13.366310698679959
e;96.69;96.77;et;96.69;96.77;4.409139780035069;4.815820454336018;6.126714125197328
k;96.77;96.86;qu'il;96.77;96.95;4.409139780035069;4.296214187739292;NAN
y;96.86;96.89;qu'il;96.77;96.95;0.385222146039297;8.334905208781201;NAN
i;96.89;96.92;qu'il;96.77;96.95;0.0030131537440004413;7.474273787722556;NAN
j;96.92;96.95;qu'il;96.77;96.95;0.0008333963937691516;5.247927513443586;NAN
n;96.95;96.99;ne;96.95;97.06;4.409139780035069;4.963258404314488;6.077501058722607
@;96.99;97.06;ne;96.95;97.06;0.29472615507796995;1.6557989144332277;6.077501058722607
p;97.06;97.16;put;97.06;97.23;4.409139780035069;3.5300816532272266;17.432315444463242
y;97.16;97.23;put;97.06;97.23;0.3111310643031198;7.320677527000215;17.432315444463242
a~;97.23;97.38;en;97.23;97.48;4.409139780035069;5.5578611269601135;6.5845242063489335
t;97.38;97.48;en;97.23;97.48;0.08080481839981873;2.466621446725276;6.5845242063489335
d;97.62;97.72;descendre;97.62;98.23;4.409139780035069;3.5165938505373138;13.754243539350606
E;97.72;97.78;descendre;97.62;98.23;0.31645900118546794;5.001925846239344;13.754243539350606
s;97.78;97.93;descendre;97.62;98.23;0.01250265939646425;1.556001295775884;13.754243539350606
a~;97.93;98.13;descendre;97.62;98.23;0.005536624924801624;0.5300477592411357;13.754243539350606
d;98.13;98.16;descendre;97.62;98.23;0.002721320765170618;0.37457938115610584;13.754243539350606
R;98.16;98.23;descendre;97.62;98.23;0.002885399113205842;1.1997824298773725;13.754243539350606
n;98.23;98.26;non;98.23;98.3;4.409139780035069;4.963258404314488;7.80131676131187
o~;98.26;98.3;non;98.23;98.3;0.29472615507796995;1.7872309627325356;7.80131676131187
p;98.3;98.33;plus;98.3;98.39;4.409139780035069;3.5300816532272266;7.785305041873124
l;98.33;98.36;plus;98.3;98.39;0.3111310643031198;4.481441229949785;7.785305041873124
y;98.36;98.39;plus;98.3;98.39;0.021980307155451583;2.3970748468662606;7.785305041873124
s;98.46;98.63;si;98.46;98.66;4.409139780035069;3.6495300689728554;8.016784920780147
i;98.63;98.66;si;98.46;98.66;0.2796023770778398;4.708051471719405;8.016784920780147
b;98.66;98.72;bien;98.66;98.88;4.409139780035069;5.580931033330403;7.700104780671225
j;98.72;98.82;bien;98.66;98.88;0.10866124298251659;1.2148842016716497;7.700104780671225
9~;98.82;98.88;bien;98.66;98.88;0.03924657245260763;12.124857984086876;7.700104780671225
k;98.88;98.97;qu'il;98.88;99.07;4.409139780035069;4.296214187739292;NAN
y;98.97;99.01;qu'il;98.88;99.07;0.385222146039297;8.334905208781201;NAN
i;99.01;99.04;qu'il;98.88;99.07;0.0030131537440004413;7.474273787722556;NAN
j;99.04;99.07;qu'il;98.88;99.07;0.0008333963937691516;5.247927513443586;NAN
d;99.07;99.14;demeura;99.07;99.43;4.409139780035069;3.5165938505373138;21.67178137915863
@;99.14;99.18;demeura;99.07;99.43;0.31645900118546794;0.6054282932040682;21.67178137915863
m;99.18;99.25;demeura;99.07;99.43;0.04451784912857765;2.5006245750792377;21.67178137915863
2;99.25;99.33;demeura;99.07;99.43;0.00972606357061073;6.599466190378276;21.67178137915863
R;99.33;99.37;demeura;99.07;99.43;0.0009545162198519727;2.5435669538975167;21.67178137915863
a;99.37;99.43;demeura;99.07;99.43;0.0009604091803211966;5.136082849050308;21.67178137915863
e~;99.43;99.56;ainsi;99.43;99.78;4.409139780035069;7.361143335080646;12.084594213322962
s;99.56;99.72;ainsi;99.43;99.78;0.03293815051054288;2.202843167408918;12.084594213322962
i;99.72;99.78;ainsi;99.43;99.78;0.008849544071704954;1.1277955147034622;12.084594213322962
a~;99.78;99.9;emprisonné;99.78;100.51;4.409139780035069;5.5578611269601135;18.19785019082622
p;99.9;99.94;emprisonné;99.78;100.51;0.08080481839981873;4.379397829732162;18.19785019082622
R;99.94;100.04;emprisonné;99.78;100.51;0.006106464573038067;2.3365329344805947;18.19785019082622
i;100.04;100.1;emprisonné;99.78;100.51;0.0020517916315498674;3.898622979624918;18.19785019082622
z;100.1;100.22;emprisonné;99.78;100.51;0.0009551990817130397;2.537344480488417;18.19785019082622
o;100.22;100.27;emprisonné;99.78;100.51;0.0009025179016397819;3.3435811502298893;18.19785019082622
n;100.27;100.4;emprisonné;99.78;100.51;0.0008921314455789635;3.3254425790636;18.19785019082622
e;100.4;100.51;emprisonné;99.78;100.51;0.000893080461669041;3.4971280383703496;18.19785019082622
l;101.56;101.62;Le;101.56;101.62;4.409139780035069;3.755260160408023;5.733517167758018
R;101.62;101.7;roi;101.62;101.81;4.409139780035069;5.400144139330587;12.39997254707214
w;101.7;101.77;roi;101.62;101.81;0.09537290166016033;7.897322038837397;12.39997254707214
a;101.77;101.81;roi;101.62;101.81;0.0014275525764924299;0.9760464157217696;12.39997254707214
m;101.81;101.91;malade;101.81;102.27;4.409139780035069;4.216572460592083;12.34676748279347
a;101.91;102.01;malade;101.81;102.27;0.2093762024126659;3.509233286394972;12.34676748279347
l;102.01;102.06;malade;101.81;102.27;0.02532465198368433;2.7562735814526973;12.34676748279347
a;102.06;102.17;malade;101.81;102.27;0.005171051720745247;1.828245893312535;12.34676748279347
d;102.17;102.27;malade;101.81;102.27;0.002138272398295073;0.5742155841484675;12.34676748279347
l;102.27;102.3;l';102.27;102.3;4.409139780035069;3.755260160408023;6.307238837151082
a;102.3;102.37;attendait;102.3;102.71;4.409139780035069;3.794193287838337;15.137802807156282
t;102.37;102.45;attendait;102.3;102.71;0.22900409497933777;3.7124687461172665;15.137802807156282
a~;102.45;102.56;attendait;102.3;102.71;0.02160147150421493;0.2899200797951524;15.137802807156282
d;102.56;102.63;attendait;102.3;102.71;0.008161599724960793;0.15328049350556677;15.137802807156282
E;102.63;102.71;attendait;102.3;102.71;0.008961150070815318;3.026360124228381;15.137802807156282
t;102.71;102.81;toujours;102.71;103.08;4.409139780035069;3.9974562187304596;9.716239095281251
u;102.81;102.87;toujours;102.71;103.08;0.18010796168345372;3.278416644151088;9.716239095281251
Z;102.87;103.02;toujours;102.71;103.08;0.024923690593318542;1.0076945347785493;9.716239095281251
u;103.02;103.08;toujours;102.71;103.08;0.01237161495806509;0.04889347128173391;9.716239095281251
m;103.08;103.12;mais;103.08;103.16;4.409139780035069;4.216572460592083;7.443937059415813
E;103.12;103.16;mais;103.08;103.16;0.2093762024126659;3.4747628957051706;7.443937059415813
i;103.59;103.74;il;103.59;103.74;4.409139780035069;5.083806629288414;6.09201368788793
n;103.74;103.87;ne;103.74;103.87;4.409139780035069;4.963258404314488;6.077501058722607
R;103.87;103.98;reparaissait;103.87;104.53;4.409139780035069;5.400144139330587;NAN
@;103.98;104.03;reparaissait;103.87;104.53;0.09537290166016033;1.4613692023253284;NAN
p;104.03;104.1;reparaissait;103.87;104.53;0.0426173616487669;2.9756091761236796;NAN
a;104.1;104.16;reparaissait;103.87;104.53;0.00707197081235951;2.120703075223896;NAN
R;104.16;104.25;reparaissait;103.87;104.53;0.0017477943859267049;1.0933227689648555;NAN
E;104.25;104.28;reparaissait;103.87;104.53;0.0013062393465197444;5.812896509269407;NAN
s;104.28;104.39;reparaissait;103.87;104.53;0.0008338027178728272;5.220117474677057;NAN
E;104.39;104.53;reparaissait;103.87;104.53;0.0008335996350000321;5.233951827110172;NAN
p;104.53;104.59;pas;104.53;104.76;4.409139780035069;3.5300816532272266;5.622058069088408
a;104.59;104.76;pas;104.53;104.76;0.3111310643031198;3.3044449540316907;5.622058069088408
a;105.48;105.55;Alors;105.48;105.77;4.409139780035069;3.794193287838337;8.987057105760337
l;105.55;105.62;Alors;105.48;105.77;0.22900409497933777;2.8229610617314833;8.987057105760337
O;105.62;105.77;Alors;105.48;105.77;0.04079488380503898;0.9849923563583145;8.987057105760337
l;105.77;105.82;le;105.77;105.86;4.409139780035069;3.755260160408023;5.733517167758018
@;105.82;105.86;le;105.77;105.86;0.22580543424943314;0.8278069017369155;5.733517167758018
s;105.86;105.98;second;105.86;106.22;4.409139780035069;3.6495300689728554;15.070767242993684
@;105.98;106.07;second;105.86;106.22;0.2796023770778398;3.156702398958207;15.070767242993684
g;106.07;106.11;second;105.86;106.22;0.03673248454544738;4.173227958141582;15.070767242993684
o~;106.11;106.22;second;105.86;106.22;0.0032768732934625342;0.26825729288941513;15.070767242993684
f;106.22;106.36;fils;106.22;106.62;4.409139780035069;5.1197770207622835;10.836666699879377
i;106.36;106.56;fils;106.22;106.62;0.14435107234724462;1.8983860241084427;10.836666699879377
l;106.56;106.62;fils;106.22;106.62;0.04027659986661457;0.4474321470358245;10.836666699879377
d;106.62;106.71;dit;106.62;106.97;4.409139780035069;3.5165938505373138;8.704014751364118
i;106.71;106.97;dit;106.62;106.97;0.31645900118546794;4.23229525991868;8.704014751364118
S;108.05;108.14;Je;108.05;108.14;4.409139780035069;6.628288652147766;5.117228055278593
m;108.14;108.27;m'en;108.14;108.27;4.409139780035069;4.216572460592083;NAN
v;108.27;108.36;vais;108.27;108.49;4.409139780035069;4.287664674052159;9.09894959313405
E;108.36;108.49;vais;108.27;108.49;0.42762299253125835;7.094035737391905;9.09894959313405
a;108.49;108.54;aller;108.49;108.66;4.409139780035069;3.794193287838337;10.078961014541175
l;108.54;108.59;aller;108.49;108.66;0.22900409497933777;2.8229610617314833;10.078961014541175
e;108.59;108.66;aller;108.49;108.66;0.04079488380503898;3.9907357351475388;10.078961014541175
a;108.66;108.75;à;108.66;108.75;4.409139780035069;3.794193287838337;6.209354846536233
l;108.75;108.8;la;108.75;108.85;4.409139780035069;3.755260160408023;5.814498696260873
a;108.8;108.85;la;108.75;108.85;0.22580543424943314;1.7693520610671596;5.814498696260873
R;108.85;108.88;recherche;108.85;109.26;4.409139780035069;5.400144139330587;13.786423945099756
@;108.88;108.91;recherche;108.85;109.26;0.09537290166016033;1.4613692023253284;13.786423945099756
S;108.91;109.06;recherche;108.85;109.26;0.0426173616487669;4.865005814010756;13.786423945099756
E;109.06;109.12;recherche;108.85;109.26;0.002475211088118914;0.430118405141656;13.786423945099756
R;109.12;109.15;recherche;108.85;109.26;0.0024323987250493002;0.4093653494065803;13.786423945099756
S;109.15;109.26;recherche;108.85;109.26;0.0024323987250493;0.4093653494065803;13.786423945099756
d;109.26;109.29;de;109.26;109.33;4.409139780035069;3.5165938505373138;5.160477121150187
@;109.29;109.33;de;109.26;109.33;0.31645900118546794;0.6054282932040682;5.160477121150187
s;109.33;109.46;cette;109.33;109.66;4.409139780035069;3.6495300689728554;8.889306376241075
e;109.46;109.6;cette;109.33;109.66;0.2796023770778398;3.393971351818191;8.889306376241075
t;109.6;109.66;cette;109.33;109.66;0.008212565350299404;8.638258970511753;8.889306376241075
o;109.66;109.86;eau;109.66;109.86;4.409139780035069;6.104572272028174;11.599872154265809
e;110.44;110.49;Et;110.44;110.49;4.409139780035069;4.815820454336018;6.126714125197328
i;110.49;110.67;il;110.49;110.76;4.409139780035069;5.083806629288414;6.09201368788793
l;110.67;110.76;il;110.49;110.76;0.04637674414754396;5.529353029942596;6.09201368788793
p;110.76;110.81;pensait;110.76;111.4;4.409139780035069;3.5300816532272266;14.75911377428097
a~;110.81;110.96;pensait;110.76;111.4;0.3111310643031198;4.554570654539463;14.75911377428097
s;110.96;111.1;pensait;110.76;111.4;0.017388643826577066;0.10944250340296424;14.75911377428097
E;111.1;111.35;pensait;110.76;111.4;0.003626810283596692;1.1278496968687661;14.75911377428097
t;111.35;111.4;pensait;110.76;111.4;0.0008354250603396281;5.2090747551974665;14.75911377428097
s;112.16;112.27;Cela;112.16;112.46;4.409139780035069;3.6495300689728554;10.837778603626816
@;112.27;112.3;Cela;112.16;112.46;0.2796023770778398;3.156702398958207;10.837778603626816
l;112.3;112.34;Cela;112.16;112.46;0.03673248454544738;1.9838509892737004;10.837778603626816
a;112.34;112.46;Cela;112.16;112.46;0.011222384491248658;0.8049742159547926;10.837778603626816
m;112.46;112.53;m'irait;112.46;112.73;4.409139780035069;4.216572460592083;NAN
i;112.53;112.6;m'irait;112.46;112.73;0.2093762024126659;3.969362052649776;NAN
R;112.6;112.69;m'irait;112.46;112.73;0.01820952581250226;4.502779055028558;NAN
E;112.69;112.73;m'irait;112.46;112.73;0.0017894458846364465;6.19755695583436;NAN
f;112.73;112.89;fort;112.73;113.17;4.409139780035069;5.1197770207622835;12.060210054696004
O;112.89;113.09;fort;112.73;113.17;0.14435107234724462;5.0918734309674285;12.060210054696004
R;113.09;113.17;fort;112.73;113.17;0.006022630786512385;0.15456421526143932;12.060210054696004
k;113.17;113.23;que;113.17;113.26;4.409139780035069;4.296214187739292;7.781087842752731
@;113.23;113.26;que;113.17;113.26;0.385222146039297;3.5707096236999503;7.781087842752731
m;113.26;113.35;mon;113.26;113.39;4.409139780035069;4.216572460592083;7.8725409875079935
o~;113.35;113.39;mon;113.26;113.39;0.2093762024126659;5.6107578540110215;7.8725409875079935
f;113.39;113.49;frère;113.39;113.72;4.409139780035069;5.1197770207622835;11.499955929348317
R;113.49;113.6;frère;113.39;113.72;0.14435107234724462;3.9247208860321083;11.499955929348317
E;113.6;113.63;frère;113.39;113.72;0.013840443490365287;1.297518684263203;11.499955929348317
R;113.63;113.72;frère;113.39;113.72;0.0034161460684939966;0.4612135793892027;11.499955929348317
f;113.72;113.84;fût;113.72;113.9;4.409139780035069;5.1197770207622835;16.567134094939448
y;113.84;113.9;fût;113.72;113.9;0.14435107234724462;6.287146212305614;16.567134094939448
m;113.9;114.0;mort;113.9;114.24;4.409139780035069;4.216572460592083;10.241522438852298
O;114.0;114.08;mort;113.9;114.24;0.2093762024126659;3.8424203165607924;10.241522438852298
R;114.08;114.24;mort;113.9;114.24;0.01642473389494875;0.07689787795835963;10.241522438852298
k;114.54;114.59;car;114.54;114.72;4.409139780035069;4.296214187739292;11.808971852014231
a;114.59;114.64;car;114.54;114.72;0.385222146039297;5.036386062888957;11.808971852014231
R;114.64;114.72;car;114.54;114.72;0.021941931972949455;2.581627989410814;11.808971852014231
Z;114.72;114.8;j'hériterais;114.72;115.23;4.409139780035069;4.696626826843675;NAN
S;114.8;114.83;j'hériterais;114.72;115.23;0.1987545201512666;14.89860894471804;NAN
e;114.83;114.9;j'hériterais;114.72;115.23;0.0008333963937691516;5.247927513443586;NAN
R;114.9;114.95;j'hériterais;114.72;115.23;0.0008333963937691516;5.247927513443586;NAN
i;114.95;115.01;j'hériterais;114.72;115.23;0.0008333963937691516;5.247927513443586;NAN
t;115.01;115.09;j'hériterais;114.72;115.23;0.0008333963937691516;5.247927513443586;NAN
@;115.09;115.12;j'hériterais;114.72;115.23;0.0008333963937691516;5.247927513443586;NAN
R;115.12;115.16;j'hériterais;114.72;115.23;0.0008333963937691516;5.247927513443586;NAN
E;115.16;115.23;j'hériterais;114.72;115.23;0.0008333963937691516;5.247927513443586;NAN
d;115.23;115.26;du;115.23;115.31;4.409139780035069;3.5165938505373138;7.681263722354963
y;115.26;115.31;du;115.23;115.31;0.31645900118546794;7.978437984881886;7.681263722354963
R;115.31;115.42;royaume;115.31;116.01;4.409139780035069;5.400144139330587;15.188264141997022
w;115.42;115.53;royaume;115.31;116.01;0.09537290166016033;7.897322038837397;15.188264141997022
a;115.53;115.56;royaume;115.31;116.01;0.0014275525764924299;0.9760464157217696;15.188264141997022
j;115.56;115.69;royaume;115.31;116.01;0.0010899466323673775;1.7446249714942335;15.188264141997022
o;115.69;115.81;royaume;115.31;116.01;0.0011003141491513393;2.510907252066032;15.188264141997022
m;115.81;116.01;royaume;115.31;116.01;0.0009647921933065799;2.457520342083674;15.188264141997022
d;117.09;117.15;D';117.09;117.18;4.409139780035069;3.5165938505373138;6.964068759155997
e;117.15;117.18;D';117.09;117.18;0.31645900118546794;3.922555441251599;6.964068759155997
a;117.18;117.21;abord;117.18;117.36;4.409139780035069;3.794193287838337;19.950935450355704
b;117.21;117.25;abord;117.18;117.36;0.22900409497933777;5.394265642423281;19.950935450355704
O;117.25;117.31;abord;117.18;117.36;0.009328372600914878;5.790362230326662;19.950935450355704
R;117.31;117.36;abord;117.18;117.36;0.0010156437839967131;2.121867461282893;19.950935450355704
l;117.36;117.41;le;117.36;117.45;4.409139780035069;3.755260160408023;5.733517167758018
@;117.41;117.45;le;117.36;117.45;0.22580543424943314;0.8278069017369155;5.733517167758018
R;117.45;117.53;roi;117.45;117.67;4.409139780035069;5.400144139330587;12.39997254707214
w;117.53;117.64;roi;117.45;117.67;0.09537290166016033;7.897322038837397;12.39997254707214
a;117.64;117.67;roi;117.45;117.67;0.0014275525764924299;0.9760464157217696;12.39997254707214
n;117.67;117.74;ne;117.67;117.74;4.409139780035069;4.963258404314488;6.077501058722607
v;117.74;117.81;voulut;117.74;117.97;4.409139780035069;4.287664674052159;18.507805644047508
u;117.81;117.86;voulut;117.74;117.97;0.42762299253125835;0.6364010343267912;18.507805644047508
l;117.86;117.9;voulut;117.74;117.97;0.017939918819255597;0.3011038946019644;18.507805644047508
y;117.9;117.97;voulut;117.74;117.97;0.01690998142829555;6.6363775717658156;18.507805644047508
p;117.97;118.05;point;117.97;118.15;4.409139780035069;3.5300816532272266;11.958744974982789
w;118.05;118.08;point;117.97;118.15;0.3111310643031198;7.044937008368857;11.958744974982789
e~;118.08;118.15;point;117.97;118.15;0.004701068586126434;0.8121882671900161;11.958744974982789
l;118.15;118.21;le;118.15;118.21;4.409139780035069;3.755260160408023;5.733517167758018
l;118.21;118.26;laisser;118.21;118.51;4.409139780035069;3.755260160408023;11.857228582158013
E;118.26;118.31;laisser;118.21;118.51;0.22580543424943314;5.842476282111773;11.857228582158013
s;118.31;118.44;laisser;118.21;118.51;0.00803798500991471;0.9183154943986388;11.857228582158013
e;118.44;118.51;laisser;118.21;118.51;0.003728506323056402;2.053740904467946;11.857228582158013
p;118.51;118.54;partir;118.51;118.95;4.409139780035069;3.5300816532272266;11.181970577160076
a;118.54;118.58;partir;118.51;118.95;0.3111310643031198;3.3044449540316907;11.181970577160076
R;118.58;118.7;partir;118.51;118.95;0.039570269746988795;0.5137488120570814;11.181970577160076
t;118.7;118.75;partir;118.51;118.95;0.0336545255177201;2.520550409420766;11.181970577160076
i;118.75;118.84;partir;118.51;118.95;0.00731758204003487;2.255666681699371;11.181970577160076
R;118.84;118.95;partir;118.51;118.95;0.002313270126495219;2.0941247305337076;11.181970577160076
p;119.09;119.13;puis;119.09;119.49;4.409139780035069;3.5300816532272266;10.727692975189267
H;119.13;119.26;puis;119.09;119.49;0.3111310643031198;7.655393076308873;10.727692975189267
i;119.26;119.49;puis;119.09;119.49;0.0032984898761035373;0.2658456278586869;10.727692975189267
i;119.58;119.71;il;119.58;119.71;4.409139780035069;5.083806629288414;6.09201368788793
s;119.71;119.86;céda;119.71;120.16;4.409139780035069;3.6495300689728554;21.141266662459852
e;119.86;119.96;céda;119.71;120.16;0.2796023770778398;3.393971351818191;21.141266662459852
d;119.96;120.04;céda;119.71;120.16;0.008212565350299404;4.622749596589881;21.141266662459852
a;120.04;120.16;céda;119.71;120.16;0.0012121628238326797;3.8960820005606633;21.141266662459852
d;120.16;120.23;de;120.16;120.37;4.409139780035069;3.5165938505373138;5.160477121150187
@;120.23;120.37;de;120.16;120.37;0.31645900118546794;0.6054282932040682;5.160477121150187
n;120.37;120.42;nouveau;120.37;120.7;4.409139780035069;4.963258404314488;11.670321055805514
u;120.42;120.46;nouveau;120.37;120.7;0.29472615507796995;1.5022930543218334;11.670321055805514
v;120.46;120.57;nouveau;120.37;120.7;0.007743161972679482;0.35335798721086714;11.670321055805514
o;120.57;120.7;nouveau;120.37;120.7;0.0067142003997774855;2.3791490769133374;11.670321055805514
l;121.13;121.19;Le;121.13;121.23;4.409139780035069;3.755260160408023;5.733517167758018
@;121.19;121.23;Le;121.13;121.23;0.22580543424943314;0.8278069017369155;5.733517167758018
p;121.23;121.31;prince;121.23;121.6;4.409139780035069;3.5300816532272266;14.296420097271413
R;121.31;121.4;prince;121.23;121.6;0.3111310643031198;2.666672358672973;14.296420097271413
e~;121.4;121.48;prince;121.23;121.6;0.06504344350056689;6.086719827202139;14.296420097271413
s;121.48;121.6;prince;121.23;121.6;0.002164637419715943;1.092413468298815;14.296420097271413
p;121.6;121.68;prit;121.6;121.81;4.409139780035069;3.5300816532272266;16.920857327402505
R;121.68;121.75;prit;121.6;121.81;0.3111310643031198;2.666672358672973;16.920857327402505
i;121.75;121.81;prit;121.6;121.81;0.06504344350056689;4.46083723299389;16.920857327402505
l;121.81;121.84;le;121.81;121.94;4.409139780035069;3.755260160408023;5.733517167758018
@;121.84;121.94;le;121.81;121.94;0.22580543424943314;0.8278069017369155;5.733517167758018
