phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_number;entropy_class;word_freq_log
R;159.52;159.56;ordre;159.41;159.63;0.023061778;2.259448294;132.5;5.6566277;581;1;7.049848549
d;159.56;159.59;ordre;159.41;159.63;0.006279992;0.836390783;132.5;5.6566277;581;1;7.049848549
R;159.59;159.63;ordre;159.41;159.63;0.004228592;0.674100089;132.5;5.6566277;581;1;7.049848549
E;159.63;159.67;exprès;159.63;160.03;4.40913978;4.079511579;27.06;4.5131407;582;-1;4.758089934
k;159.67;159.73;exprès;159.63;160.03;0.259769759;6.071133282;27.06;4.5131407;582;-1;4.758089934
s;159.73;159.78;exprès;159.63;160.03;0.007632122;0.106135728;27.06;4.5131407;582;-1;4.758089934
p;159.78;159.89;exprès;159.63;160.03;0.008729814;1.269542776;27.06;4.5131407;582;-1;4.758089934
R;159.89;159.92;exprès;159.63;160.03;0.004744857;2.900447641;27.06;4.5131407;582;-1;4.758089934
E;159.92;159.96;exprès;159.63;160.03;0.001452812;1.178106252;27.06;4.5131407;582;-1;4.758089934
z;159.96;160.03;exprès;159.63;160.03;0.000931957;5.437960088;27.06;4.5131407;582;-1;4.758089934
d;160.03;160.06;du;160.03;160.16;4.40913978;3.516593851;4394.7;7.601553;583;1;12.10154897
y;160.06;160.16;du;160.03;160.16;0.316459001;7.978437985;4394.7;7.601553;583;1;12.10154897
R;160.16;160.25;roi;160.16;160.59;4.40913978;5.400144139;166.9;5.96201;584;1;7.382840144
w;160.25;160.35;roi;160.16;160.59;0.095372902;7.897322039;166.9;5.96201;584;1;7.382840144
a;160.35;160.59;roi;160.16;160.59;0.001427553;0.976046416;166.9;5.96201;584;1;7.382840144
l;161.68;161.72;Le;161.68;161.72;4.40913978;3.75526016;16953.5;9.598977;585;1;14.04929552
Z;161.72;161.85;jeune;161.72;162.01;4.40913978;4.696626827;253.06;4.913304;586;-1;7.983335675
9;161.85;161.94;jeune;161.72;162.01;0.19875452;12.15444785;253.06;4.913304;586;-1;7.983335675
n;161.94;162.01;jeune;161.72;162.01;0.000938023;2.705400279;253.06;4.913304;586;-1;7.983335675
O;162.01;162.09;homme;162.01;162.14;4.40913978;7.778162152;781.11;7.567146;587;1;9.60938192
m;162.09;162.14;homme;162.01;162.14;0.023061778;10.7584668;781.11;7.567146;587;1;9.60938192
s;162.14;162.28;saisi;162.14;162.52;4.40913978;3.649530069;10.51;3.2811048;588;-1;3.393690764
E;162.28;162.33;saisi;162.14;162.52;0.279602377;3.475731199;10.51;3.2811048;588;-1;3.393690764
z;162.33;162.45;saisi;162.14;162.52;0.01735938;5.395852047;10.51;3.2811048;588;-1;3.393690764
i;162.45;162.52;saisi;162.14;162.52;0.00128505;1.85294659;10.51;3.2811048;588;-1;3.393690764
d;162.52;162.58;d’;162.52;162.58;4.40913978;3.516593851;1.11E-06;9.709318;589;1;9.0073
e;162.58;162.65;effroi;162.58;162.89;4.40913978;4.815820454;2.83;7.1661515;590;1;1.500802053
