,onset,offset,words
1075,279.18,279.25,et
1076,279.25,279.46,qu’il
1077,279.46,279.75499,pouvait
1078,279.75499,279.91,s’en
1079,279.91,280.35,aller
1080,280.35,281.01,
1081,281.01,281.52,Bientôt
1082,281.52,281.58,le
1083,281.58,281.97,second
1084,281.97,282.28,prince
1085,282.28,282.45,se
1086,282.45,282.64499,mit
1087,282.64499,282.77998,en
1088,282.77998,283.08,route
1089,283.08,283.51,
1090,283.51,283.57,et
1091,283.57,283.94,lorsqu’il
1092,283.94,284.22,arriva
1093,284.22,284.31,en
1094,284.31,284.59,face
1095,284.59,284.73,du
1096,284.73,285.09,chemin
1097,285.09,285.17,d’
1098,285.17,285.45,or
1099,285.45,285.5,où
1100,285.5,285.68,son
1101,285.68,285.99,cheval
1102,285.99,286.21,avait
1103,286.21,286.46,déjà
1104,286.46,286.83,posé
1105,286.83,286.88,le
1106,286.88,287.14,pied
1107,287.14,287.19,il
1108,287.19,287.22,se
1109,287.22,287.46499,dit
1110,287.46499,288.03,aussi
1111,288.03,288.43,
1112,288.43,288.64,Ce
1113,288.64,288.99,serait
1114,288.99,289.61,péché
1115,289.61,290.61,
1116,290.61,290.85,Le
1117,290.85,291.74,
1118,291.74,292.17,cheval
1119,292.17,292.51,pourrait
1120,292.51,292.55,l’
1121,292.55,293.3,endommager
1122,293.3,293.74,
1123,293.74,293.9,Et
1124,293.9,294.02,il
1125,294.02,294.42,tourna
1126,294.42,294.53,à
1127,294.53,295.04,gauche
1128,295.04,295.81,
1129,295.81,295.94,Mais
1130,295.94,296.03,une
1131,296.03,296.2,fois
1132,296.2,296.4,près
1133,296.4,296.45,de
1134,296.45,296.57,la
1135,296.57,297.02,porte
1136,297.02,297.21,
1137,297.21,297.31,il
1138,297.31,297.51,fut
1139,297.51,297.63,de
1140,297.63,297.85,même
1141,297.85,298.17,arrêté
1142,298.17,298.35,par
1143,298.35,298.44,les
1144,298.44,298.65,gens
1145,298.65,298.8,du
1146,298.8,299.15,palais
1147,299.15,299.27,qui
1148,299.27,299.47,lui
1149,299.47,299.64,dirent
1150,299.64,299.89,qu’il
1151,299.89,300.03,n’était
1152,300.03,300.25,pas
1153,300.25,300.64,le
1154,300.64,300.84,vrai
1155,300.84,301.65,prétendant
1156,301.65,301.93,
1157,301.93,302.1,et
1158,302.1,302.21,
1159,302.21,302.52,pouvait
1160,302.52,302.59,s’en
1161,302.59,302.94,retourner
1162,302.94,303.17,chez
1163,303.17,303.44,lui
1164,303.44,304.33,
1165,304.33,304.76,Enfin
1166,304.76,305.08,
1167,305.08,305.17,l’
1168,305.17,305.42,année
1169,305.42,305.71,étant
1170,305.71,306.24,complètement
1171,306.24,306.81,écoulée
1172,306.81,307.18,
1173,307.18,307.26,le
1174,307.26,307.5,jeune
1175,307.5,307.78,prince
1176,307.78,308.01,voulut
1177,308.01,308.44,sortir
1178,308.44,308.47,de
1179,308.47,308.56,la
1180,308.56,308.92,forêt
1181,308.92,309.08,pour
1182,309.08,309.24,aller
1183,309.24,309.6,chercher
1184,309.6,309.77,sa
1185,309.77,310.32,fiancée
1186,310.32,310.41,et
1187,310.41,310.78,oublier
1188,310.78,310.94,ses
1189,310.94,311.32,chagrins
1190,311.32,311.78,avec
1191,311.78,312.01,elle
1192,312.01,312.56,
1193,312.56,312.6,Il
1194,312.6,312.77,se
1195,312.77,313.2,dirigea
1196,313.2,313.41,donc
1197,313.41,313.58,vers
1198,313.58,313.68,le
1199,313.68,314.07,palais
1200,314.07,314.18,où
1201,314.18,314.3,il
1202,314.3,314.39,l’
1203,314.39,314.57,avait
1204,314.57,315.32,rencontrée
1205,315.32,316.06,
1206,316.06,316.24,et
1207,316.24,316.4,tout
1208,316.4,316.84,rempli
1209,316.84,316.87,de
1210,316.87,316.97,sa
1211,316.97,317.53,pensée
1212,317.53,317.63,il
1213,317.63,317.82,aurait
1214,317.82,318.18,déjà
1215,318.18,318.48,voulu
1216,318.48,318.81,être
1217,318.81,319.09,chez
1218,319.09,319.38,elle
1219,319.38,319.61,
1220,319.61,319.7,et
1221,319.7,319.82,ne
1222,319.82,320.31,regardait
1223,320.31,320.45,pas
1224,320.45,320.55,la
1225,320.55,320.79,route
1226,320.79,320.91,d’
1227,320.91,321.25,or
1228,321.25,321.75,
1229,321.75,321.92,son
1230,321.92,322.41,cheval
1231,322.41,322.74,avait
1232,322.74,323.02,pris
1233,323.02,323.46,juste
1234,323.46,323.59,le
1235,323.59,324.11,milieu
1236,324.11,325.13,
1237,325.13,325.5,et
1238,325.5,325.74,
1239,325.74,325.94,quand
1240,325.94,326.04,il
1241,326.04,326.49,fut
1242,326.49,326.54,
1243,326.54,326.91,devant
1244,326.91,327.03,la
1245,327.03,327.33,porte
1246,327.33,327.44,
1247,327.44,327.53,on
1248,327.53,327.65,la
1249,327.65,327.85,lui
1250,327.85,328.19,ouvrit
1251,328.19,328.48,toute
1252,328.48,328.86,grande
1253,328.86,329.11,
1254,329.11,329.2,et
1255,329.2,329.31,la
1256,329.31,329.82,princesse
1257,329.82,329.92,le
1258,329.92,330.2,reçut
1259,330.2,330.49,avec
1260,330.49,330.67,mille
1261,330.67,331.46,démonstrations
1262,331.46,331.5,de
1263,331.5,331.87,joie
1264,331.87,332.0,
1265,332.0,332.59,déclarant
1266,332.59,332.75,qu’il
1267,332.75,332.94,était
1268,332.94,333.16,son
1269,333.16,333.85,sauveur
1270,333.85,333.96,et
1271,333.96,334.09,le
1272,334.09,334.62,légitime
1273,334.62,335.11,seigneur
1274,335.11,335.2,du
1275,335.2,335.84,royaume
1276,335.84,337.1,
1277,337.1,337.24,Leur
1278,337.24,337.66,mariage
1279,337.66,337.84,fut
1280,337.84,338.33,célébré
1281,338.33,338.43,au
1282,338.43,338.75,milieu
1283,338.75,338.78,de
1284,338.78,338.83,l’
1285,338.83,339.32,allégresse
1286,339.32,339.99,générale
1287,339.99,340.68,
1288,340.68,340.92,après
1289,340.92,341.34,quoi
1290,341.34,341.51,
1291,341.51,341.59,la
1292,341.59,342.05,princesse
1293,342.05,342.48,raconta
1294,342.48,342.59,au
1295,342.59,342.92,prince
1296,342.92,343.01,que
1297,343.01,343.21,son
1298,343.21,343.48,père
1299,343.48,343.53,l’
1300,343.53,343.72,avait
1301,343.72,344.0,mandé
1302,344.0,344.33,auprès
1303,344.33,344.43,de
1304,344.43,344.59,lui
1305,344.59,344.63,et
1306,344.63,344.78,lui
1307,344.78,344.96,avait
1308,344.96,345.62,pardonné
1309,345.62,345.87,
1310,345.87,346.25,Il
1311,346.25,346.5,se
1312,346.5,346.81,rendit
1313,346.81,347.09,alors
1314,347.09,347.12,à
1315,347.12,347.29,la
1316,347.29,347.51,cour
1317,347.51,347.62,du
1318,347.62,347.87,vieux
1319,347.87,348.26,roi
1320,348.26,348.37,et
1321,348.37,348.53,lui
1322,348.53,348.82,apprit
1323,348.82,348.94,tout
1324,348.94,349.03,ce
1325,349.03,349.17,qui
1326,349.17,349.22,
1327,349.22,349.45,s’était
1328,349.45,349.89,passé
1329,349.89,350.15,comment
1330,350.15,350.29,ses
1331,350.29,350.65,frères
1332,350.65,350.69,l’
1333,350.69,350.92,avaient
1334,350.92,351.47,trompé
1335,351.47,351.55,et
1336,351.55,351.91,comment
1337,351.91,352.54,néanmoins
1338,352.54,352.69,
1339,352.69,352.84,il
1340,352.84,353.03,avait
1341,353.03,353.33,gardé
1342,353.33,353.39,le
1343,353.39,354.04,silence
1344,354.04,354.69,
1345,354.69,354.73,Le
1346,354.73,354.94,roi
1347,354.94,355.19,voulait
1348,355.19,355.24,
1349,355.24,355.58,punir
1350,355.58,355.69,les
1351,355.69,356.25,coupables
1352,356.25,356.57,
1353,356.57,356.92,mais
1354,356.92,357.06,ils
1355,357.06,357.33,s’étaient
1356,357.33,357.76,embarqués
1357,357.76,358.11,sur
1358,358.11,358.53,mer
1359,358.53,359.0,
1360,359.0,359.09,et
1361,359.09,359.27,avaient
1362,359.27,359.46,pris
1363,359.46,359.59,la
1364,359.59,359.99,fuite
1365,359.99,360.05,
1366,360.05,360.2,pour
1367,360.2,360.27,ne
1368,360.27,360.46,plus
1369,360.46,360.89,revenir
1370,360.89,360.97,de
1371,360.97,361.25,leur
1372,361.25,361.45,vie
1373,361.45,361.5227,
