phonemes;phoneme_onset;phoneme_offset;words;word_onset;word_offset;cohort_entropy;cohort_surprisal;word_freq;word_entropy_GPT;word_surprisal_GPT;word_number;entropy_class
e~;172.44;172.58;invention;172.44;173.19;4.409139780035069;7.361143335080646;16.804617061865724;0.16526927;19.345963;394;-1.0
v;172.58;172.61;invention;172.44;173.19;0.0329381505105428;3.007205269514397;16.804617061865724;0.16526927;19.345963;394;-1.0
a~;172.61;172.78;invention;172.44;173.19;0.005271323726297;3.9063301391229617;16.804617061865724;0.16526927;19.345963;394;-1.0
s;172.78;172.99;invention;172.44;173.19;0.0012373517358045;3.351301200875286;16.804617061865724;0.16526927;19.345963;394;-1.0
j;172.99;173.03;invention;172.44;173.19;0.0009255100944603;2.845448093229679;16.804617061865724;0.16526927;19.345963;394;-1.0
o~;173.03;173.19;invention;172.44;173.19;0.0009255100944603;2.845448093229679;16.804617061865724;0.16526927;19.345963;394;-1.0
t;173.65;173.72;Toutefois;173.65;174.34;4.409139780035069;3.99745621873046;17.35789060333669;3.8263621;18.540104;395;-1.0
u;173.72;173.81;Toutefois;173.65;174.34;0.1801079616834537;3.278416644151088;17.35789060333669;3.8263621;18.540104;395;-1.0
t;173.81;173.84;Toutefois;173.65;174.34;0.0249236905933185;1.4330917706911164;17.35789060333669;3.8263621;18.540104;395;-1.0
@;173.84;173.87;Toutefois;173.65;174.34;0.0009547778178592;2.8044400584848224;17.35789060333669;3.8263621;18.540104;395;-1.0
f;173.87;174.05;Toutefois;173.65;174.34;0.0009323041498154;2.7673321656068026;17.35789060333669;3.8263621;18.540104;395;-1.0
w;174.05;174.13;Toutefois;173.65;174.34;0.0009323041498154;2.767332165606803;17.35789060333669;3.8263621;18.540104;395;-1.0
a;174.13;174.34;Toutefois;173.65;174.34;0.0009323041498154;2.767332165606803;17.35789060333669;3.8263621;18.540104;395;-1.0
n;174.74;174.8;nous;174.74;174.98;4.409139780035069;4.963258404314488;7.562398085304746;2.879957;6.618202;396;-1.0
u;174.8;174.85;nous;174.74;174.98;0.2947261550779699;1.5022930543218338;7.562398085304746;2.879957;6.618202;396;-1.0
z;174.85;174.98;nous;174.74;174.98;0.0077431619726794;9.18779743345264;7.562398085304746;2.879957;6.618202;396;-1.0
a~;174.98;175.09;en;174.98;175.09;4.409139780035069;5.5578611269601135;6.5845242063489335;6.184379;6.5876527;397;1.0
a;175.14;175.28;avions;175.14;175.52;4.409139780035069;3.794193287838337;13.80370193653159;7.8176847;6.1598034;398;1.0
v;175.28;175.35;avions;175.14;175.52;0.2290040949793378;1.660654159802574;13.80370193653159;7.8176847;6.1598034;398;1.0
j;175.35;175.42;avions;175.14;175.52;0.0678906809470008;5.944876843470311;13.80370193653159;7.8176847;6.1598034;398;1.0
o~;175.42;175.52;avions;175.14;175.52;0.0026176443584239;0.3696875586994608;13.80370193653159;7.8176847;6.1598034;398;1.0
a;175.52;175.69;à;175.52;175.69;4.409139780035069;3.794193287838337;6.209354846536233;7.7732244;6.840506;399;1.0
p;175.69;175.72;peine;175.69;175.92;4.409139780035069;3.5300816532272266;12.164353771561933;5.6234097;1.506317;400;-1.0
E;175.72;175.85;peine;175.69;175.92;0.3111310643031199;4.618915031868997;12.164353771561933;5.6234097;1.506317;400;-1.0
n;175.85;175.92;peine;175.69;175.92;0.0184821073247751;6.391197087629152;12.164353771561933;5.6234097;1.506317;400;-1.0
f;175.92;176.04;fini;175.92;176.34;4.409139780035069;5.119777020762284;11.49182622681899;7.1093435;4.0273924;401;1.0
i;176.04;176.14;fini;175.92;176.34;0.1443510723472446;1.8983860241084427;11.49182622681899;7.1093435;4.0273924;401;1.0
n;176.14;176.2;fini;175.92;176.34;0.0402765998666145;3.665881921358909;11.49182622681899;7.1093435;4.0273924;401;1.0
i;176.2;176.34;fini;175.92;176.34;0.0050126488153007;0.6171545120781134;11.49182622681899;7.1093435;4.0273924;401;1.0
a;176.34;176.44;avec;176.34;176.61;4.409139780035069;3.794193287838337;7.927597698041188;3.3428392;1.23325;402;-1.0
v;176.44;176.49;avec;176.34;176.61;0.2290040949793378;1.660654159802574;7.927597698041188;3.3428392;1.23325;402;-1.0
E;176.49;176.56;avec;176.34;176.61;0.0678906809470008;0.2283406347506437;7.927597698041188;3.3428392;1.23325;402;-1.0
k;176.56;176.61;avec;176.34;176.61;0.0335738898199015;0.0185394136993344;7.927597698041188;3.3428392;1.23325;402;-1.0
n;176.61;176.69;nos;176.61;176.76;4.409139780035069;4.963258404314488;10.74765619395295;4.413902;5.4067345;403;-1.0
o;176.69;176.76;nos;176.61;176.76;0.2947261550779699;8.234981653772715;10.74765619395295;4.413902;5.4067345;403;-1.0
m;176.76;176.85;manifestations;176.76;177.73;4.409139780035069;4.216572460592083;18.226996536485736;9.163238;14.707246;404;1.0
a;176.85;176.93;manifestations;176.76;177.73;0.2093762024126659;3.509233286394972;18.226996536485736;9.163238;14.707246;404;1.0
n;176.93;176.97;manifestations;176.76;177.73;0.0253246519836843;3.618593848409205;18.226996536485736;9.163238;14.707246;404;1.0
i;176.97;177.05;manifestations;176.76;177.73;0.0032938058848847;1.6269062556642813;18.226996536485736;9.163238;14.707246;404;1.0
f;177.05;177.14;manifestations;176.76;177.73;0.001822616206574;1.994400819896579;18.226996536485736;9.163238;14.707246;404;1.0
E;177.14;177.21;manifestations;176.76;177.73;0.0011629580689909;1.4852263275464197;18.226996536485736;9.163238;14.707246;404;1.0
s;177.21;177.28;manifestations;176.76;177.73;0.0011629580689909;1.4852263275464197;18.226996536485736;9.163238;14.707246;404;1.0
t;177.28;177.31;manifestations;176.76;177.73;0.0011629580689909;1.4852263275464197;18.226996536485736;9.163238;14.707246;404;1.0
a;177.31;177.42;manifestations;176.76;177.73;0.0011709218606153;3.026158547909388;18.226996536485736;9.163238;14.707246;404;1.0
s;177.42;177.55;manifestations;176.76;177.73;0.000941131372838;2.673083055701095;18.226996536485736;9.163238;14.707246;404;1.0
j;177.55;177.58;manifestations;176.76;177.73;0.000941131372838;2.673083055701095;18.226996536485736;9.163238;14.707246;404;1.0
o~;177.58;177.73;manifestations;176.76;177.73;0.000941131372838;2.673083055701095;18.226996536485736;9.163238;14.707246;404;1.0
d;177.73;177.76;de;177.73;177.82;4.409139780035069;3.5165938505373138;5.160477121150187;6.354192;3.678719;405;1.0
@;177.76;177.82;de;177.73;177.82;0.3164590011854679;0.605428293204068;5.160477121150187;6.354192;3.678719;405;1.0
t;177.82;177.91;triomphe;177.82;178.43;4.409139780035069;3.99745621873046;16.34851807358745;8.120847;10.3284445;406;1.0
R;177.91;177.96;triomphe;177.82;178.43;0.1801079616834537;1.0022456348444524;16.34851807358745;8.120847;10.3284445;406;1.0
i;177.96;178.1;triomphe;177.82;178.43;0.0902105783922021;6.2697115978001925;16.34851807358745;8.120847;10.3284445;406;1.0
