,onset,offset,phones
1122,113.85,114.21,<p:>
1123,114.21,114.28,E
1124,114.28,114.31,h
1125,114.31,114.35,E
1126,114.35,114.4,t
1127,114.4,114.44,h
1128,114.44,114.6,o:
1129,114.6,114.67,r
1130,114.67,114.71,n
1131,114.71,114.76,t
1132,114.76,114.81,j
1133,114.81,114.88,b
1134,114.88,115.04,Ei
1135,115.04,115.08,e:
1136,115.08,115.13,N
1137,115.13,115.19,h
1138,115.19,115.26,A
1139,115.26,115.39,t
1140,115.39,116.63,<p:>
1141,116.63,116.66,n
1142,116.66,116.7,y
1143,116.7,116.73,b
1144,116.73,116.76,E
1145,116.76,116.79,N
1146,116.79,116.89,I
1147,116.89,116.93,k
1148,116.93,116.97,@
1149,116.97,117.0,d
1150,117.0,117.03,h
1151,117.03,117.46,e:
1152,117.46,117.49,r
1153,117.49,117.56,t
1154,117.56,117.6,j
1155,117.6,117.71,z
1156,117.71,117.88,Ei
1157,117.88,117.93,h
1158,117.93,118.23,Ei
1159,118.23,120.11,<p:>
1160,120.11,120.19,E
1161,120.19,120.33,m
1162,120.33,120.37,n
1163,120.37,120.47,y
1164,120.47,120.61,I
1165,120.61,120.69,z
1166,120.69,120.72,@
1167,120.72,120.76,t
1168,120.76,120.83,<p:>
1169,120.83,120.86,t
1170,120.86,121.12,Ei
1171,121.12,121.17,t
1172,121.17,121.22,<p:>
1173,121.22,121.26,t
1174,121.26,121.29,A
1175,121.29,121.33,d
1176,121.33,121.37,I
1177,121.37,121.4,k
1178,121.4,121.45,<p:>
1179,121.45,121.48,n
1180,121.48,121.52,a:
1181,121.52,121.66,h
1182,121.66,121.76,9y
1183,121.76,121.85,s
1184,121.85,121.95,x
1185,121.95,122.11,a:
1186,122.11,122.59,<p:>
1187,122.59,122.68,E
1188,122.68,122.74,n
1189,122.74,122.79,e:
1190,122.79,122.82,n
1191,122.82,122.93,s
1192,122.93,123.0,k
1193,123.0,123.26,Ei
1194,123.26,123.29,k
1195,123.29,123.35,<p:>
1196,123.35,123.38,h
1197,123.38,123.44,u
1198,123.44,123.48,m
1199,123.48,123.61,Ei
1200,123.61,123.64,b
1201,123.64,123.67,r
1202,123.67,123.79,u
1203,123.79,123.84,r
1204,123.84,123.9,s
1205,123.9,123.93,t
1206,123.93,123.99,<p:>
1207,123.99,124.05,m
1208,124.05,124.1,a:
1209,124.1,124.29,k
1210,124.29,124.38,@
1211,124.38,126.79,<p:>
1212,126.79,126.86,t
1213,126.86,126.89,Y
1214,126.89,126.92,n
1215,126.92,127.02,Ei
1216,127.02,127.2,a:
1217,127.2,127.23,N
1218,127.23,127.33,k
1219,127.33,127.38,w
1220,127.38,127.49,A
1221,127.49,127.63,m
1222,127.63,127.68,<p:>
1223,127.68,127.74,h
1224,127.74,127.81,A
1225,127.81,127.84,d
1226,127.84,127.88,@
1227,127.88,127.97,z
1228,127.97,128.01,@
1229,128.01,128.09,n
1230,128.09,128.14,b
1231,128.14,128.17,r
1232,128.17,128.35,u
1233,128.35,128.38,r
1234,128.38,128.5,s
1235,128.5,128.54,f
1236,128.54,128.58,A
1237,128.58,128.61,n
1238,128.61,128.69,h
1239,128.69,128.72,Y
1240,128.72,128.75,n
1241,128.75,128.87,z
1242,128.87,128.92,I
1243,128.92,129.02,l
1244,129.02,129.07,f
1245,129.07,129.1,@
1246,129.1,129.18,E
1247,129.18,129.33,x
1248,129.33,129.49,Au
1249,129.49,129.57,t
1250,129.57,129.62,@
1251,129.62,129.7,m
1252,129.7,129.79,o:
1253,129.79,129.82,j
1254,129.82,129.9,h
1255,129.9,130.0,9y
1256,130.0,130.08,s
1257,130.08,130.15,x
1258,130.15,130.19,@
1259,130.19,130.24,b
1260,130.24,130.47,Au
1261,130.47,130.53,t
1262,130.53,130.99,<p:>
1263,130.99,131.06,E
1264,131.06,131.15,l
1265,131.15,131.31,e:
1266,131.31,131.34,v
1267,131.34,131.4,d
1268,131.4,131.47,@
1269,131.47,131.52,n
1270,131.52,131.56,l
1271,131.56,131.73,e:
1272,131.73,131.84,f
1273,131.84,131.88,@
1274,131.88,131.93,t
1275,131.93,131.99,j
1276,131.99,132.03,@
1277,132.03,132.12,v
1278,132.12,132.18,A
1279,132.18,132.26,v
1280,132.26,132.29,r
1281,132.29,132.43,o:
1282,132.43,132.46,l
1283,132.46,132.49,@
1284,132.49,132.57,k
1285,132.57,132.6,@
1286,132.6,132.7,f
1287,132.7,132.73,r
1288,132.73,132.83,A
1289,132.83,132.88,n
1290,132.88,133.13,s
1291,133.13,134.54,<p:>
1292,134.54,134.63,Ei
1293,134.63,134.74,x
1294,134.74,134.78,I
1295,134.78,134.89,N
1296,134.89,134.93,b
1297,134.93,134.97,Ei
1298,134.97,135.05,h
1299,135.05,135.11,E
1300,135.11,135.19,n
1301,135.19,135.32,b
1302,135.32,135.41,I
1303,135.41,135.5,n
1304,135.5,135.58,@
1305,135.58,136.09,<p:>
1306,136.09,136.12,m
1307,136.12,136.22,a:
1308,136.22,136.25,r
1309,136.25,136.28,O
1310,136.28,136.31,m
1311,136.31,136.35,d
1312,136.35,136.45,A
1313,136.45,136.52,t
1314,136.52,136.59,h
1315,136.59,136.82,Ei
1316,136.82,136.86,I
1317,136.86,136.91,m
1318,136.91,136.97,@
1319,136.97,137.0,v
1320,137.0,137.03,@
1321,137.03,137.16,s
1322,137.16,137.19,l
1323,137.19,137.32,e:
1324,137.32,137.39,t
1325,137.39,137.42,@
1326,137.42,137.51,j
1327,137.51,137.59,A
1328,137.59,137.71,s
1329,137.71,137.75,w
1330,137.75,137.89,A
1331,137.89,138.05,s
1332,138.05,138.18,<p:>
1333,138.18,138.21,@
1334,138.21,138.24,t
1335,138.24,138.34,s
1336,138.34,138.42,x
1337,138.42,138.46,u
1338,138.46,138.54,n
1339,138.54,138.58,@
1340,138.58,138.63,G
1341,138.63,138.66,@
1342,138.66,138.69,h
1343,138.69,138.77,u
1344,138.77,138.85,t
1345,138.85,138.9,j
1346,138.9,138.96,O
1347,138.96,139.02,p
1348,139.02,139.12,s
1349,139.12,139.15,@
1350,139.15,139.18,n
1351,139.18,139.24,h
1352,139.24,139.39,o:
1353,139.39,139.45,f
1354,139.45,139.5,t
1355,139.5,139.54,h
1356,139.54,139.66,A
1357,139.66,139.73,t
1358,139.73,140.01,<p:>
1359,140.01,140.11,E
1360,140.11,140.14,n
1361,140.14,140.17,d
1362,140.17,140.2,E
1363,140.2,140.26,n
1364,140.26,140.41,Au
1365,140.41,140.5,d
1366,140.5,140.56,@
1367,140.56,140.61,n
1368,140.61,140.65,r
1369,140.65,140.78,A
1370,140.78,140.84,n
1371,140.84,140.96,s
1372,140.96,141.06,l
1373,141.06,141.17,O
1374,141.17,141.33,m
1375,141.33,141.69,<p:>
1376,141.69,141.77,w
1377,141.77,141.82,I
1378,141.82,141.89,l
1379,141.89,141.94,d
1380,141.94,141.97,@
1381,141.97,142.07,z
1382,142.07,142.12,Ei
1383,142.12,142.18,h
1384,142.18,142.21,E
1385,142.21,142.25,m
1386,142.25,142.28,n
1387,142.28,142.4,i
1388,142.4,142.44,t
1389,142.44,142.54,f
1390,142.54,142.57,O
1391,142.57,142.64,r
1392,142.64,142.67,Y
1393,142.67,142.73,n
1394,142.73,142.76,b
1395,142.76,142.8,r
1396,142.8,142.91,u
1397,142.91,142.94,d
1398,142.94,143.02,@
1399,143.02,143.05,E
1400,143.05,143.1,r
1401,143.1,143.22,k
1402,143.22,143.32,E
1403,143.32,143.39,n
1404,143.39,143.5,@
1405,143.5,143.54,n
1406,143.54,144.98,<p:>
1407,144.98,145.03,s
1408,145.03,145.07,Ei
1409,145.07,145.2,s
1410,145.2,145.25,p
1411,145.25,145.39,O
1412,145.39,145.43,t
1413,145.43,145.48,@
1414,145.48,145.55,E
1415,145.55,145.58,n
1416,145.58,145.67,z
1417,145.67,145.86,Ei
1418,145.86,145.9,d
1419,145.9,145.99,@
1420,145.99,146.75,<p:>
1421,146.75,146.79,x
1422,146.79,146.9,e:
1423,146.9,146.93,f
1424,146.93,147.01,j
1425,147.01,147.13,Ei
1426,147.13,147.18,j
1427,147.18,147.37,9y
1428,147.37,147.4,t
1429,147.4,147.49,f
1430,147.49,147.52,O
1431,147.52,147.55,r
1432,147.55,147.63,O
1433,147.63,147.68,n
1434,147.68,147.75,z
1435,147.75,147.82,@
1436,147.82,147.88,b
1437,147.88,147.95,r
1438,147.95,148.04,u
1439,148.04,148.07,d
1440,148.07,148.19,@
1441,148.19,148.22,r
1442,148.22,148.49,<p:>
1443,148.49,148.52,d
1444,148.52,148.59,i
1445,148.59,148.73,z
1446,148.73,148.8,I
1447,148.8,148.92,l
1448,148.92,148.98,v
1449,148.98,149.01,@
1450,149.01,149.1,E
1451,149.1,149.2,x
1452,149.2,149.35,Au
1453,149.35,149.41,t
1454,149.41,149.5,f
1455,149.5,149.58,@
1456,149.58,149.63,w
1457,149.63,149.72,i
1458,149.72,149.76,r
1459,149.76,149.88,@
1460,149.88,149.91,p
1461,149.91,150.01,E
1462,150.01,150.06,n
1463,150.06,150.11,@
1464,150.11,150.21,G
1465,150.21,150.34,r
1466,150.34,150.38,u
1467,150.38,150.43,t
1468,150.43,150.47,@
1469,150.47,150.55,x
1470,150.55,150.59,@
1471,150.59,150.64,l
1472,150.64,150.72,Y
1473,150.72,150.79,k
1474,150.79,150.89,s
1475,150.89,151.01,O
1476,151.01,151.1,x
1477,151.1,151.22,t
1478,151.22,151.51,<p:>
1479,151.51,151.68,n
1480,151.68,152.12,e:
1481,152.12,152.15,n
1482,152.15,152.52,<p:>
1483,152.52,152.56,d
1484,152.56,152.62,i
1485,152.62,152.69,k
1486,152.69,152.75,O
1487,152.75,152.81,m
1488,152.81,152.84,t
1489,152.84,152.94,z
1490,152.94,153.1,e:
1491,153.1,153.17,k
1492,153.17,153.2,@
1493,153.2,153.27,I
1494,153.27,153.3,n
1495,153.3,153.36,v
1496,153.36,153.45,O
1497,153.45,153.55,l
1498,153.55,153.61,p
1499,153.61,153.64,r
1500,153.64,153.84,A
1501,153.84,153.92,x
1502,153.92,153.97,<p:>
1503,153.97,154.1,A
1504,154.1,154.29,s
1505,154.29,154.56,<p:>
1506,154.56,154.63,@
1507,154.63,154.8,n
1508,154.8,154.85,m
1509,154.85,154.92,A
1510,154.92,155.0,x
1511,155.0,155.08,t
1512,155.08,155.11,@
1513,155.11,155.19,G
1514,155.19,155.33,k
1515,155.33,155.48,o:
1516,155.48,155.52,n
1517,155.52,155.56,I
1518,155.56,155.64,N
1519,155.64,155.82,a:
1520,155.82,155.85,N
1521,155.85,155.94,G
1522,155.94,155.97,@
1523,155.97,156.02,r
1524,156.02,156.19,e:
1525,156.19,156.25,d
1526,156.25,156.3,@
1527,156.3,156.63,<p:>
1528,156.63,156.73,E
1529,156.73,156.77,J
1530,156.77,156.9,n
1531,156.9,157.01,i
1532,157.01,157.06,t
1533,157.06,157.14,A
1534,157.14,157.22,z
1535,157.22,157.25,@
1536,157.25,157.32,m
1537,157.32,157.38,b
1538,157.38,157.55,e:
1539,157.55,157.6,d
1540,157.6,157.65,@
1541,157.65,157.7,l
1542,157.7,157.86,a:
1543,157.86,158.0,r
1544,158.0,158.6,<p:>
1545,158.6,158.71,E
1546,158.71,158.82,z
1547,158.82,158.86,Ei
1548,158.86,158.93,j
1549,158.93,159.03,u
1550,159.03,159.11,G
1551,159.11,159.17,@
1552,159.17,159.25,h
1553,159.25,159.3,E
1554,159.3,159.36,m
1555,159.36,159.41,d
1556,159.41,159.49,@
1557,159.49,159.54,d
1558,159.54,159.66,2:
1559,159.66,159.72,r
1560,159.72,159.96,9y
1561,159.96,160.07,t
1562,160.07,161.41,<p:>
1563,161.41,161.47,t
1564,161.47,161.5,Y
1565,161.5,161.53,n
1566,161.53,161.56,w
1567,161.56,161.61,E
1568,161.61,161.65,r
1569,161.65,161.68,t
1570,161.68,161.75,Ei
1571,161.75,161.8,<p:>
1572,161.8,161.85,k
1573,161.85,161.91,w
1574,161.91,162.1,a:
1575,162.1,162.18,t
1576,162.18,162.38,<p:>
1577,162.38,162.46,E
1578,162.46,162.49,n
1579,162.49,162.53,Ei
1580,162.53,162.62,k
1581,162.62,162.65,l
1582,162.65,162.7,O
1583,162.7,162.74,p
1584,162.74,162.82,t
1585,162.82,162.86,@
1586,162.86,163.01,s
1587,163.01,163.2,o:
1588,163.2,163.25,l
1589,163.25,163.31,A
1590,163.31,163.4,N
1591,163.4,163.44,O
1592,163.44,163.52,p
1593,163.52,163.58,s
1594,163.58,163.61,@
1595,163.61,163.64,n
1596,163.64,163.72,r
1597,163.72,163.82,A
1598,163.82,163.88,n
1599,163.88,164.0,s
1600,164.0,164.03,@
1601,164.03,164.14,l
1602,164.14,164.39,<p:>
1603,164.39,164.42,t
1604,164.42,164.47,O
1605,164.47,164.55,t
1606,164.55,164.6,@
1607,164.6,164.64,r
1608,164.64,164.67,h
1609,164.67,164.74,O
1610,164.74,164.8,n
1611,164.8,164.83,@
1612,164.83,164.9,t
1613,164.9,165.03,f
1614,165.03,165.22,Ei
1615,165.22,165.25,f
1616,165.25,165.3,t
1617,165.3,165.34,@
1618,165.34,165.38,x
1619,165.38,165.5,m
1620,165.5,165.6,A
1621,165.6,165.66,n
1622,165.66,165.75,I
1623,165.75,165.78,N
1624,165.78,165.83,t
1625,165.83,165.92,x
1626,165.92,165.95,@
1627,165.95,166.0,l
1628,166.0,166.07,I
1629,166.07,166.13,t
1630,166.13,166.25,f
1631,166.25,166.31,o:
1632,166.31,166.34,@
1633,166.34,166.39,m
1634,166.39,166.48,s
1635,166.48,166.53,t
1636,166.53,166.61,O
1637,166.61,166.64,n
1638,166.64,166.68,d
1639,166.68,166.71,@
1640,166.71,168.73,<p:>
1641,168.73,168.76,h
1642,168.76,168.84,Ei
1643,168.84,168.92,G
1644,168.92,168.96,@
1645,168.96,169.02,m
1646,169.02,169.08,b
1647,169.08,169.26,o:
1648,169.26,169.33,t
1649,169.33,169.4,@
1650,169.4,169.44,h
1651,169.44,169.48,Y
1652,169.48,169.51,n
1653,169.51,169.56,t
1654,169.56,169.61,h
1655,169.61,169.77,9y
1656,169.77,169.85,s
1657,169.85,169.95,f
1658,169.95,170.02,A
1659,170.02,170.08,z
1660,170.08,170.12,@
1661,170.12,170.18,n
1662,170.18,170.22,b
1663,170.22,170.25,r
1664,170.25,170.37,u
1665,170.37,170.4,d
1666,170.4,170.43,@
1667,170.43,170.52,s
1668,170.52,170.55,t
1669,170.55,170.62,O
1670,170.62,170.67,m
1671,170.67,170.8,s
1672,170.8,170.85,I
1673,170.85,170.94,N
1674,170.94,170.97,@
1675,170.97,171.05,l
1676,171.05,171.13,@
1677,171.13,171.46,<p:>
1678,171.46,171.55,E
1679,171.55,171.6,n
1680,171.6,171.65,<p:>
1681,171.65,171.74,t
1682,171.74,171.8,w
1683,171.8,171.99,e:
1684,171.99,172.1,s
1685,172.1,172.29,Au
1686,172.29,172.34,d
1687,172.34,172.44,E
1688,172.44,172.61,h
1689,172.61,172.73,a:
1690,172.73,172.8,z
1691,172.8,172.83,@
1692,172.83,172.91,l
1693,172.91,172.95,r
1694,172.95,173.04,u
1695,173.04,173.07,d
1696,173.07,173.1,@
1697,173.1,173.18,m
1698,173.18,173.32,e:
1699,173.32,173.37,n
1700,173.37,173.52,e:
1701,173.52,173.59,m
1702,173.59,173.63,@
1703,173.63,173.86,<p:>
1704,173.86,173.94,E
1705,173.94,173.97,n
1706,173.97,174.04,d
1707,174.04,174.24,o:
1708,174.24,174.32,v
1709,174.32,174.35,@
1710,174.35,174.38,r
1711,174.38,174.43,m
1712,174.43,174.5,u
1713,174.5,174.53,d
1714,174.53,174.56,@
1715,174.56,174.64,x
1716,174.64,174.7,@
1717,174.7,174.77,r
1718,174.77,174.85,A
1719,174.85,174.96,k
1720,174.96,174.99,@
1721,174.99,175.07,s
1722,175.07,175.1,t
1723,175.1,175.13,@
1724,175.13,175.32,h
1725,175.32,175.4,ui
1726,175.4,175.46,t
1727,175.46,175.53,f
1728,175.53,175.56,A
1729,175.56,175.61,n
1730,175.61,175.75,h
1731,175.75,175.78,Y
1732,175.78,175.81,n
1733,175.81,175.9,r
1734,175.9,175.99,Y
1735,175.99,176.06,x
1736,176.06,176.29,<p:>
1737,176.29,176.42,z
1738,176.42,176.45,Y
1739,176.45,176.63,l
1740,176.63,176.69,A
1741,176.69,176.81,N
1742,176.81,176.85,w
1743,176.85,176.92,A
1744,176.92,176.95,r
1745,176.95,177.0,@
1746,177.0,177.04,m
1747,177.04,177.16,s
1748,177.16,177.19,t
1749,177.19,177.22,r
1750,177.22,177.3,i
1751,177.3,177.4,m
1752,177.4,177.44,@
1753,177.44,177.88,<p:>
1754,177.88,177.93,t
1755,177.93,177.98,O
1756,177.98,178.03,t
1757,178.03,178.11,s
1758,178.11,178.28,Ei
1759,178.28,178.31,w
1760,178.31,178.37,I
1761,178.37,178.45,s
1762,178.45,178.52,t
1763,178.52,178.59,@
1764,178.59,178.62,w
1765,178.62,178.71,i
1766,178.71,178.75,h
1767,178.75,178.87,Ei
1768,178.87,178.93,w
1769,178.93,179.02,A
1770,179.02,179.25,s
1771,179.25,181.28,<p:>
1772,181.28,181.35,E
1773,181.35,181.43,k
1774,181.43,181.46,w
1775,181.46,181.55,A
1776,181.55,181.6,m
1777,181.6,181.63,@
1778,181.63,181.67,n
1779,181.67,181.75,h
1780,181.75,181.89,e:
1781,181.89,181.95,v
1782,181.95,181.98,@
1783,181.98,182.04,x
1784,182.04,182.2,O
1785,182.2,182.24,p
1786,182.24,182.33,s
1787,182.33,182.37,t
1788,182.37,182.59,o:
1789,182.59,182.62,t
1790,182.62,182.73,j
1791,182.73,182.8,@
1792,182.8,183.29,<p:>
1793,183.29,183.34,d
1794,183.34,183.37,@
1795,183.37,183.42,n
1796,183.42,183.45,m
1797,183.45,183.54,E
1798,183.54,183.58,n
1799,183.58,183.68,s
1800,183.68,183.72,x
1801,183.72,183.77,@
1802,183.77,183.83,l
1803,183.83,183.93,i
1804,183.93,183.97,p
1805,183.97,184.01,@
1806,184.01,184.08,t
1807,184.08,184.15,@
1808,184.15,184.24,h
1809,184.24,184.48,o:
1810,184.48,184.52,p
1811,184.52,184.76,<p:>
1812,184.76,184.85,O
1813,184.85,184.88,m
1814,184.88,184.93,d
1815,184.93,184.97,@
1816,184.97,185.07,t
1817,185.07,185.1,w
1818,185.1,185.18,e:
1819,185.18,185.29,m
1820,185.29,185.39,A
1821,185.39,185.46,n
1822,185.46,185.49,@
1823,185.49,185.59,I
1824,185.59,185.67,n
1825,185.67,185.72,Y
1826,185.72,185.81,n
1827,185.81,185.84,n
1828,185.84,186.02,o:
1829,186.02,186.05,t
1830,186.05,186.11,t
1831,186.11,186.14,@
1832,186.14,186.29,<p:>
1833,186.29,186.32,h
1834,186.32,186.36,u
1835,186.36,186.48,l
1836,186.48,186.53499,p
1837,186.53499,186.62998,t
1838,186.62998,186.71,k
1839,186.71,186.9,o:
1840,186.9,186.97,m
1841,186.97,187.07,@
1842,187.07,187.48,<p:>
1843,187.48,187.55,m
1844,187.55,187.58,A
1845,187.58,187.65,r
1846,187.65,187.71,z
1847,187.71,187.75,Ei
1848,187.75,187.8,<p:>
1849,187.8,187.85,k
1850,187.85,187.95,O
1851,187.95,188.02,n
1852,188.02,188.06,d
1853,188.06,188.16,@
1854,188.16,188.19,t
1855,188.19,188.29,e:
1856,188.29,188.34,G
1857,188.34,188.37,@
1858,188.37,188.41,@
1859,188.41,188.5,s
1860,188.5,188.6,O
1861,188.6,188.63,l
1862,188.63,188.67,d
1863,188.67,188.82,a:
1864,188.82,188.9,t
1865,188.9,188.93,@
1866,188.93,188.99,n
1867,188.99,189.04,i
1868,189.04,189.08,t
1869,189.08,189.12,s
1870,189.12,189.31,9y
1871,189.31,189.37,t
1872,189.37,189.41,r
1873,189.41,189.51,I
1874,189.51,189.59,x
1875,189.59,189.7,t
1876,189.7,189.77,@
1877,189.77,190.83,<p:>
1878,190.83,190.9,E
1879,190.9,190.93,r
1880,190.93,190.96,w
1881,190.96,190.99,E
1882,190.99,191.04,t
1883,191.04,191.13,m
1884,191.13,191.17,E
1885,191.17,191.27,l
1886,191.27,191.31,d
1887,191.31,191.35,I
1888,191.35,191.39,N
1889,191.39,191.48,v
1890,191.48,191.57,A
1891,191.57,191.63,t
1892,191.63,191.7,x
1893,191.7,191.73,@
1894,191.73,191.83,f
1895,191.83,191.9,A
1896,191.9,191.95,l
1897,191.95,192.05,x
1898,192.05,192.08,@
1899,192.08,192.13,m
1900,192.13,192.27,a:
1901,192.27,192.35,k
1902,192.35,192.39,t
1903,192.39,192.42,A
1904,192.42,192.45,n
1905,192.45,192.48,d
1906,192.48,192.51,E
1907,192.51,192.62,k
1908,192.62,192.8,o:
1909,192.8,192.86,n
1910,192.86,192.89,I
1911,192.89,193.0,N
1912,193.0,193.49,<p:>
1913,193.49,193.57,h
1914,193.57,193.68,Ei
1915,193.68,193.9,E
1916,193.9,193.94,r
1917,193.94,194.0,G
1918,194.0,194.03,@
1919,194.03,194.09,d
1920,194.09,194.13,@
1921,194.13,194.25,z
1922,194.25,194.32,I
1923,194.32,194.41,x
1924,194.41,194.65,<p:>
1925,194.65,194.75,E
1926,194.75,194.8,l
1927,194.8,194.9,i
1928,194.9,194.94,t
1929,194.94,194.99,@
1930,194.99,195.07,k
1931,195.07,195.18,A
1932,195.18,195.22,p
1933,195.22,195.26,i
1934,195.26,195.35,t
1935,195.35,195.53,Ei
1936,195.53,195.6,N
1937,195.6,195.65,m
1938,195.65,195.7,E
1939,195.7,195.75,t
1940,195.75,195.82,z
1941,195.82,195.85,@
1942,195.85,195.89,n
1943,195.89,195.93,m
1944,195.93,196.01,A
1945,196.01,196.07,n
1946,196.07,196.16,s
1947,196.16,196.22,x
1948,196.22,196.28,A
1949,196.28,196.37,p
1950,196.37,196.4,@
1951,196.4,196.6,9y
1952,196.6,196.75,t
1953,196.75,196.78,r
1954,196.78,196.81,Y
1955,196.81,196.95,k
1956,196.95,197.04,@
1957,197.04,198.08,<p:>
1958,198.08,198.14,m
1959,198.14,198.19,a:
1960,198.19,198.24,r
1961,198.24,198.28,d
1962,198.28,198.31,@
1963,198.31,198.36,m
1964,198.36,198.44,A
1965,198.44,198.49,m
1966,198.49,198.53,E
1967,198.53,198.58,t
1968,198.58,198.61,d
1969,198.61,198.64,E
1970,198.64,198.67,r
1971,198.67,198.76,A
1972,198.76,198.8,n
1973,198.8,198.92,s
1974,198.92,198.95,@
1975,198.95,199.09,l
1976,199.09,199.36,<p:>
1977,199.36,199.4,h
1978,199.4,199.47,A
1979,199.47,199.5,d
1980,199.5,199.6,d
1981,199.6,199.76,a:
1982,199.76,199.8,d
1983,199.8,199.86,l
1984,199.86,199.89,@
1985,199.89,199.96,g
1986,199.96,199.99,m
1987,199.99,200.05,e:
1988,200.05,200.14,m
1989,200.14,200.23,A
1990,200.23,200.27,n
1991,200.27,200.36,s
1992,200.36,200.43,x
1993,200.43,200.52,A
1994,200.52,200.57,p
1995,200.57,200.6,@
1996,200.6,200.63,n
1997,200.63,200.68,b
1998,200.68,200.89,Ei
1999,200.89,200.93,e:
2000,200.93,200.98,n
2001,200.98,201.04,E
2002,201.04,201.22,s
2003,201.22,201.25,l
2004,201.25,201.31,u
2005,201.31,201.36,x
2006,201.36,201.42,d
2007,201.42,201.45,E
2008,201.45,201.53,N
2009,201.53,201.56,k
2010,201.56,201.63,A
2011,201.63,201.7,p
2012,201.7,201.74,i
2013,201.74,201.83,t
2014,201.83,202.09,Ei
2015,202.09,202.15,m
2016,202.15,202.19,E
2017,202.19,202.27,d
2018,202.27,202.3,@
2019,202.3,202.39,z
2020,202.39,202.55,Ei
2021,202.55,202.6,n
2022,202.6,202.63,@
2023,202.63,202.74,t
2024,202.74,202.78,r
2025,202.78,202.88,Y
2026,202.88,203.0,x
2027,203.0,203.34,<p:>
2028,203.34,203.38,d
2029,203.38,203.46,A
2030,203.46,203.51,t
2031,203.51,203.58,s
2032,203.58,203.61,@
2033,203.61,203.64,m
2034,203.64,203.68,E
2035,203.68,203.71,t
2036,203.71,203.79,@
2037,203.79,203.85,b
2038,203.85,203.89,l
2039,203.89,203.95,u
2040,203.95,204.04,d
2041,204.04,204.1,n
2042,204.1,204.28,9:
2043,204.28,204.37,z
2044,204.37,204.4,@
2045,204.4,204.43,m
2046,204.43,204.51,u
2047,204.51,204.59,s
2048,204.59,204.65,t
2049,204.65,204.69,A
2050,204.69,204.75,f
2051,204.75,204.85,t
2052,204.85,204.89,r
2053,204.89,204.93,E
2054,204.93,205.08,k
2055,205.08,205.2,@
2056,205.2,206.07,<p:>
2057,206.07,206.1,d
2058,206.1,206.48,<p:>
2059,206.48,206.6,k
2060,206.6,206.72,o:
2061,206.72,206.77,n
2062,206.77,206.8,I
2063,206.8,206.85,N
2064,206.85,206.96,s
2065,206.96,207.21,Ei
2066,207.21,207.59,<p:>
2067,207.59,207.66,w
2068,207.66,207.84,Ei
2069,207.84,207.98,s
2070,207.98,208.05,Y
2071,208.05,208.09,l
2072,208.09,208.15,@
2073,208.15,208.18,d
2074,208.18,208.24,i
2075,208.24,208.27,n
2076,208.27,208.33,l
2077,208.33,208.44,A
2078,208.44,208.51,n
2079,208.51,208.55,d
2080,208.55,208.59,l
2081,208.59,208.76,o:
2082,208.76,208.82,p
2083,208.82,208.85,@
2084,208.85,208.88,r
2085,208.88,208.94,t
2086,208.94,209.01,O
2087,209.01,209.09,x
2088,209.09,209.13,w
2089,209.13,209.16,E
2090,209.16,209.24,l
2091,209.24,209.46,k
2092,209.46,209.49,l
2093,209.49,209.59,Ei
2094,209.59,209.66,N
2095,209.66,209.74,k
2096,209.74,209.84,r
2097,209.84,209.94,Ei
2098,209.94,210.06,G
2099,210.06,210.18,@
2100,210.18,210.99,<p:>
2101,210.99,211.09,E
2102,211.09,211.14,n
2103,211.14,211.2,h
2104,211.2,211.31,Ei
2105,211.31,211.34,b
2106,211.34,211.38,@
2107,211.38,211.5,f
2108,211.5,211.55,A
2109,211.55,211.68499,l
2110,211.68499,211.77998,@
2111,211.77998,211.92,N
2112,211.92,211.98,n
2113,211.98,212.06,O
2114,212.06,212.13,x
2115,212.13,212.16,x
2116,212.16,212.2,r
2117,212.2,212.4,o:
2118,212.4,212.44,t
2119,212.44,212.47,r
2120,212.47,212.51,@
2121,212.51,212.61,s
2122,212.61,212.7,x
2123,212.7,212.92,a:
2124,212.92,213.0,r
2125,213.0,213.04,t
2126,213.04,213.14,e:
2127,213.14,213.22,G
2128,213.22,213.25,@
2129,213.25,213.31,n
2130,213.31,213.35,@
2131,213.35,213.4,m
2132,213.4,213.47,O
2133,213.47,213.59,p
2134,213.59,213.66,t
2135,213.66,213.71,@
2136,213.71,213.75,r
2137,213.75,213.81,Y
2138,213.81,213.97,k
2139,213.97,214.08,@
2140,214.08,215.23,<p:>
2141,215.23,215.3,m
2142,215.3,215.35,a:
2143,215.35,215.39,r
2144,215.39,215.43,d
2145,215.43,215.49,i
2146,215.49,215.58,k
2147,215.58,215.65,O
2148,215.65,215.7,n
2149,215.7,215.74,n
2150,215.74,215.8,O
2151,215.8,215.84,x
2152,215.84,215.91,<p:>
2153,215.91,215.94,m
2154,215.94,215.98,I
2155,215.98,216.06,n
2156,216.06,216.09,d
2157,216.09,216.12,@
2158,216.12,216.15,r
2159,216.15,216.3,9y
2160,216.3,216.38,t
2161,216.38,216.41,r
2162,216.41,216.49,I
2163,216.49,216.59,x
2164,216.59,216.67,t
2165,216.67,216.71,@
2166,216.71,217.05,<p:>
2167,217.05,217.08,w
2168,217.08,217.13,A
2169,217.13,217.16,n
2170,217.16,217.21,t
2171,217.21,217.29,Ei
2172,217.29,217.4,s
